Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
40,0.009711880867594691,40,0.10191082802547764,0.16883957282267104,0.17044123315319792,0.5630022293961487,0.6896755162241885,2016,RJ
41,0.011330527678860473,41,0.009554140127388503,0.4265168709358651,0.45622426181201425,0.46775639297521243,0.5690265486725661,2016,RJ
42,0.01618646811265782,42,0.0,0.46261941765497294,0.5748276862011561,0.6259638175823814,0.7389380530973451,2016,RJ
43,0.01521528002589835,43,0.0,0.2196165811882358,0.43781384334429485,0.5175705497536467,0.6233038348082593,2016,RJ
44,0.010359339592101004,44,0.18471337579617828,0.4264017205652162,0.40482487710153436,0.5339317977277955,0.6312684365781711,2016,RJ
45,0.0178051149239236,45,0.060509554140127327,0.44040615360402713,0.5586803097476378,0.5618335688265665,0.6438053097345133,2016,RJ
46,0.020071220459695695,46,0.11783439490445856,0.2937293253755904,0.3652524114992628,0.5901735876389314,0.6952802359882004,2016,RJ
47,0.03172547750080932,47,0.0,0.5086778629180317,0.466376690224678,0.5057378614866284,0.6171091445427725,2016,RJ
48,0.03917125283263192,48,0.22929936305732468,0.40381481653191775,0.5109109538354024,0.4830950629509767,0.5830383480825956,2016,RJ
49,0.03787633538361929,49,0.0,0.525899841255669,0.6581589727221357,0.524582513171139,0.6041297935103243,2016,RJ
50,0.030754289414049858,50,0.10509554140127385,0.5055281464745596,0.5536289158437186,0.5871058536437785,0.692772861356932,2016,RJ
51,0.03884752347037876,51,0.0,0.7610847789249178,0.7402348616378813,0.4100537773520989,0.44572271386430673,2016,RJ
52,0.033344124312075105,52,0.0,0.7661406269661875,0.8798015761588183,0.4027496487922111,0.46029990167158297,2016,RJ
1,0.05697636775655552,1,0.0,0.9588460240522632,1.0000000000000002,0.34942951030503067,0.40280235988200586,2017,RJ
2,0.06474587245063128,2,0.009554140127388503,0.8186788658179109,0.9087536978299473,0.40114274050903576,0.47905604719763994,2017,RJ
3,0.06927808352217547,3,0.019108280254777007,0.9091010894189111,0.8766249800906822,0.330000528335729,0.3907079646017697,2017,RJ
4,0.08870184525736485,4,0.0,1.0,0.9912387766277015,0.3444627028843068,0.3982300884955752,2017,RJ
5,0.07251537714470703,5,0.0,0.7547286591778888,0.8351894989539297,0.4208638876207327,0.4715339233038345,2017,RJ
6,0.07251537714470703,6,0.0,0.7852895911236342,0.9229462212923816,0.3659368408503767,0.43952802359882015,2017,RJ
7,0.06798316607316285,7,0.0,0.4572558933461024,0.5086483739435479,0.4366408053100903,0.49410029498525065,2017,RJ
8,0.03496277112334088,8,0.0,0.4385887581503165,0.5138540088827022,0.4619130901273021,0.5227138643067848,2017,RJ
9,0.03787633538361929,9,0.2388535031847133,0.6627916302846049,0.7639172872561313,0.4233472913310947,0.4750737463126844,2017,RJ
10,0.041113629006150856,10,0.009554140127388503,0.5979159768004081,0.6831861272233273,0.5800938902262862,0.6851032448377579,2017,RJ
11,0.04758821625121398,11,0.16560509554140118,0.4961880862372836,0.5467342977502743,0.6157380375985384,0.7033923303834806,2017,RJ
