Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
40,0.011312217194570135,40,0.06003752345215759,0.37569441777795864,0.34249848813707773,0.5630022293961487,0.6896755162241885,2016,RJ
41,0.012928248222365869,41,0.005628517823639758,0.5692423422987185,0.5192760430360529,0.46775639297521243,0.5690265486725661,2016,RJ
42,0.01777634130575307,42,0.0,0.5963598766665599,0.5926408732170253,0.6259638175823814,0.7389380530973451,2016,RJ
43,0.01680672268907563,43,0.0,0.41383431079333444,0.5078878623709379,0.5175705497536467,0.6233038348082593,2016,RJ
44,0.011958629605688428,44,0.10881801125703565,0.5691558499479754,0.4874817913092365,0.5339317977277955,0.6312684365781711,2016,RJ
45,0.019392372333548805,45,0.03564727954971855,0.5796749331912388,0.582652548364838,0.5618335688265665,0.6438053097345133,2016,RJ
46,0.02165481577246283,46,0.06941838649155722,0.46950226417159135,0.4630033478434944,0.5901735876389314,0.6952802359882004,2016,RJ
47,0.03329023917259211,47,0.0,0.6309555378000529,0.5255560572114931,0.5057378614866284,0.6171091445427725,2016,RJ
48,0.04072398190045249,48,0.13508442776735458,0.5521902560481431,0.5531037330384195,0.4830950629509767,0.5830383480825956,2016,RJ
49,0.0394311570782159,49,0.0,0.6438914005547411,0.6441873248971616,0.524582513171139,0.6041297935103243,2016,RJ
50,0.03232062055591467,50,0.06191369606003753,0.6285897062544457,0.5795278944364463,0.5871058536437785,0.692772861356932,2016,RJ
51,0.040400775694893344,51,0.0,0.8205447452526944,0.6949572219997894,0.4100537773520989,0.44572271386430673,2016,RJ
52,0.03490627020038785,52,0.0,0.8243423203679467,0.7812893693427642,0.4027496487922111,0.46029990167158297,2016,RJ
1,0.008080155138978667,1,0.0,0.6526801976586432,0.6483025516470377,0.3936925293779503,0.43539823008849554,2016,VA
2,0.010342598577892695,2,0.32645403377110704,0.5634873273594414,0.5454320431176126,0.7508644159564617,0.8545722713864305,2016,VA
3,0.014867485455720749,3,0.1181988742964353,0.4023608256598563,0.3588742774341983,0.7448749110912614,0.8426256099296425,2016,VA
4,0.011958629605688428,4,0.0,0.23988605714345468,0.23248666239250848,0.5799850748359665,0.6631990824825071,2016,VA
5,0.016483516483516484,5,0.0,0.2833161902612982,0.26500878227115787,0.5766138283196249,0.6700066570669834,2016,VA
6,0.017129928894634775,6,0.0,0.32674632337914145,0.2975309021498075,0.5732425818032834,0.6768142316514592,2016,VA
7,0.028118939883645767,7,0.0,0.37017645649698516,0.3300530220284569,0.5698713352869422,0.6836218062359349,2016,VA
8,0.03684550743374273,8,0.0,0.41360658961482866,0.36257514190710627,0.5665000887706011,0.6904293808204109,2016,VA
9,0.044925662572721396,9,0.0,0.45703672273267215,0.3950972617857559,0.5631288422542595,0.6972369554048867,2016,VA
10,0.04589528118939883,10,0.0,0.5004668558505154,0.4276193816644053,0.5597575957379182,0.704044529989363,2016,VA
11,0.06173238526179702,11,0.0,0.592432645270117,0.5321279763392882,0.5886903060615527,0.6761515399291358,2016,VA
12,0.05268261150614092,12,0.0919324577861163,0.595755969609888,0.5922928610573958,0.6185136064512955,0.6899705014749262,2016,VA
13,0.041047188106011635,13,0.0,0.6406647235462328,0.5274398483983705,0.610479065035419,0.6629793510324482,2016,VA
14,0.027795733678086618,14,0.0,0.655616397809679,0.5104938591892222,0.6078495787538594,0.6616519174041295,2016,VA
15,0.01874595992243051,15,0.0,0.6357487479112387,0.4700316507896435,0.5036927054898599,0.5561946902654866,2016,VA
16,0.010342598577892695,16,0.0,0.6511317631000424,0.5071111665255922,0.4363486401676948,0.47802359882005896,2016,VA
17,0.008403361344537815,17,0.020637898686679153,0.38464596506197335,0.2995227987135233,0.5313023114462356,0.6029498525073744,2016,VA
18,0.006140917905623788,18,0.0,0.3154118006003981,0.4274633909480442,0.6047818447587066,0.6774336283185838,2016,VA
19,0.004201680672268907,19,0.0,0.3877487691549093,0.32123112046273483,0.5875441013573717,0.6721238938053096,2016,VA
20,0.002262443438914027,20,0.0,0.36322393776312545,0.40604315566194427,0.586667605930185,0.6789085545722711,2016,VA
21,0.0006464124111182935,21,0.0,0.1227496455288899,0.14456471809375382,0.6436398086973094,0.7293510324483774,2016,VA
22,0.0,22,0.20825515947467166,0.41434688996357405,0.29724520447139213,0.7258842962816456,0.8175516224188788,2016,VA
23,0.0006464124111182935,23,0.18949343339587246,0.05037547680541565,0.1352969613847973,0.6772388000727934,0.7676991150442476,2016,VA
24,0.0,24,0.0,0.047674744538689806,0.1104788353252858,0.6109173127490122,0.6774336283185838,2016,VA
25,0.0003232062055591467,25,0.0,0.08986004614432952,0.15366857201270967,0.6475840381196489,0.7541297935103242,2016,VA
26,0.0,26,0.0,0.19799618396533414,0.2545638858836857,0.6379425884205974,0.7292035398230088,2016,VA
27,0.0003232062055591467,27,0.0,0.12839890452115776,0.2377861248484615,0.5150871460432851,0.5886430678466075,2016,VA
28,0.0,28,0.0,0.39310249347152526,0.2622181344944069,0.4623513378408952,0.4886430678466078,2016,VA
29,0.0,29,0.0,0.14818987663397531,0.02335233873964071,0.5805321379398793,0.6926253687315633,2016,VA
30,0.0,30,0.0,0.21873114745977773,0.14510467171278651,0.49375909064841284,0.5671091445427727,2016,VA
31,0.0,31,0.0,0.3040008872335682,0.1789195053896172,0.4474509155787241,0.5041297935103246,2016,VA
32,0.0,32,0.0,0.148641980567773,0.138892782530602,0.5190313754656244,0.590117994100295,2016,VA
33,0.0003232062055591467,33,0.018761726078799217,0.5750233223200325,0.4121283368401921,0.4683407232600032,0.5247787610619468,2016,VA
34,0.0,34,0.0,0.1782779690898868,0.21725488191681752,0.438685961306859,0.5013274336283187,2016,VA
35,0.0006464124111182935,35,0.08255159474671668,0.4585001391562804,0.3724000261239694,0.3310231063341136,0.3973451327433628,2016,VA
36,0.0,36,0.0,0.4832837630748523,0.3707253660905193,0.4613287598425111,0.5265486725663715,2016,VA
37,0.0,37,0.0,0.4914118894977524,0.6327683598974351,0.12039638576214995,0.16602753195673547,2016,VA
38,0.0,38,0.0,0.2535264540122033,0.31319226343953177,0.3981967419898813,0.46265978367748284,2016,VA
39,0.0,39,0.0,0.1864541908749351,0.2159874297174077,0.5818468810806592,0.6765486725663716,2016,VA
40,0.0,40,0.0,0.19983418231352257,0.2734344785286523,0.6255255698687883,0.7100294985250735,2016,VA
41,0.0,41,0.0,0.45932585655689095,0.46132772235899433,0.4442370990123736,0.5293510324483774,2016,VA
42,0.0016160310277957336,42,0.0,0.6489219024377635,0.5620543662523741,0.4991641457827296,0.566150442477876,2016,VA
43,0.002262443438914027,43,0.0,0.5515877373115028,0.49788310659431445,0.46775639297521243,0.5489675516224186,2016,VA
44,0.0003232062055591467,44,0.22138836772983114,0.46527888129667927,0.48078823399125936,0.39135520823878633,0.4774336283185838,2016,VA
45,0.0,45,0.045028142589118185,0.5065516102958758,0.5450702365639025,0.5504391282731418,0.6160766961651918,2016,VA
46,0.0,46,0.18949343339587246,0.3791700286518087,0.318517919055448,0.6502135244012086,0.71976401179941,2016,VA
47,0.0009696186166774402,47,0.0,0.5104696465531344,0.48955072081044515,0.5128959074753185,0.5945427728613568,2016,VA
48,0.0003232062055591467,48,0.0,0.4773401060787621,0.40150180290031423,0.5852067802182073,0.6620943952802361,2016,VA
49,0.0,49,0.0,0.5125246458869417,0.5960033333116189,0.595140395059655,0.654424778761062,2016,VA
50,0.0006464124111182935,50,0.10131332082551596,0.4772437415670001,0.5270757907470033,0.6684738458009281,0.7466076696165189,2016,VA
51,0.0,51,0.0,0.6313270595615785,0.6194170412800476,0.38273633653811867,0.42772861356932146,2016,VA
52,0.0006464124111182935,52,0.056910569105691027,0.7417373619710981,0.6608022196688433,0.4499586663842856,0.46460176991150437,2016,VA
1,0.023270846800258566,1,0.0,0.7893940334276996,0.7560759526020325,0.3105715463664276,0.37271386430678466,2017,CG
2,0.01971557853910795,2,0.08255159474671668,0.8645911019293067,0.7759585651125743,0.42802193360942287,0.5053097345132742,2017,CG
3,0.021008403361344536,3,0.0,0.6991110564058967,0.652382922994219,0.3806911805413502,0.4445427728613569,2017,CG
4,0.02359405300581771,4,0.0,0.7715582884177461,0.7027270106452189,0.33160743661890435,0.3988200589970503,2017,CG
5,0.013251454427925016,5,0.041275797373358306,0.7584074500199713,0.7545681452265541,0.4782743381014507,0.5495575221238937,2017,CG
6,0.011635423400129283,6,0.015009380863039398,0.7205080832143802,0.6951758682670438,0.4909835217956553,0.5706489675516222,2017,CG
7,0.006464124111182934,7,0.003752345215759818,0.7508375653811448,0.7123396002464738,0.43094358503337804,0.4902654867256637,2017,CG
8,0.007756948933419522,8,0.0,0.8027101041657034,0.7683527985302422,0.3934003642355548,0.4486725663716815,2017,CG
9,0.02165481577246283,9,0.013133208255159456,0.788948458070563,0.7966078593394611,0.3301466109069269,0.3977876106194691,2017,CG
10,0.01874595992243051,10,0.0,0.827726108708456,0.7479583003780325,0.36666725370636577,0.42625368731563396,2017,CG
11,0.014867485455720749,11,0.045028142589118185,0.7274370608426599,0.6078672028633266,0.500186723781114,0.5730088495575221,2017,CG
12,0.01680672268907563,12,0.009380863039399575,0.6762735896346446,0.5939585480752024,0.4626435029832907,0.530825958702065,2017,CG
13,0.016160310277957335,13,0.05253283302063789,0.5575675404717688,0.49164998424043105,0.4258306950414563,0.48480825958702045,2017,CG
14,0.015190691661279896,14,0.0,0.840380585008617,0.6384797553433453,0.429044511607807,0.4855457227138644,2017,CG
15,0.011958629605688428,15,0.0,0.6434999307766855,0.5703856409033211,0.5067604394850129,0.5800884955752212,2017,CG
16,0.010342598577892695,16,0.056285178236397705,0.6280979490967467,0.4837525728069131,0.40757037364173687,0.47286135693215314,2017,CG
17,0.011312217194570135,17,0.016885553470919273,0.44483478016371003,0.4678016614058319,0.519177458036822,0.6209439528023597,2017,CG
18,0.011312217194570135,18,0.0,0.4343977810347215,0.4613635008390903,0.5016475494930916,0.5707964601769913,2017,CG
19,0.010342598577892695,19,0.0,0.4763136914167865,0.46405445901139697,0.42100997019193054,0.49011799410029466,2017,CG
20,0.009049773755656108,20,0.19136960600375233,0.42991020065213137,0.43932660735768303,0.5277963297374897,0.633923303834808,2017,CG
21,0.010342598577892695,21,0.018761726078799217,0.4268654357116979,0.48766068370971694,0.623626496443217,0.7314159292035396,2017,CG
22,0.010989010989010988,22,0.0,0.4302815134497451,0.5259592132734455,0.5247285957423369,0.6007374631268436,2017,CG
23,0.009696186166774402,23,0.0,0.475836289248426,0.5125111715155887,0.43196616303176216,0.50929203539823,2017,CG
24,0.007110536522301228,24,0.0,0.40594461180042685,0.38650980926662604,0.5990846244819941,0.6942477876106192,2017,CG
25,0.009049773755656108,25,0.03752345215759849,0.2917063649303093,0.36956103212396363,0.5634404771097419,0.6396755162241887,2017,CG
26,0.004201680672268907,26,0.003752345215759818,0.27815905539842967,0.32512730520550626,0.5301336508766537,0.5961651917404129,2017,CG
27,0.006787330316742082,27,0.03752345215759849,0.16472284417115834,0.22400080730929461,0.654888166679537,0.7210914454277286,2017,CG
28,0.009696186166774402,28,0.0,0.26422109449221143,0.26547632231299334,0.6524047629691747,0.7379056047197636,2017,CG
29,0.008403361344537815,29,0.0,0.3377257515503638,0.3958418053157492,0.5483939722763731,0.6343657817109145,2017,CG
30,0.010019392372333548,30,0.03377110694183861,0.3959399228808689,0.33106957479652654,0.5527764494123057,0.6308259587020646,2017,CG
31,0.009372979961215255,31,0.0,0.4036182287791086,0.31273790435275284,0.4378207345212095,0.5004261357759601,2017,CG
32,0.005494505494505494,32,0.0,0.37722654420418933,0.22914525241833694,0.41532033063770646,0.507942881257059,2017,CG
33,0.010019392372333548,33,0.0,0.42226564882751294,0.25019761841344634,0.3892983738316975,0.4699928012014545,2017,CG
34,0.006787330316742082,34,0.0,0.46730475345083633,0.2712499844085553,0.3632764170256886,0.43204272114584996,2017,CG
35,0.007756948933419522,35,0.0,0.5123438580741599,0.29230235040366404,0.3372544602196794,0.39409264109024567,2017,CG
36,0.003878474466709761,36,0.0,0.5573829626974833,0.31335471639877344,0.31123250341367026,0.35614256103464115,2017,CG
37,0.009049773755656108,37,0.0,0.6024220673208069,0.3344070823938826,0.2852105466076611,0.31819248097903663,2017,CG
38,0.009372979961215255,38,0.0,0.6474611719441301,0.3554594483889918,0.25918858980165216,0.2802424009234321,2017,CG
39,0.007110536522301228,39,0.0,0.6925002765674539,0.37651181438410075,0.23316663299564278,0.2422923208678276,2017,CG
40,0.004848093083387201,40,0.0,0.5512137032560942,0.49613422455638034,0.3038078003893365,0.36183364569499443,2017,CG
41,0.006787330316742082,41,0.007504690431519699,0.6518848488609834,0.693359839353075,0.31100979408002116,0.3970501474926251,2017,CG
42,0.004848093083387201,42,0.005628517823639758,0.6299045090262798,0.5244387094560446,0.4009966579378381,0.47286135693215314,2017,CG
43,0.005494505494505494,43,0.0,0.6519741292664951,0.5682929929878108,0.40041232765304713,0.4820058997050145,2017,CG
44,0.008403361344537815,44,0.0,0.5495298239644604,0.5330099072315119,0.3099872160816366,0.38466076696165175,2017,CG
45,0.009049773755656108,45,0.0,0.535048847422634,0.4705800373118435,0.4657112369784435,0.5516224188790559,2017,CG
46,0.005171299288946348,46,0.0,0.6965723626009013,0.5237272583498859,0.2720057475702202,0.3377581120943951,2017,CG
47,0.005494505494505494,47,0.15009380863039395,0.5232178722604539,0.5804697277390997,0.5954325602020503,0.6988200589970499,2017,CG
48,0.007756948933419522,48,0.0919324577861163,0.5048390531741018,0.5046235166838456,0.5910500830661176,0.6938053097345132,2017,CG
49,0.005494505494505494,49,0.10881801125703565,0.6247857657769478,0.5186537920929556,0.5971855510564232,0.7022123893805308,2017,CG
50,0.012928248222365869,50,0.0,0.5917680158103278,0.6316598921272271,0.47608309953348416,0.5584070796460177,2017,CG
51,0.006787330316742082,51,0.0,0.8096174052822545,0.6747197516213349,0.39179345595237947,0.4721238938053096,2017,CG
52,0.0029088558500323207,52,0.03939962476547843,0.79771768064547,0.7581503870845959,0.3996819147970583,0.46692477876106175,2017,CG
1,0.05850032320620556,1,0.0,0.9690882095986484,0.8556408225031346,0.34942951030503067,0.40280235988200586,2017,RJ
2,0.06625727213962508,2,0.005628517823639758,0.8638051180695125,0.7991983589079567,0.40114274050903576,0.47905604719763994,2017,RJ
3,0.07078215901745313,3,0.011257035647279517,0.9317235332216214,0.7793244140112242,0.330000528335729,0.3907079646017697,2017,RJ
4,0.09017453135100194,4,0.0,0.9999999999999998,0.8502213696652695,0.3444627028843068,0.3982300884955752,2017,RJ
5,0.0740142210730446,5,0.0,0.8157705032296254,0.7536935601575386,0.4208638876207327,0.4715339233038345,2017,RJ
6,0.0740142210730446,6,0.0,0.8387255908249667,0.8079774652366628,0.3659368408503767,0.43952802359882015,2017,RJ
7,0.06948933419521655,7,0.0,0.5923311981384167,0.5517041630817193,0.4366408053100903,0.49410029498525065,2017,RJ
8,0.03652230122818358,8,0.0,0.5783098415798518,0.5549242262903676,0.4619130901273021,0.5227138643067848,2017,RJ
9,0.0394311570782159,9,0.1407129455909944,0.7467142795762578,0.7096065219058002,0.4233472913310947,0.4750737463126844,2017,RJ
10,0.04266321913380737,10,0.005628517823639758,0.6979845382457726,0.65966843726259,0.5800938902262862,0.6851032448377579,2017,RJ
11,0.0491273432449903,11,0.09756097560975609,0.6215741511897948,0.5752630725040829,0.6157380375985384,0.7033923303834806,2017,RJ
12,0.04201680672268907,12,0.024390243902438973,0.5348431972578018,0.5229248481544265,0.5456184034236156,0.6398230088495573,2017,RJ
13,0.039754363283775046,13,0.16510318949343344,0.5112022418805826,0.5196824233957179,0.5405055134316943,0.6303834808259585,2017,RJ
14,0.04137039431157078,14,0.10881801125703565,0.6857732107819234,0.6524461406094261,0.4985798154979386,0.6087020648967549,2017,RJ
15,0.027795733678086618,15,0.0,0.5834290979349626,0.5774391126936939,0.5812625507958682,0.6988200589970499,2017,RJ
16,0.026826115061409177,16,0.028142589118198853,0.4988948139802454,0.5060866009592039,0.4934669255060171,0.5800884955752212,2017,RJ
