Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2021/01/01,0000 UTC,0,"22,4","20,8",75.0,67.0
2021/01/01,0100 UTC,0,"21,1","19,5",83.0,73.0
2021/01/01,0200 UTC,0,"21,4","19,6",80.0,73.0
2021/01/01,0300 UTC,0,"20,1","19,3",86.0,78.0
2021/01/01,0400 UTC,0,"19,4","18,6",86.0,83.0
2021/01/01,0500 UTC,0,21,"18,5",87.0,73.0
2021/01/01,0600 UTC,0,"21,1","19,4",81.0,72.0
2021/01/01,0700 UTC,0,"19,4","18,3",88.0,81.0
2021/01/01,0800 UTC,0,19,"17,9",90.0,85.0
2021/01/01,0900 UTC,0,"19,7","18,3",87.0,81.0
2021/01/01,1000 UTC,0,"20,2",18,89.0,82.0
2021/01/01,1100 UTC,0,"23,4","20,2",83.0,67.0
2021/01/01,1200 UTC,0,"24,9","23,1",71.0,65.0
2021/01/01,1300 UTC,0,"26,3","24,4",67.0,50.0
2021/01/01,1400 UTC,0,27,"25,1",62.0,50.0
2021/01/01,1500 UTC,0,"28,1","25,9",55.0,47.0
2021/01/01,1600 UTC,0,"29,2","26,8",51.0,38.0
2021/01/01,1700 UTC,0,30,"28,1",45.0,38.0
2021/01/01,1800 UTC,"1,2","29,3","20,7",80.0,40.0
2021/01/01,1900 UTC,"0,2","23,1","21,3",79.0,63.0
2021/01/01,2000 UTC,0,23,"21,5",71.0,63.0
2021/01/01,2100 UTC,0,22,"21,7",68.0,61.0
2021/01/01,2200 UTC,0,"21,9","20,8",71.0,57.0
2021/01/01,2300 UTC,0,"21,9","19,9",79.0,60.0
2021/01/02,0000 UTC,0,"20,7","18,9",81.0,66.0
2021/01/02,0100 UTC,0,"18,9","18,5",83.0,80.0
2021/01/02,0200 UTC,0,"18,8","18,4",83.0,79.0
2021/01/02,0300 UTC,0,"18,9","18,5",81.0,78.0
2021/01/02,0400 UTC,0,19,"18,3",81.0,76.0
2021/01/02,0500 UTC,0,19,"18,2",84.0,76.0
2021/01/02,0600 UTC,0,"18,8","17,7",87.0,78.0
2021/01/02,0700 UTC,0,"18,8","17,5",85.0,75.0
2021/01/02,0800 UTC,0,"19,1","17,9",86.0,73.0
2021/01/02,0900 UTC,0,"18,6","17,6",89.0,84.0
2021/01/02,1000 UTC,0,"19,7","18,7",84.0,71.0
2021/01/02,1100 UTC,0,"21,2","19,7",73.0,67.0
2021/01/02,1200 UTC,0,"21,8",20,73.0,67.0
2021/01/02,1300 UTC,0,"24,2","21,8",70.0,59.0
2021/01/02,1400 UTC,0,"25,3","23,5",62.0,54.0
2021/01/02,1500 UTC,0,26,"24,6",59.0,53.0
2021/01/02,1600 UTC,0,"26,8","25,6",57.0,47.0
2021/01/02,1700 UTC,0,"28,3","26,7",51.0,41.0
2021/01/02,1800 UTC,0,"29,1",27,48.0,41.0
2021/01/02,1900 UTC,"0,2",27,"20,4",78.0,46.0
2021/01/02,2000 UTC,"2,6","24,1","21,4",82.0,57.0
2021/01/02,2100 UTC,"0,2","22,4","20,9",85.0,70.0
2021/01/02,2200 UTC,"1,4","20,9","19,4",92.0,84.0
2021/01/02,2300 UTC,"0,2","20,3","19,4",92.0,85.0
2021/01/03,0000 UTC,0,"20,6","19,3",93.0,81.0
2021/01/03,0100 UTC,0,"19,9","19,4",93.0,91.0
2021/01/03,0200 UTC,0,"19,8","19,4",94.0,93.0
2021/01/03,0300 UTC,"0,2","19,8","19,3",94.0,93.0
2021/01/03,0400 UTC,"0,2",20,"19,4",94.0,88.0
2021/01/03,0500 UTC,"0,4","19,5","18,5",93.0,89.0
2021/01/03,0600 UTC,"0,6","18,8","18,4",94.0,91.0
2021/01/03,0700 UTC,0,"18,8","18,3",94.0,91.0
2021/01/03,0800 UTC,0,"18,6","18,2",95.0,94.0
2021/01/03,0900 UTC,0,"18,5","17,9",95.0,93.0
2021/01/03,1000 UTC,0,"20,3","18,2",94.0,83.0
2021/01/03,1100 UTC,0,"22,5","20,3",83.0,71.0
2021/01/03,1200 UTC,0,"24,3","22,4",75.0,67.0
2021/01/03,1300 UTC,0,"25,6","24,2",69.0,59.0
2021/01/03,1400 UTC,0,27,"25,3",63.0,54.0
2021/01/03,1500 UTC,0,"27,2","25,7",59.0,50.0
2021/01/03,1600 UTC,0,"28,8","26,2",57.0,49.0
2021/01/03,1700 UTC,0,"29,1","26,8",55.0,47.0
2021/01/03,1800 UTC,0,29,27,53.0,44.0
2021/01/03,1900 UTC,0,"29,3","27,3",50.0,37.0
2021/01/03,2000 UTC,"2,2","27,4","19,5",87.0,48.0
2021/01/03,2100 UTC,"25,8","19,5","17,8",96.0,87.0
2021/01/03,2200 UTC,4,"18,7","17,9",96.0,87.0
2021/01/03,2300 UTC,"0,4","18,7","18,2",93.0,90.0
2021/01/04,0000 UTC,"0,4","18,7","18,3",93.0,88.0
2021/01/04,0100 UTC,"0,2","18,5","17,9",91.0,87.0
2021/01/04,0200 UTC,0,"18,3",18,92.0,90.0
2021/01/04,0300 UTC,0,"18,4","17,8",93.0,90.0
2021/01/04,0400 UTC,0,"18,6",18,91.0,88.0
2021/01/04,0500 UTC,0,"18,1","17,9",94.0,90.0
2021/01/04,0600 UTC,0,"18,2",18,94.0,93.0
2021/01/04,0700 UTC,0,18,"17,8",93.0,93.0
2021/01/04,0800 UTC,0,18,"17,8",93.0,91.0
2021/01/04,0900 UTC,0,"18,1","17,9",91.0,88.0
2021/01/04,1000 UTC,0,"18,1","17,9",92.0,91.0
2021/01/04,1100 UTC,0,"18,4",18,91.0,84.0
2021/01/04,1200 UTC,0,"19,8","18,4",85.0,78.0
2021/01/04,1300 UTC,0,"20,9","19,7",82.0,72.0
2021/01/04,1400 UTC,0,"21,8","20,6",79.0,70.0
2021/01/04,1500 UTC,0,"23,1","21,4",72.0,64.0
2021/01/04,1600 UTC,0,"24,7","22,9",69.0,57.0
2021/01/04,1700 UTC,0,"25,2","23,9",63.0,57.0
2021/01/04,1800 UTC,0,25,"23,9",65.0,58.0
2021/01/04,1900 UTC,0,"24,4","23,2",68.0,60.0
2021/01/04,2000 UTC,11,"23,2","18,7",93.0,68.0
2021/01/04,2100 UTC,0,"22,2","21,2",91.0,75.0
2021/01/04,2200 UTC,0,22,"20,7",86.0,76.0
2021/01/04,2300 UTC,0,"20,6","19,4",92.0,86.0
2021/01/05,0000 UTC,0,20,"18,4",95.0,88.0
2021/01/05,0100 UTC,0,"18,8","18,3",95.0,94.0
2021/01/05,0200 UTC,0,"18,8","18,3",95.0,94.0
2021/01/05,0300 UTC,0,"18,3","17,6",96.0,94.0
2021/01/05,0400 UTC,0,"18,6","17,4",96.0,95.0
2021/01/05,0500 UTC,"0,2","18,3","17,4",96.0,95.0
2021/01/05,0600 UTC,0,"18,3","17,4",96.0,96.0
2021/01/05,0700 UTC,0,"18,2","16,8",96.0,95.0
2021/01/05,0800 UTC,0,"18,1","16,6",96.0,92.0
2021/01/05,0900 UTC,0,"17,3","16,1",96.0,95.0
2021/01/05,1000 UTC,0,"18,7","16,6",96.0,93.0
2021/01/05,1100 UTC,0,"21,7","18,6",93.0,81.0
2021/01/05,1200 UTC,0,"23,3","21,4",81.0,67.0
2021/01/05,1300 UTC,0,"24,4",23,72.0,59.0
2021/01/05,1400 UTC,0,26,"24,1",63.0,56.0
2021/01/05,1500 UTC,0,"26,9","25,6",60.0,49.0
2021/01/05,1600 UTC,0,"27,3","26,4",53.0,43.0
2021/01/05,1700 UTC,0,"27,3","26,1",53.0,45.0
2021/01/05,1800 UTC,0,28,"26,4",53.0,46.0
2021/01/05,1900 UTC,0,"28,4",27,51.0,43.0
2021/01/05,2000 UTC,0,"28,6","26,9",50.0,44.0
2021/01/05,2100 UTC,0,"28,1","26,5",52.0,46.0
2021/01/05,2200 UTC,0,"26,5",25,61.0,51.0
2021/01/05,2300 UTC,0,"25,2","24,1",63.0,59.0
2021/01/06,0000 UTC,0,"24,1","23,3",67.0,63.0
2021/01/06,0100 UTC,0,"23,7",23,69.0,64.0
2021/01/06,0200 UTC,0,"23,1","21,2",78.0,68.0
2021/01/06,0300 UTC,0,"21,4","19,6",88.0,78.0
2021/01/06,0400 UTC,0,"21,9","19,4",88.0,75.0
2021/01/06,0500 UTC,0,22,"21,5",77.0,74.0
2021/01/06,0600 UTC,0,"21,7","18,6",90.0,76.0
2021/01/06,0700 UTC,0,"20,4","18,5",92.0,85.0
2021/01/06,0800 UTC,0,"18,6",18,94.0,91.0
2021/01/06,0900 UTC,0,"18,4","17,8",95.0,93.0
2021/01/06,1000 UTC,0,"21,7","18,1",95.0,82.0
2021/01/06,1100 UTC,0,"24,5","21,7",82.0,65.0
2021/01/06,1200 UTC,0,"25,5","24,3",68.0,59.0
2021/01/06,1300 UTC,0,27,"25,2",63.0,53.0
2021/01/06,1400 UTC,0,"27,5","26,3",59.0,51.0
2021/01/06,1500 UTC,0,"28,7","26,9",56.0,44.0
2021/01/06,1600 UTC,0,29,"27,1",53.0,40.0
2021/01/06,1700 UTC,0,"29,7","28,7",48.0,40.0
2021/01/06,1800 UTC,0,30,"29,1",45.0,38.0
2021/01/06,1900 UTC,0,"30,1","28,8",47.0,40.0
2021/01/06,2000 UTC,0,"29,6","28,2",49.0,42.0
2021/01/06,2100 UTC,0,"28,6","27,3",51.0,45.0
2021/01/06,2200 UTC,0,"27,4","26,4",56.0,50.0
2021/01/06,2300 UTC,0,"26,4","25,3",62.0,55.0
2021/01/07,0000 UTC,0,"25,7","23,9",69.0,61.0
2021/01/07,0100 UTC,0,"24,1","22,9",73.0,68.0
2021/01/07,0200 UTC,0,"23,5","22,3",79.0,71.0
2021/01/07,0300 UTC,0,"22,7","21,2",84.0,75.0
2021/01/07,0400 UTC,0,"21,9","20,5",85.0,79.0
2021/01/07,0500 UTC,0,"21,1",20,89.0,83.0
2021/01/07,0600 UTC,0,"20,7","19,9",89.0,86.0
2021/01/07,0700 UTC,0,"20,6","19,2",91.0,85.0
2021/01/07,0800 UTC,0,"20,1",19,91.0,88.0
2021/01/07,0900 UTC,0,21,"19,8",90.0,83.0
2021/01/07,1000 UTC,0,"23,2","19,7",89.0,74.0
2021/01/07,1100 UTC,0,"23,8","22,9",77.0,72.0
2021/01/07,1200 UTC,0,24,"22,9",78.0,72.0
2021/01/07,1300 UTC,0,"24,9","23,8",75.0,70.0
2021/01/07,1400 UTC,0,"27,2","24,8",72.0,58.0
2021/01/07,1500 UTC,0,"27,8","26,6",61.0,50.0
2021/01/07,1600 UTC,0,"28,3","24,7",62.0,49.0
2021/01/07,1700 UTC,0,"28,7","24,2",57.0,38.0
2021/01/07,1800 UTC,0,"28,9","26,6",53.0,39.0
2021/01/07,1900 UTC,0,"30,1","28,3",50.0,42.0
2021/01/07,2000 UTC,"9,4",30,"19,7",90.0,45.0
2021/01/07,2100 UTC,"0,2","22,4","20,8",91.0,84.0
2021/01/07,2200 UTC,0,"22,4","21,6",86.0,80.0
2021/01/07,2300 UTC,0,"21,6","20,1",85.0,79.0
2021/01/08,0000 UTC,0,"20,1","19,9",82.0,79.0
2021/01/08,0100 UTC,0,"20,1","19,2",86.0,80.0
2021/01/08,0200 UTC,0,"20,1","18,7",89.0,81.0
2021/01/08,0300 UTC,0,"20,1","19,3",87.0,80.0
2021/01/08,0400 UTC,0,20,"19,8",82.0,79.0
2021/01/08,0500 UTC,0,"19,8","19,2",85.0,80.0
2021/01/08,0600 UTC,0,"19,4","19,1",88.0,84.0
2021/01/08,0700 UTC,0,"19,1","18,8",90.0,88.0
2021/01/08,0800 UTC,0,"18,8","18,5",90.0,89.0
2021/01/08,0900 UTC,0,"18,7","18,4",91.0,89.0
2021/01/08,1000 UTC,0,"19,1","18,6",89.0,87.0
2021/01/08,1100 UTC,0,"19,6","19,1",88.0,85.0
2021/01/08,1200 UTC,0,"21,5","19,6",86.0,78.0
2021/01/08,1300 UTC,0,"24,8",21,81.0,61.0
2021/01/08,1400 UTC,0,"25,8",24,66.0,58.0
2021/01/08,1500 UTC,0,26,"24,7",63.0,50.0
2021/01/08,1600 UTC,0,"27,4","25,3",58.0,51.0
2021/01/08,1700 UTC,0,"28,4","26,2",56.0,46.0
2021/01/08,1800 UTC,0,"28,5","27,4",55.0,46.0
2021/01/08,1900 UTC,0,"28,5","27,4",54.0,42.0
2021/01/08,2000 UTC,0,"28,9","27,6",50.0,45.0
2021/01/08,2100 UTC,0,"28,3","26,6",53.0,45.0
2021/01/08,2200 UTC,0,"26,9","24,9",64.0,52.0
2021/01/08,2300 UTC,0,"24,9","23,6",74.0,59.0
2021/01/09,0000 UTC,0,24,"21,7",82.0,69.0
2021/01/09,0100 UTC,0,"22,9","21,1",89.0,79.0
2021/01/09,0200 UTC,0,"22,5","20,9",92.0,83.0
2021/01/09,0300 UTC,0,"21,2","20,2",93.0,89.0
2021/01/09,0400 UTC,0,"20,8","19,7",94.0,92.0
2021/01/09,0500 UTC,0,"19,9","19,6",94.0,94.0
2021/01/09,0600 UTC,0,"19,8","18,9",94.0,92.0
2021/01/09,0700 UTC,0,"19,5","18,9",95.0,93.0
2021/01/09,0800 UTC,0,"20,2","18,8",93.0,88.0
2021/01/09,0900 UTC,0,"20,2","18,8",92.0,88.0
2021/01/09,1000 UTC,0,"21,9","18,8",93.0,84.0
2021/01/09,1100 UTC,0,"24,2","21,9",85.0,70.0
2021/01/09,1200 UTC,0,"25,4","24,2",72.0,65.0
2021/01/09,1300 UTC,0,"26,6",25,69.0,58.0
2021/01/09,1400 UTC,0,"27,5","26,1",63.0,54.0
2021/01/09,1500 UTC,0,"28,4","26,6",60.0,50.0
2021/01/09,1600 UTC,0,"29,2","27,2",56.0,46.0
2021/01/09,1700 UTC,0,"29,4","27,4",57.0,47.0
2021/01/09,1800 UTC,0,"29,9",28,51.0,41.0
2021/01/09,1900 UTC,0,"30,3","28,9",44.0,36.0
2021/01/09,2000 UTC,0,"29,7","22,4",70.0,37.0
2021/01/09,2100 UTC,"22,8","22,5","17,9",95.0,68.0
2021/01/09,2200 UTC,"2,4","19,6",18,95.0,89.0
2021/01/09,2300 UTC,"2,6","19,9","19,1",93.0,88.0
2021/01/10,0000 UTC,"5,4","19,5",19,95.0,91.0
2021/01/10,0100 UTC,"1,4","19,2","18,7",93.0,89.0
2021/01/10,0200 UTC,"0,2","19,4","19,1",94.0,92.0
2021/01/10,0300 UTC,0,"19,3","18,6",94.0,91.0
2021/01/10,0400 UTC,0,19,"18,4",95.0,91.0
2021/01/10,0500 UTC,0,"18,5","18,4",93.0,92.0
2021/01/10,0600 UTC,0,"18,8","18,4",92.0,90.0
2021/01/10,0700 UTC,0,"18,7","18,6",93.0,92.0
2021/01/10,0800 UTC,0,"18,8","18,6",93.0,92.0
2021/01/10,0900 UTC,0,"19,4","18,7",93.0,89.0
2021/01/10,1000 UTC,0,"19,5","19,2",92.0,90.0
2021/01/10,1100 UTC,0,"20,9","19,4",91.0,85.0
2021/01/10,1200 UTC,0,"23,6","20,9",85.0,69.0
2021/01/10,1300 UTC,0,"25,3","23,2",72.0,62.0
2021/01/10,1400 UTC,0,"25,5","24,8",72.0,65.0
2021/01/10,1500 UTC,0,27,"25,3",69.0,55.0
2021/01/10,1600 UTC,0,"27,1","25,6",63.0,53.0
2021/01/10,1700 UTC,"0,6","26,5","20,8",86.0,55.0
2021/01/10,1800 UTC,0,"24,4","21,2",82.0,64.0
2021/01/10,1900 UTC,0,"27,3","24,2",69.0,52.0
2021/01/10,2000 UTC,0,28,"26,5",58.0,48.0
2021/01/10,2100 UTC,0,"27,1","25,6",62.0,52.0
2021/01/10,2200 UTC,0,"25,6","24,4",70.0,60.0
2021/01/10,2300 UTC,"3,4","24,4","20,9",92.0,70.0
2021/01/11,0000 UTC,"0,6","21,1","20,1",93.0,89.0
2021/01/11,0100 UTC,0,"20,4",20,93.0,91.0
2021/01/11,0200 UTC,0,"20,6",20,93.0,91.0
2021/01/11,0300 UTC,0,"20,6","20,1",94.0,90.0
2021/01/11,0400 UTC,0,"20,5","19,8",92.0,88.0
2021/01/11,0500 UTC,0,"19,9","19,2",93.0,89.0
2021/01/11,0600 UTC,0,"19,3",19,93.0,91.0
2021/01/11,0700 UTC,0,"19,2","18,8",93.0,91.0
2021/01/11,0800 UTC,0,"18,8","18,3",93.0,92.0
2021/01/11,0900 UTC,0,"18,3","17,6",95.0,93.0
2021/01/11,1000 UTC,0,"19,1","17,7",95.0,92.0
2021/01/11,1100 UTC,0,"22,2","19,1",92.0,77.0
2021/01/11,1200 UTC,0,"22,9","21,8",80.0,74.0
2021/01/11,1300 UTC,0,"24,9","22,8",78.0,65.0
2021/01/11,1400 UTC,0,"25,6","24,2",71.0,61.0
2021/01/11,1500 UTC,0,"26,2","24,6",67.0,61.0
2021/01/11,1600 UTC,0,"26,3","24,9",66.0,58.0
2021/01/11,1700 UTC,0,"26,3","25,4",65.0,60.0
2021/01/11,1800 UTC,0,"26,9","25,9",64.0,59.0
2021/01/11,1900 UTC,0,"28,1","25,7",64.0,55.0
2021/01/11,2000 UTC,0,"27,8","26,2",60.0,54.0
2021/01/11,2100 UTC,0,"27,6",26,60.0,53.0
2021/01/11,2200 UTC,0,26,22,83.0,60.0
2021/01/11,2300 UTC,0,22,"21,2",86.0,83.0
2021/01/12,0000 UTC,0,"21,3","20,9",89.0,86.0
2021/01/12,0100 UTC,0,21,"20,7",91.0,89.0
2021/01/12,0200 UTC,0,"20,7","20,1",89.0,85.0
2021/01/12,0300 UTC,0,"20,3",20,90.0,87.0
2021/01/12,0400 UTC,0,"20,2","19,6",93.0,90.0
2021/01/12,0500 UTC,0,"20,9","20,2",93.0,88.0
2021/01/12,0600 UTC,0,"20,4","19,6",92.0,89.0
2021/01/12,0700 UTC,0,"19,6","18,8",95.0,92.0
2021/01/12,0800 UTC,0,"19,5","18,8",95.0,93.0
2021/01/12,0900 UTC,0,"19,1","18,1",95.0,94.0
2021/01/12,1000 UTC,0,"19,6","18,2",96.0,95.0
2021/01/12,1100 UTC,0,"21,8","19,6",96.0,88.0
2021/01/12,1200 UTC,0,"23,7","21,6",88.0,73.0
2021/01/12,1300 UTC,0,"24,5","23,1",77.0,68.0
2021/01/12,1400 UTC,0,"26,3","24,2",73.0,61.0
2021/01/12,1500 UTC,0,"26,9","25,1",63.0,57.0
2021/01/12,1600 UTC,"1,4","25,2","20,2",89.0,60.0
2021/01/12,1700 UTC,"9,6","20,5","19,1",92.0,87.0
2021/01/12,1800 UTC,"1,8","19,9",19,93.0,91.0
2021/01/12,1900 UTC,0,"23,1","19,9",93.0,76.0
2021/01/12,2000 UTC,0,"25,6","23,1",79.0,66.0
2021/01/12,2100 UTC,0,"25,8","24,2",71.0,65.0
2021/01/12,2200 UTC,0,"25,1",23,79.0,67.0
2021/01/12,2300 UTC,0,23,"20,7",92.0,79.0
2021/01/13,0000 UTC,0,"20,9","20,4",94.0,92.0
2021/01/13,0100 UTC,0,"21,3","20,2",94.0,88.0
2021/01/13,0200 UTC,0,"20,4","19,5",95.0,94.0
2021/01/13,0300 UTC,0,"19,8","19,3",96.0,95.0
2021/01/13,0400 UTC,0,"19,8","19,3",96.0,96.0
2021/01/13,0500 UTC,0,"19,8","19,1",96.0,96.0
2021/01/13,0600 UTC,0,"19,7","19,1",96.0,95.0
2021/01/13,0700 UTC,0,"19,8","19,2",96.0,95.0
2021/01/13,0800 UTC,0,"20,3","19,3",96.0,88.0
2021/01/13,0900 UTC,0,"19,6","19,2",89.0,88.0
2021/01/13,1000 UTC,0,"20,4","19,1",91.0,87.0
2021/01/13,1100 UTC,0,"22,4","20,4",88.0,75.0
2021/01/13,1200 UTC,0,"24,5","21,9",78.0,69.0
2021/01/13,1300 UTC,0,"25,3","24,4",71.0,65.0
2021/01/13,1400 UTC,0,"26,5","24,8",69.0,61.0
2021/01/13,1500 UTC,0,"26,8","25,9",65.0,58.0
2021/01/13,1600 UTC,0,"27,7","26,5",64.0,54.0
2021/01/13,1700 UTC,0,"27,2","25,3",66.0,54.0
2021/01/13,1800 UTC,0,"27,9","25,2",62.0,53.0
2021/01/13,1900 UTC,0,28,"23,4",78.0,52.0
2021/01/13,2000 UTC,0,27,26,63.0,55.0
2021/01/13,2100 UTC,0,"26,9",26,62.0,54.0
2021/01/13,2200 UTC,0,"26,1","24,8",63.0,55.0
2021/01/13,2300 UTC,0,"24,8","23,9",68.0,63.0
2021/01/14,0000 UTC,0,24,"23,1",72.0,68.0
2021/01/14,0100 UTC,0,"23,1","21,2",85.0,72.0
2021/01/14,0200 UTC,0,"22,2","20,6",87.0,77.0
2021/01/14,0300 UTC,0,"21,8","20,8",87.0,81.0
2021/01/14,0400 UTC,0,"22,2","20,8",88.0,82.0
2021/01/14,0500 UTC,"2,2",22,"19,1",94.0,80.0
2021/01/14,0600 UTC,"0,2","20,1","19,5",95.0,94.0
2021/01/14,0700 UTC,0,"19,9","19,3",95.0,94.0
2021/01/14,0800 UTC,0,"19,8","19,4",94.0,93.0
