Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
04/01/2017,0,"28,4","25,7",74,59
04/01/2017,0,"25,9","24,6",80,74
05/01/2017,0,"25,6","23,9",87,79
05/01/2017,0,"24,1",23,91,86
05/01/2017,0,"23,5","22,5",92,89
05/01/2017,0,"23,5","22,6",92,89
05/01/2017,0,"23,2","21,8",93,89
05/01/2017,0,"22,9","21,7",93,89
05/01/2017,0,"23,9","22,2",89,79
05/01/2017,0,"23,9","23,1",83,79
05/01/2017,0,"23,2","22,3",88,82
05/01/2017,0,"22,6","22,4",88,86
05/01/2017,0,"25,5","22,5",87,75
05/01/2017,0,28,"25,5",77,67
05/01/2017,0,"29,1","27,7",67,59
05/01/2017,0,"30,5","28,9",61,56
05/01/2017,0,"31,8","30,3",58,51
05/01/2017,0,"32,9","31,5",54,48
05/01/2017,0,34,32,52,45
05/01/2017,0,"34,1","33,2",51,42
05/01/2017,"0,6","33,5","23,5",70,44
05/01/2017,10,"23,3",20,94,70
05/01/2017,0,"23,2","22,4",92,87
05/01/2017,0,"23,9","23,1",87,82
05/01/2017,0,"23,5","22,9",87,84
05/01/2017,0,"23,3","22,4",89,78
06/01/2017,0,"22,4","21,4",91,83
06/01/2017,0,22,"21,3",91,85
06/01/2017,0,"21,9","21,1",93,89
06/01/2017,0,"21,5","20,9",93,90
06/01/2017,0,21,"20,5",94,93
06/01/2017,0,"20,7","20,1",94,94
06/01/2017,0,"20,3","19,8",95,94
06/01/2017,0,20,"19,5",95,95
06/01/2017,0,"19,8","19,5",96,95
06/01/2017,0,20,"19,5",96,96
06/01/2017,0,"20,6","19,9",96,96
06/01/2017,0,"24,2","20,6",96,83
06/01/2017,0,"27,1","24,2",84,69
06/01/2017,0,29,27,70,64
06/01/2017,"0,2","31,9",29,65,50
06/01/2017,0,"32,6","30,7",57,48
06/01/2017,0,"33,8","31,8",51,38
06/01/2017,0,"34,5",33,44,34
06/01/2017,0,"34,5","31,9",59,34
06/01/2017,0,"32,8","31,2",60,54
06/01/2017,0,"31,4","29,5",66,58
06/01/2017,0,"29,4","27,3",71,65
06/01/2017,0,"27,3","26,1",76,69
06/01/2017,0,"26,2","25,5",80,74
07/01/2017,0,"25,9","24,7",84,76
07/01/2017,0,"25,4",24,87,80
07/01/2017,0,"24,9","23,9",89,82
07/01/2017,0,"24,1","22,8",92,88
07/01/2017,0,"23,5","22,6",93,90
07/01/2017,0,23,"22,2",94,92
07/01/2017,0,"22,6",22,94,94
07/01/2017,0,"22,8","22,4",94,94
07/01/2017,0,"23,1","22,5",94,93
07/01/2017,0,"23,1","22,8",94,91
07/01/2017,0,"23,5",23,91,89
07/01/2017,0,"25,2","23,4",90,82
07/01/2017,0,"26,5","24,7",83,75
07/01/2017,0,"28,9","26,4",77,66
07/01/2017,0,"30,6","28,8",68,60
07/01/2017,0,"31,5","29,8",63,55
07/01/2017,0,"32,3","30,9",60,52
07/01/2017,0,"33,5","31,8",55,48
07/01/2017,0,"33,6","32,2",54,47
07/01/2017,0,"32,3","30,3",66,49
07/01/2017,4,"30,3","21,8",88,61
07/01/2017,"0,2","22,9","21,7",92,86
07/01/2017,0,23,"22,2",90,83
07/01/2017,0,"22,3","22,1",91,89
08/01/2017,"0,2","22,2","21,9",92,87
08/01/2017,18,"22,1","21,6",93,92
08/01/2017,"5,8","22,1","21,6",94,91
08/01/2017,6,"21,6","21,2",95,94
08/01/2017,"0,6","21,5","21,1",95,91
08/01/2017,0,"21,4","21,1",93,91
08/01/2017,0,"21,5","21,3",93,92
08/01/2017,0,"21,6","21,4",93,92
08/01/2017,0,"21,6","21,3",93,91
08/01/2017,0,"21,6","21,4",93,92
08/01/2017,0,"22,4","21,6",92,89
08/01/2017,"0,2","24,5","22,2",89,81
08/01/2017,0,"24,8","24,1",83,77
08/01/2017,0,"25,9","24,8",79,74
08/01/2017,0,"27,1","25,8",75,70
08/01/2017,0,"28,3","26,8",73,67
08/01/2017,0,"29,1","27,5",71,64
08/01/2017,0,"29,7","28,5",67,62
08/01/2017,0,"30,2","29,4",66,60
08/01/2017,0,"30,6","28,9",65,58
08/01/2017,"38,4","28,9","20,8",96,56
08/01/2017,"1,2","22,7",22,96,94
08/01/2017,0,"22,6","22,3",94,93
08/01/2017,0,"22,4","22,1",93,92
09/01/2017,0,"22,2","21,9",93,92
09/01/2017,0,22,"21,7",93,92
09/01/2017,0,"21,9","21,2",94,91
09/01/2017,0,"21,9","21,2",94,90
09/01/2017,0,"21,4","21,1",94,93
09/01/2017,0,"21,1","20,8",94,94
09/01/2017,0,"21,1","20,9",95,94
09/01/2017,0,21,"20,9",94,93
09/01/2017,0,"21,2","20,8",93,92
09/01/2017,0,"21,5","20,8",93,90
09/01/2017,0,"23,2","21,5",91,86
09/01/2017,0,"25,8","23,2",86,74
09/01/2017,0,"27,2","25,7",75,67
09/01/2017,0,"28,9","27,1",70,62
09/01/2017,0,"30,3","28,8",64,57
09/01/2017,0,"31,3","30,3",61,54
09/01/2017,0,"32,2",31,58,52
09/01/2017,0,"33,3",32,56,50
09/01/2017,0,"33,4","27,6",61,49
09/01/2017,"0,4","27,6","22,7",85,61
09/01/2017,0,"24,1","22,6",87,81
09/01/2017,0,"24,5",24,84,81
09/01/2017,0,"24,4","23,8",88,81
09/01/2017,0,"23,8","23,3",90,88
10/01/2017,0,"23,3","22,4",92,90
10/01/2017,0,"22,8","22,1",93,91
10/01/2017,0,"22,6","21,7",94,92
10/01/2017,0,"22,1","21,5",94,93
10/01/2017,0,"21,8",21,95,94
10/01/2017,0,"21,6","20,8",95,94
10/01/2017,0,"21,5","20,9",95,95
10/01/2017,0,"21,2","20,8",95,95
10/01/2017,0,"21,2","20,6",96,95
10/01/2017,0,"21,5","20,9",96,96
10/01/2017,0,"23,7","21,5",96,88
10/01/2017,0,"26,5","23,6",89,75
10/01/2017,0,28,"26,3",78,69
10/01/2017,0,"29,9",28,71,65
10/01/2017,"0,2","31,5","29,3",68,59
10/01/2017,0,"32,9",31,63,52
10/01/2017,0,"33,3","32,6",57,48
10/01/2017,0,"33,9","32,8",54,47
10/01/2017,0,"33,7","27,2",65,47
10/01/2017,0,31,"26,9",69,57
10/01/2017,0,"26,9","25,6",75,64
10/01/2017,0,"25,6","24,1",80,75
10/01/2017,0,"24,2",23,87,77
10/01/2017,0,"23,3","22,2",89,84
11/01/2017,0,"22,8","22,1",91,88
11/01/2017,0,"22,5","22,1",92,89
11/01/2017,0,"22,2","21,4",92,90
11/01/2017,0,"21,7","21,1",94,92
11/01/2017,0,"21,5","20,7",94,93
11/01/2017,0,"21,1","20,5",94,94
11/01/2017,0,21,"20,3",95,94
11/01/2017,0,21,"20,6",95,94
11/01/2017,0,"20,7","20,3",96,95
11/01/2017,0,"20,7","20,4",96,95
11/01/2017,0,"23,1","20,7",96,90
11/01/2017,0,25,"23,1",90,79
11/01/2017,0,"27,2","24,9",81,73
11/01/2017,0,29,"27,1",76,67
11/01/2017,0,"30,5","28,8",69,60
11/01/2017,0,32,"30,2",63,55
11/01/2017,0,"33,2","31,1",60,50
11/01/2017,0,34,"24,8",73,47
11/01/2017,0,"24,8","23,4",82,73
11/01/2017,0,"23,4","22,5",88,81
11/01/2017,0,"22,8","22,3",91,87
11/01/2017,0,"22,8","22,2",92,88
11/01/2017,0,"22,5","22,1",93,90
11/01/2017,0,"22,2",22,94,93
12/01/2017,0,"22,2","21,9",94,93
12/01/2017,0,"22,4","22,1",94,93
12/01/2017,0,"22,4",22,94,93
12/01/2017,0,"22,3",22,94,94
12/01/2017,0,"22,5","22,2",94,93
12/01/2017,0,"22,5","22,3",94,93
12/01/2017,0,"22,5","22,3",94,92
12/01/2017,0,"22,4","22,1",94,94
12/01/2017,0,"22,2","21,9",95,94
12/01/2017,0,"22,4",22,94,93
12/01/2017,0,"23,9","22,4",94,87
12/01/2017,0,25,"23,5",88,81
12/01/2017,0,25,"24,4",83,81
12/01/2017,0,"25,3","24,8",83,80
12/01/2017,0,26,"25,3",82,74
12/01/2017,0,"26,1","25,5",82,76
12/01/2017,0,"26,3","25,3",85,79
12/01/2017,0,"26,5",26,80,76
12/01/2017,0,"26,4",26,79,74
12/01/2017,0,"26,2","25,9",80,76
12/01/2017,0,"26,3","25,5",80,76
12/01/2017,0,"25,5",25,81,79
12/01/2017,0,25,"24,4",82,80
12/01/2017,0,"24,4","23,9",86,82
13/01/2017,0,"24,2","23,8",87,84
13/01/2017,0,"24,1","22,7",92,84
13/01/2017,0,"22,8","22,5",94,92
13/01/2017,0,"22,6","22,3",95,94
13/01/2017,0,"22,5","22,3",95,95
13/01/2017,"0,2","22,9","22,4",95,92
13/01/2017,0,"22,9","22,3",93,91
13/01/2017,0,"22,3",22,94,93
13/01/2017,0,22,"21,9",94,93
13/01/2017,0,"22,1","21,9",94,94
13/01/2017,0,"22,7","22,1",94,91
13/01/2017,0,"23,2","22,7",92,88
13/01/2017,0,"23,5","23,1",90,87
13/01/2017,"6,2","24,6","22,6",93,84
13/01/2017,0,"25,4",24,88,78
13/01/2017,"4,6",24,"22,7",93,88
13/01/2017,"1,6","24,8","23,4",93,86
13/01/2017,0,"24,9","24,4",88,83
13/01/2017,0,"24,7","24,3",88,83
13/01/2017,"0,2","24,4",24,90,86
13/01/2017,0,"24,5","24,1",89,86
13/01/2017,0,"24,3","23,3",89,86
13/01/2017,0,"23,3","22,7",90,89
13/01/2017,0,"22,7","22,4",91,89
14/01/2017,0,"22,4","21,6",94,91
14/01/2017,0,"21,9","21,7",94,94
14/01/2017,0,"21,9","21,6",94,94
14/01/2017,0,"21,7","21,3",95,94
14/01/2017,0,"21,4","20,9",95,95
14/01/2017,0,21,"20,5",96,95
14/01/2017,0,"21,4","20,8",96,95
14/01/2017,0,"21,3","20,9",95,94
14/01/2017,0,"21,3","20,9",95,94
14/01/2017,0,"21,4","21,2",94,94
14/01/2017,0,"22,1","21,4",94,93
14/01/2017,0,"22,9","22,1",93,87
14/01/2017,0,"24,9","22,9",89,78
14/01/2017,0,"25,8","24,1",82,75
14/01/2017,0,"27,1","25,5",79,69
14/01/2017,0,"28,1","26,7",74,64
14/01/2017,0,"29,7","27,5",70,58
14/01/2017,0,"30,5",29,63,53
14/01/2017,0,"31,1","29,9",57,49
14/01/2017,0,"31,8","30,4",59,48
14/01/2017,0,"30,7","28,5",66,52
14/01/2017,0,"28,7",27,72,65
14/01/2017,0,27,"25,5",72,69
14/01/2017,0,"25,6","24,6",77,72
15/01/2017,0,"24,9","22,7",88,76
15/01/2017,0,"23,7","22,5",91,85
15/01/2017,0,"23,1","22,3",92,89
15/01/2017,0,"22,8","22,4",93,91
15/01/2017,0,"22,5","21,6",94,92
15/01/2017,0,"21,9","21,2",94,93
15/01/2017,0,"21,6",21,95,94
15/01/2017,0,"21,8","21,1",95,94
15/01/2017,0,"22,4","21,6",94,92
15/01/2017,0,"22,7","21,9",92,90
15/01/2017,0,"24,2","22,7",90,84
15/01/2017,0,"26,1","24,1",85,75
15/01/2017,0,"27,2","26,1",76,71
15/01/2017,0,"28,9","26,9",73,66
15/01/2017,0,30,"28,3",69,60
15/01/2017,0,"31,2","29,5",65,57
15/01/2017,0,"31,6","30,2",61,55
15/01/2017,0,"32,1","30,3",60,51
15/01/2017,"1,2","31,8",22,88,52
15/01/2017,"0,2","23,8","22,9",88,82
15/01/2017,0,"22,9","22,7",91,88
15/01/2017,0,23,"22,9",91,89
15/01/2017,0,"23,1","22,7",91,86
15/01/2017,0,"22,8","22,3",92,88
16/01/2017,0,"22,5","21,9",93,92
16/01/2017,0,"22,2","21,5",94,92
16/01/2017,0,"22,2","21,8",94,92
16/01/2017,0,"22,1","21,8",94,93
16/01/2017,0,22,"21,6",95,93
16/01/2017,0,"21,8","21,5",95,94
16/01/2017,0,22,"21,5",95,95
16/01/2017,"0,2","22,5",22,95,91
16/01/2017,0,"22,4","22,1",94,91
16/01/2017,0,"22,5","22,1",93,92
16/01/2017,0,"23,4","22,5",92,89
16/01/2017,0,"24,7","23,4",90,83
16/01/2017,0,"26,7","24,6",85,75
16/01/2017,0,"28,5","26,6",75,68
16/01/2017,0,"29,2","27,4",73,67
16/01/2017,0,"29,4","28,4",70,65
16/01/2017,0,"30,5","28,7",70,57
16/01/2017,0,"30,8","28,9",63,55
16/01/2017,0,"31,5","29,4",63,52
16/01/2017,0,"31,5","23,8",83,51
16/01/2017,0,"24,5","23,5",88,77
16/01/2017,0,"24,3","23,7",89,82
16/01/2017,0,"24,5","24,1",84,79
16/01/2017,0,"24,3",24,82,79
17/01/2017,0,"24,2",24,82,78
17/01/2017,0,"24,2","23,8",79,78
17/01/2017,0,"23,9","23,5",79,77
17/01/2017,0,"23,5","23,1",80,78
17/01/2017,0,"23,1","22,9",81,80
17/01/2017,0,"22,9","22,5",84,81
17/01/2017,0,"22,7","22,3",84,83
17/01/2017,0,"22,3","21,9",86,84
17/01/2017,0,22,"21,7",87,86
17/01/2017,0,"21,8","21,6",88,87
17/01/2017,0,"22,8","21,8",88,84
17/01/2017,0,"24,4","22,8",84,79
17/01/2017,0,26,"24,3",80,71
17/01/2017,0,"27,3","25,9",73,65
17/01/2017,0,"28,4","26,9",66,56
17/01/2017,0,"29,4","28,2",60,54
17/01/2017,0,"30,1","28,8",57,52
17/01/2017,0,"29,9","29,4",54,51
17/01/2017,0,"30,7","29,6",56,49
17/01/2017,0,"30,8","30,2",53,48
17/01/2017,0,"30,8","30,4",50,46
17/01/2017,0,"30,4","28,6",53,47
17/01/2017,0,"28,7","27,1",58,51
17/01/2017,0,"27,2","25,8",62,57
18/01/2017,0,"25,8","24,8",63,58
18/01/2017,0,"25,3","23,2",77,61
18/01/2017,0,"24,9","23,8",66,57
18/01/2017,0,"25,4","24,3",62,53
18/01/2017,0,"24,8","23,7",63,56
18/01/2017,0,"24,3",23,70,62
18/01/2017,0,"23,1","22,7",74,69
18/01/2017,0,"22,9","21,5",80,69
18/01/2017,0,"21,9","20,9",85,80
18/01/2017,0,"22,2","21,6",84,81
18/01/2017,0,"23,9","22,2",81,76
18/01/2017,0,"25,7","23,9",76,68
18/01/2017,0,"26,9","25,6",70,64
18/01/2017,0,"28,4","26,6",66,60
18/01/2017,0,"29,4","27,9",62,57
18/01/2017,0,"30,3","28,9",60,53
18/01/2017,0,31,30,56,49
18/01/2017,0,"31,3","30,6",53,46
18/01/2017,0,"31,8","30,5",53,48
18/01/2017,0,"32,4","30,9",51,44
18/01/2017,0,"31,9","31,1",49,43
18/01/2017,0,"31,6","30,1",47,43
18/01/2017,0,"30,1","27,1",60,45
18/01/2017,0,"27,5","25,8",67,56
19/01/2017,0,"26,2","24,4",76,65
19/01/2017,0,"24,8","23,2",82,74
19/01/2017,0,"23,5","22,4",86,81
19/01/2017,0,"22,7","21,7",87,86
19/01/2017,0,"22,2","21,5",91,86
19/01/2017,0,22,"21,2",91,88
19/01/2017,0,"21,7","21,3",92,90
19/01/2017,0,"21,7","21,5",92,90
19/01/2017,0,"21,8","20,9",93,92
19/01/2017,0,"21,3","20,6",93,92
19/01/2017,0,24,"21,3",92,71
19/01/2017,0,"26,3",24,75,64
19/01/2017,0,28,"26,1",66,55
19/01/2017,0,"28,7","27,9",58,51
19/01/2017,0,"29,5","28,5",57,52
19/01/2017,0,"29,9","29,2",59,50
19/01/2017,0,"29,6","28,6",62,57
19/01/2017,0,"30,5","29,2",60,53
19/01/2017,0,"30,7","29,7",60,55
19/01/2017,0,"30,2","26,5",76,60
19/01/2017,0,"26,5","23,9",81,74
19/01/2017,"0,4","23,9",23,88,81
19/01/2017,4,"23,2","22,6",92,88
19/01/2017,"4,2","22,9","22,4",94,92
20/01/2017,0,"22,8","22,4",93,89
20/01/2017,0,"22,7","22,4",90,87
20/01/2017,0,"22,4",22,92,89
20/01/2017,0,"22,2","21,9",93,91
20/01/2017,0,"22,1","21,2",94,92
20/01/2017,0,"21,5",21,95,94
20/01/2017,0,"21,3","20,9",95,94
20/01/2017,0,"21,4","21,1",95,95
20/01/2017,0,"21,7","21,3",95,94
20/01/2017,0,"21,6","21,2",95,94
20/01/2017,0,"22,5","21,5",95,90
20/01/2017,0,"23,5","22,5",90,87
20/01/2017,0,25,"23,4",89,76
20/01/2017,0,"26,5","24,9",78,68
20/01/2017,0,"27,7",26,74,63
20/01/2017,"0,2","28,5","27,1",69,61
20/01/2017,0,"30,5",28,65,54
20/01/2017,0,"30,1","28,3",66,60
20/01/2017,0,"30,2","28,1",68,60
20/01/2017,0,"30,1","28,8",66,59
20/01/2017,0,"29,2","25,9",75,62
20/01/2017,0,"25,9","23,3",80,74
20/01/2017,0,"23,6","22,7",82,78
20/01/2017,0,"22,7","22,1",83,79
21/01/2017,0,"22,5","22,2",84,80
21/01/2017,0,"22,6","22,5",83,81
21/01/2017,0,"22,6","22,2",87,83
21/01/2017,0,"22,5","22,2",87,84
21/01/2017,0,"22,2",22,89,86
21/01/2017,0,22,"21,5",92,89
21/01/2017,0,"21,8","21,6",92,90
21/01/2017,0,"21,8","21,5",93,90
21/01/2017,0,"21,8","21,6",92,92
21/01/2017,0,"21,8","20,8",94,91
21/01/2017,0,"23,1",21,94,87
21/01/2017,0,"24,2",23,88,79
21/01/2017,0,"25,8","24,1",81,73
21/01/2017,0,"26,9","25,6",75,67
21/01/2017,0,"28,3","26,6",69,59
21/01/2017,0,"28,8","27,3",64,57
21/01/2017,0,"30,1","28,4",60,53
21/01/2017,0,"30,5","29,4",57,50
21/01/2017,0,"31,5","30,2",56,45
21/01/2017,0,"31,5","30,9",52,44
21/01/2017,0,"31,6","25,4",74,44
21/01/2017,0,"25,5","24,7",76,74
21/01/2017,0,"24,7","24,2",79,76
21/01/2017,0,"24,3",24,80,78
22/01/2017,0,24,"23,8",80,79
22/01/2017,0,"23,8","23,5",82,80
22/01/2017,0,"23,5",23,82,81
22/01/2017,0,23,"22,4",87,82
22/01/2017,0,"22,4",22,90,87
22/01/2017,0,"22,2","21,4",92,89
22/01/2017,0,"21,7","21,1",93,91
22/01/2017,0,"21,5","20,7",94,93
22/01/2017,0,"21,6","20,9",93,91
22/01/2017,0,21,"20,5",94,93
22/01/2017,0,"22,6","20,5",95,88
22/01/2017,0,"24,8","22,3",89,76
22/01/2017,0,"26,2","24,5",77,65
22/01/2017,0,"26,7","25,3",69,65
22/01/2017,0,"27,7","26,1",68,62
22/01/2017,0,"28,8",27,67,58
22/01/2017,0,"29,8","28,3",62,54
22/01/2017,0,"30,1",29,59,54
22/01/2017,0,30,29,60,55
22/01/2017,0,30,29,60,54
22/01/2017,0,30,"28,9",58,53
22/01/2017,0,"28,9",26,76,56
22/01/2017,0,26,25,80,75
22/01/2017,0,25,"24,4",81,79
23/01/2017,0,"24,5","24,3",81,78
23/01/2017,0,"24,4","23,9",83,79
23/01/2017,0,"23,9","22,8",87,81
23/01/2017,0,"23,1","22,3",88,84
23/01/2017,0,"22,4","22,1",90,88
23/01/2017,0,"22,2","21,8",93,89
23/01/2017,0,"21,9","21,5",94,92
23/01/2017,0,"21,6",21,94,93
23/01/2017,0,"21,2","20,6",95,94
23/01/2017,0,"21,3",21,95,93
23/01/2017,0,"22,7","21,3",94,86
23/01/2017,0,"23,6","22,6",86,78
23/01/2017,0,26,"23,6",78,72
23/01/2017,0,"27,4","25,2",74,66
23/01/2017,0,"29,4","26,9",68,58
23/01/2017,0,"29,7","28,6",61,55
23/01/2017,0,"30,7","29,4",59,52
23/01/2017,0,"31,4","29,8",57,50
23/01/2017,0,"31,6","30,3",57,49
23/01/2017,0,"30,6","29,7",57,51
23/01/2017,0,"29,7","27,9",74,55
23/01/2017,0,"28,4","26,8",74,63
23/01/2017,0,"27,3","26,5",74,71
23/01/2017,0,"26,5","23,4",79,72
24/01/2017,0,"23,4","22,6",82,78
24/01/2017,0,"22,7",22,85,81
24/01/2017,0,"22,1","21,1",90,84
24/01/2017,0,"21,3","20,7",92,90
24/01/2017,0,"21,1","20,4",93,91
24/01/2017,0,"20,9","20,6",93,92
24/01/2017,0,"20,9","20,6",93,93
24/01/2017,0,"21,3","20,7",94,93
24/01/2017,0,"21,4","21,3",93,92
24/01/2017,0,"21,8","21,4",92,91
24/01/2017,0,"22,9","21,7",92,87
24/01/2017,0,"25,9","22,9",87,75
24/01/2017,0,"26,8","25,6",75,70
24/01/2017,0,"28,6","26,7",72,65
24/01/2017,0,"29,6","28,2",67,59
24/01/2017,0,"31,1","29,5",60,52
24/01/2017,0,"31,3","30,6",58,52
24/01/2017,0,32,"31,3",56,47
24/01/2017,0,"32,2","29,6",57,47
24/01/2017,0,"29,6","28,4",61,57
24/01/2017,0,"28,4","26,6",74,61
24/01/2017,0,"26,9","26,5",73,69
24/01/2017,0,"26,5","23,9",89,73
24/01/2017,0,"24,3","23,9",88,82
25/01/2017,0,"24,3","23,2",90,82
25/01/2017,0,"23,3","22,7",91,90
25/01/2017,0,"22,8","22,4",92,90
25/01/2017,0,"22,5",22,93,91
25/01/2017,0,"22,3","21,9",94,93
25/01/2017,0,"22,4","21,8",94,93
25/01/2017,0,"22,6","22,3",93,91
25/01/2017,0,"22,8","22,3",91,88
25/01/2017,0,23,"22,4",91,87
25/01/2017,0,"23,2","22,9",87,86
25/01/2017,0,"24,4","23,2",86,80
25/01/2017,0,"26,7","24,1",82,70
25/01/2017,0,28,"26,7",72,66
25/01/2017,0,"29,1",28,68,61
25/01/2017,"0,2","30,3",29,64,56
25/01/2017,0,31,30,58,50
25/01/2017,0,"32,3","30,7",54,47
25/01/2017,0,"33,2","31,9",51,46
25/01/2017,"6,6","33,1","23,8",90,46
25/01/2017,"1,6","24,7",24,90,78
25/01/2017,"1,4","24,2","22,1",91,78
25/01/2017,0,"22,7","22,2",92,90
25/01/2017,0,"23,2","22,6",92,91
25/01/2017,0,"22,9","22,5",94,92
26/01/2017,0,"22,9","22,6",93,93
26/01/2017,0,23,"22,8",93,92
26/01/2017,0,"22,9","22,6",92,91
26/01/2017,0,23,"22,4",92,90
26/01/2017,0,"22,8","22,5",92,91
26/01/2017,0,23,"22,6",91,89
26/01/2017,0,"22,8","22,3",92,90
26/01/2017,0,"22,8","22,4",92,89
26/01/2017,0,"22,7","22,3",91,89
26/01/2017,"0,4","22,7","22,4",92,89
26/01/2017,0,"24,9","22,5",92,82
26/01/2017,0,"26,6","24,9",83,72
26/01/2017,0,28,"26,4",73,64
26/01/2017,0,29,"27,8",67,63
26/01/2017,0,"29,9","28,9",66,60
26/01/2017,0,"30,4","29,6",63,58
26/01/2017,0,"31,9","30,3",61,54
26/01/2017,0,"32,7","31,6",57,51
26/01/2017,0,"32,7","31,2",57,51
26/01/2017,0,"31,2","24,6",76,55
26/01/2017,0,"26,3","24,4",77,63
26/01/2017,"0,2","25,8","23,1",83,65
26/01/2017,"8,6","23,1",22,94,83
26/01/2017,"0,6","22,6",22,95,94
27/01/2017,0,"22,5","22,3",95,94
27/01/2017,0,"22,5","22,2",95,94
27/01/2017,0,"22,4","21,9",95,95
27/01/2017,0,22,"21,8",95,95
27/01/2017,0,"22,3",22,95,95
27/01/2017,0,"22,3","21,9",95,95
27/01/2017,0,"22,1","21,9",95,95
