Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
03/01/2017,0,"32,8","30,1",70,63
03/01/2017,0,"33,1","30,4",70,62
03/01/2017,0,"33,2","31,5",67,62
03/01/2017,0,"33,1","31,1",65,61
03/01/2017,0,"34,3","31,2",65,57
03/01/2017,0,"33,8","31,2",66,59
03/01/2017,0,"31,2","30,3",70,66
03/01/2017,0,"30,7","28,7",76,69
03/01/2017,0,"28,9","27,7",79,76
03/01/2017,0,"28,5","27,7",78,69
03/01/2017,0,"28,6",28,70,68
04/01/2017,0,"28,1","27,7",74,70
04/01/2017,0,"28,1","27,5",73,68
04/01/2017,0,"27,5","27,1",74,66
04/01/2017,0,"27,5","27,2",72,65
04/01/2017,0,"27,2","26,8",72,70
04/01/2017,0,27,"26,6",72,69
04/01/2017,0,"27,1","26,5",71,68
04/01/2017,0,"26,5","26,2",74,71
04/01/2017,0,"26,4","25,9",77,73
04/01/2017,0,27,"25,8",79,77
04/01/2017,0,29,27,77,67
04/01/2017,0,"30,1","28,4",68,60
04/01/2017,0,"31,4","29,7",62,56
04/01/2017,0,34,"30,8",58,40
04/01/2017,0,"35,6","33,2",44,34
04/01/2017,0,"37,2","34,6",42,33
04/01/2017,0,"36,5","33,1",59,36
04/01/2017,0,"33,3","31,8",67,58
04/01/2017,0,"33,7","31,6",67,61
04/01/2017,0,"32,1","30,8",69,65
04/01/2017,0,"32,4","30,9",69,65
04/01/2017,0,"31,5","30,5",69,63
04/01/2017,0,"30,5","29,5",75,69
04/01/2017,0,"30,2","29,3",77,69
05/01/2017,0,"30,2","29,5",75,61
05/01/2017,0,"29,7","28,8",78,67
05/01/2017,0,"29,1","28,3",82,73
05/01/2017,0,"29,2","28,1",82,73
05/01/2017,0,"29,1",28,81,74
05/01/2017,0,"29,1","28,2",76,69
05/01/2017,0,"29,1","28,7",72,70
05/01/2017,0,"28,7","27,9",74,72
05/01/2017,0,"28,1","27,8",74,72
05/01/2017,0,"29,8","27,7",76,71
05/01/2017,0,31,"29,3",72,65
05/01/2017,0,"32,2","30,7",68,63
05/01/2017,0,"33,7","30,6",68,61
05/01/2017,0,34,"32,2",64,59
05/01/2017,0,35,"32,3",60,55
05/01/2017,0,"35,3","32,5",62,52
05/01/2017,0,"35,2","32,7",64,56
05/01/2017,0,"35,2","31,8",65,56
05/01/2017,0,"32,9","30,4",69,61
05/01/2017,0,"32,1",30,69,61
05/01/2017,0,"31,5","30,2",69,60
05/01/2017,0,"31,9","30,8",61,53
05/01/2017,"0,2","31,4","27,2",81,54
05/01/2017,"1,6","28,4","23,8",82,74
06/01/2017,"22,2","23,9","22,7",88,80
06/01/2017,"1,6","25,5","23,9",84,76
06/01/2017,0,"26,4","25,1",79,70
06/01/2017,0,"25,7","25,3",77,72
06/01/2017,0,"27,1","25,5",73,66
06/01/2017,0,"26,9","26,3",71,66
06/01/2017,0,"26,6","25,9",72,69
06/01/2017,0,"26,7","25,9",75,71
06/01/2017,0,"26,4","25,5",76,73
06/01/2017,0,"27,5","25,5",77,74
06/01/2017,0,"28,6","27,4",75,72
06/01/2017,0,"31,4","28,1",74,62
06/01/2017,0,"32,6","29,6",68,62
06/01/2017,0,"32,3",30,66,61
06/01/2017,0,"32,4","30,6",64,59
06/01/2017,0,"32,4","31,2",64,58
06/01/2017,0,"32,1","31,2",66,61
06/01/2017,0,32,"31,3",65,60
06/01/2017,0,32,"31,3",65,61
06/01/2017,0,"32,5","31,3",64,59
06/01/2017,0,"31,7","30,4",69,62
06/01/2017,0,"30,8","28,7",79,68
06/01/2017,0,"28,8","28,3",80,78
06/01/2017,0,"28,6","28,3",81,80
07/01/2017,0,"28,4","28,1",82,81
07/01/2017,0,"28,2","27,9",82,80
07/01/2017,0,"28,1","27,7",80,75
07/01/2017,0,"28,2","27,6",76,67
07/01/2017,0,"28,1","27,6",76,72
07/01/2017,0,"27,8","27,3",77,76
07/01/2017,0,"27,9","27,2",77,74
07/01/2017,0,"27,5",27,75,73
07/01/2017,0,"27,3",27,76,73
07/01/2017,0,"27,9","27,1",77,73
07/01/2017,0,"30,3","27,9",74,68
07/01/2017,0,"31,2","29,4",71,65
07/01/2017,0,"32,2","30,9",69,64
07/01/2017,0,"33,3","31,8",65,60
07/01/2017,0,"34,5","32,1",64,58
07/01/2017,0,34,"32,1",67,60
07/01/2017,0,"33,1",32,67,62
07/01/2017,0,"32,5","31,4",65,63
07/01/2017,0,"32,5",31,66,62
07/01/2017,0,"31,6","30,3",67,64
07/01/2017,0,"30,4",29,69,66
07/01/2017,0,"29,4","28,1",71,68
07/01/2017,0,"28,5",28,71,67
07/01/2017,0,"28,4","27,6",78,71
08/01/2017,0,"27,8","27,3",78,76
08/01/2017,0,"27,4","26,6",80,78
08/01/2017,0,"26,9","26,6",80,77
08/01/2017,"0,4","26,7","24,9",85,78
08/01/2017,0,27,"25,6",85,73
08/01/2017,0,"27,5","26,8",73,66
08/01/2017,0,"27,6","26,8",79,65
08/01/2017,0,"26,9","26,7",79,77
08/01/2017,0,"26,9","26,5",78,77
08/01/2017,0,"27,6","26,5",77,75
08/01/2017,0,"27,9","27,4",75,69
08/01/2017,0,"29,6","27,6",72,69
08/01/2017,0,"31,3","28,7",73,63
08/01/2017,0,32,"29,1",69,62
08/01/2017,0,"30,8","29,4",67,61
08/01/2017,0,"30,2","29,6",68,62
08/01/2017,0,33,"29,8",66,60
08/01/2017,0,"32,7",31,68,60
08/01/2017,0,"32,3",31,68,62
08/01/2017,0,"32,1","30,2",66,62
08/01/2017,0,"30,5","29,1",69,64
08/01/2017,0,"29,2","28,7",69,68
08/01/2017,0,"28,8","28,5",68,67
08/01/2017,0,"28,6","28,4",69,68
09/01/2017,0,"28,4","28,3",69,68
09/01/2017,0,"28,5","27,9",76,69
09/01/2017,0,28,"27,5",77,72
09/01/2017,0,"28,5","27,7",76,70
09/01/2017,0,"28,2","27,7",76,72
09/01/2017,0,"28,1","27,6",73,70
09/01/2017,0,28,"27,7",72,68
09/01/2017,0,"27,9",27,77,69
09/01/2017,0,"27,2",27,78,77
09/01/2017,0,"27,5","26,8",79,77
09/01/2017,0,30,"27,5",77,65
09/01/2017,0,"30,8","29,8",68,64
09/01/2017,0,32,"30,4",67,59
09/01/2017,0,"33,7","31,6",62,55
09/01/2017,0,"36,6","33,5",57,43
09/01/2017,0,"35,9","33,5",60,52
09/01/2017,0,"35,6","33,1",61,54
09/01/2017,0,"36,6","33,3",61,53
09/01/2017,0,"35,9","33,6",59,54
09/01/2017,0,"34,5","32,6",62,57
09/01/2017,0,"32,6","30,9",69,62
09/01/2017,0,"31,6","30,2",72,59
09/01/2017,0,"32,2","30,8",61,51
09/01/2017,0,"30,9","30,5",66,57
10/01/2017,0,"30,5","29,3",77,66
10/01/2017,0,"29,6","28,9",77,70
10/01/2017,0,"30,4","29,5",70,64
10/01/2017,0,"29,9","29,3",72,66
10/01/2017,0,"29,9","28,9",74,65
10/01/2017,0,"29,8","28,8",71,65
10/01/2017,0,"29,2","28,5",76,70
10/01/2017,0,"28,5","28,1",77,75
10/01/2017,0,"28,4","28,1",77,75
10/01/2017,0,"29,8","28,2",76,63
10/01/2017,0,"30,4","29,8",68,60
10/01/2017,0,"32,3",30,66,59
10/01/2017,0,"34,8","31,7",60,53
10/01/2017,0,"35,1","31,9",62,50
10/01/2017,0,"35,1","33,3",60,51
10/01/2017,0,"34,7","31,5",66,57
10/01/2017,0,"34,4","32,6",61,52
10/01/2017,0,"34,8","33,8",58,53
10/01/2017,0,"34,5",31,65,56
10/01/2017,0,"32,9","31,1",66,60
10/01/2017,0,"31,5","30,4",70,65
10/01/2017,0,"30,7","29,5",72,69
10/01/2017,0,"29,6",29,73,72
10/01/2017,0,29,"28,6",73,71
11/01/2017,0,"29,2","28,6",73,70
11/01/2017,0,"29,3","28,6",76,73
11/01/2017,0,29,"28,6",76,75
11/01/2017,0,"29,2","28,5",77,74
11/01/2017,0,"28,8","28,4",80,77
11/01/2017,0,"28,9","28,5",79,77
11/01/2017,0,"28,6","27,9",80,79
11/01/2017,0,"28,7","28,1",79,74
11/01/2017,0,"28,2",28,78,75
11/01/2017,0,"28,5",28,78,69
11/01/2017,0,"30,7","28,5",69,66
11/01/2017,0,"32,3","30,3",66,60
11/01/2017,0,"34,1","31,5",63,56
11/01/2017,0,34,"32,3",60,56
11/01/2017,0,"33,9","31,8",67,59
11/01/2017,0,"34,3","32,1",66,59
11/01/2017,0,"34,2","31,6",68,61
11/01/2017,0,"32,3","30,3",74,67
11/01/2017,0,"31,3","29,7",76,70
11/01/2017,0,31,"29,4",77,71
11/01/2017,"1,8","30,1","23,5",81,63
11/01/2017,0,"26,8","25,7",75,66
11/01/2017,0,"27,1","26,3",75,67
11/01/2017,0,27,"26,5",73,68
12/01/2017,0,"27,2","26,5",73,68
12/01/2017,0,"27,1","26,3",74,71
12/01/2017,0,"27,2","26,8",72,69
12/01/2017,0,"27,1","26,6",76,72
12/01/2017,0,"27,2","26,5",75,72
12/01/2017,0,27,"26,6",76,74
12/01/2017,0,"26,7","26,4",76,75
12/01/2017,0,"26,7","26,5",78,76
12/01/2017,0,"26,7","26,3",80,78
12/01/2017,0,"26,7","26,3",80,79
12/01/2017,0,"28,4","26,6",79,75
12/01/2017,0,"30,6","28,4",76,66
12/01/2017,0,"30,5",29,73,67
12/01/2017,0,31,29,74,67
12/01/2017,0,"32,7","30,2",70,62
12/01/2017,0,"31,3","29,1",75,65
12/01/2017,1,"29,3","26,3",85,73
12/01/2017,"2,2","26,5","25,8",87,85
12/01/2017,0,"26,9","26,1",86,81
12/01/2017,0,"27,1","26,5",82,77
12/01/2017,0,"26,9","26,4",82,80
12/01/2017,0,"26,5","26,3",82,80
12/01/2017,0,"26,5","26,2",82,80
12/01/2017,0,"26,6","26,1",81,76
13/01/2017,"1,4","26,6","25,1",84,75
13/01/2017,"0,2","25,3","24,9",85,84
13/01/2017,0,"25,6","25,2",84,83
13/01/2017,0,"25,6","25,3",84,83
13/01/2017,0,"25,6","25,2",84,84
13/01/2017,0,"25,5",25,85,84
13/01/2017,"0,2","25,3",25,84,84
13/01/2017,0,"25,6","25,2",84,81
13/01/2017,0,"25,7","25,4",81,77
13/01/2017,0,"25,8","25,4",81,77
13/01/2017,0,"26,3","25,4",81,76
13/01/2017,0,"26,7","26,1",77,75
13/01/2017,0,"26,8","26,3",79,76
13/01/2017,"1,4","26,6","25,4",84,78
13/01/2017,"4,4","25,5","24,2",87,84
13/01/2017,"0,2","25,8","24,2",88,87
13/01/2017,"0,2",26,"25,2",88,86
13/01/2017,"0,4","26,7","25,5",87,84
13/01/2017,0,"26,7",26,86,81
13/01/2017,0,"26,9","26,5",82,75
13/01/2017,0,"26,8","26,3",81,76
13/01/2017,0,"26,5",26,82,81
13/01/2017,0,"26,2","25,8",82,81
13/01/2017,0,"26,1","25,7",82,82
14/01/2017,0,26,"25,7",82,81
14/01/2017,0,26,"25,6",81,78
14/01/2017,0,"25,9","25,3",81,78
14/01/2017,0,"25,4",25,83,81
14/01/2017,0,"25,3",25,84,83
14/01/2017,0,"25,2","24,7",84,83
14/01/2017,0,"25,3","24,6",84,80
14/01/2017,0,"25,2","24,9",82,80
14/01/2017,0,"25,3",25,82,81
14/01/2017,0,"25,2","24,8",83,81
14/01/2017,0,"26,1","24,9",84,83
14/01/2017,0,"27,7","25,9",83,76
14/01/2017,0,"28,5",27,77,72
14/01/2017,0,"30,3","26,8",76,67
14/01/2017,0,"31,2","28,7",69,63
14/01/2017,0,"31,4","28,2",70,60
14/01/2017,0,"31,3",30,64,59
14/01/2017,0,"31,5","30,2",64,59
14/01/2017,0,"30,8","29,6",65,61
14/01/2017,0,"30,4","29,3",68,63
14/01/2017,0,"29,5","28,1",70,67
14/01/2017,0,"28,4","27,8",73,70
14/01/2017,0,"27,9","26,9",76,73
14/01/2017,0,"27,5","26,9",75,70
15/01/2017,0,"27,3","26,9",76,73
15/01/2017,0,"27,2","26,7",75,72
15/01/2017,0,"27,3","26,8",73,71
15/01/2017,0,"27,2","26,7",74,70
15/01/2017,0,"27,1","26,5",75,69
15/01/2017,0,"27,1","26,5",74,72
15/01/2017,0,"26,9","26,5",78,71
15/01/2017,0,"26,6",26,81,78
15/01/2017,0,"26,2","25,8",82,80
15/01/2017,0,"27,1","25,7",81,80
15/01/2017,0,"28,1",27,79,74
15/01/2017,0,30,"27,6",76,68
15/01/2017,0,"32,1","29,3",70,63
15/01/2017,0,"33,2","30,1",69,61
15/01/2017,0,"34,7","32,6",62,56
15/01/2017,0,"34,3","32,2",62,56
15/01/2017,0,"34,2","31,8",61,54
15/01/2017,0,"34,4","32,2",61,55
15/01/2017,0,"33,4","30,2",66,58
15/01/2017,0,"30,7","29,5",68,65
15/01/2017,0,30,"28,7",70,66
15/01/2017,0,29,28,72,68
15/01/2017,0,"28,2","27,5",76,72
15/01/2017,0,"27,6","27,3",75,72
16/01/2017,0,"27,6","27,3",74,73
16/01/2017,0,"27,6","27,3",76,74
16/01/2017,0,"27,4","27,1",77,74
16/01/2017,0,"27,5","27,2",74,73
16/01/2017,0,"27,6","27,1",76,73
16/01/2017,0,"27,2",27,76,75
16/01/2017,0,27,"26,3",82,76
16/01/2017,0,"26,4","26,1",83,82
16/01/2017,0,"26,3",26,82,81
16/01/2017,0,"27,4","26,2",81,74
16/01/2017,0,"29,5","27,3",74,66
16/01/2017,0,"31,2","29,2",70,61
16/01/2017,0,"32,7","30,4",70,59
16/01/2017,0,"34,8","31,1",64,55
16/01/2017,0,"35,7","33,4",58,52
16/01/2017,0,"36,9","33,6",58,49
16/01/2017,0,"35,3","32,4",62,55
16/01/2017,0,"35,2","32,1",61,53
16/01/2017,0,"33,6","31,6",64,60
16/01/2017,0,"33,4","31,5",68,62
16/01/2017,0,"31,7","30,3",70,68
16/01/2017,0,"30,5","30,1",76,69
16/01/2017,0,"30,7","27,3",76,61
16/01/2017,0,"27,6","26,8",70,61
17/01/2017,0,"27,8","27,2",74,69
17/01/2017,0,"28,8","27,7",74,65
17/01/2017,0,"28,8","28,4",65,61
17/01/2017,0,"28,6","28,1",68,62
17/01/2017,0,"28,4","27,7",71,65
17/01/2017,0,"28,2","27,5",71,62
17/01/2017,0,"28,6","27,8",67,61
17/01/2017,0,"28,2","27,5",70,64
17/01/2017,0,"28,2","27,6",66,61
17/01/2017,0,"28,5","27,9",63,58
17/01/2017,0,"28,2","27,6",68,61
17/01/2017,0,"31,4","28,2",66,53
17/01/2017,0,"32,7","30,9",55,50
17/01/2017,0,"33,5","31,8",52,43
17/01/2017,0,"35,6","32,8",46,36
17/01/2017,0,"36,9","33,1",52,34
17/01/2017,0,37,"34,2",52,35
17/01/2017,0,"36,8","34,3",45,27
17/01/2017,0,"35,3","33,2",54,40
17/01/2017,0,"33,9","30,9",64,50
17/01/2017,0,"31,1","29,8",67,62
17/01/2017,0,"29,8","29,3",71,67
17/01/2017,0,"29,9","28,9",76,62
17/01/2017,0,"30,1","29,8",63,59
18/01/2017,0,"29,9","28,9",64,59
18/01/2017,0,"29,6","28,4",67,54
18/01/2017,0,"29,4","28,9",62,55
18/01/2017,0,"29,3","28,7",59,56
18/01/2017,0,29,"28,8",58,54
18/01/2017,0,"29,2","28,7",55,52
18/01/2017,0,"28,7","27,9",61,55
18/01/2017,0,"28,2","27,6",65,58
18/01/2017,0,"28,2","27,5",65,57
18/01/2017,0,"29,2",28,58,52
18/01/2017,0,31,"29,1",55,43
18/01/2017,0,"33,3","30,5",47,35
18/01/2017,0,"34,7","32,4",39,33
18/01/2017,0,"35,4","32,7",43,33
18/01/2017,0,37,"33,5",37,31
18/01/2017,0,37,35,36,30
18/01/2017,0,"37,6","34,5",52,32
18/01/2017,0,"35,4","32,8",58,51
18/01/2017,0,"34,7","31,7",62,53
18/01/2017,0,"32,4","30,5",66,61
18/01/2017,0,"30,8","29,7",69,65
18/01/2017,0,"30,2","29,2",70,67
18/01/2017,0,"29,4","28,5",74,70
18/01/2017,0,"28,6",28,74,70
19/01/2017,0,"28,2","27,9",79,74
19/01/2017,0,"28,2","27,7",80,77
19/01/2017,0,"28,7","27,9",80,72
19/01/2017,0,"28,6","27,7",82,76
19/01/2017,0,28,"27,6",81,76
19/01/2017,0,"27,7",27,82,78
19/01/2017,0,"27,3","26,9",79,76
19/01/2017,0,27,"26,6",80,78
19/01/2017,0,"26,7","26,4",80,78
19/01/2017,0,"26,5","26,3",79,78
19/01/2017,0,"28,7","26,5",78,72
19/01/2017,0,"30,3","28,6",73,66
19/01/2017,0,"29,5","28,2",73,69
19/01/2017,0,"28,3","27,8",74,72
19/01/2017,0,"30,1",28,75,67
19/01/2017,0,"30,8","29,3",69,65
19/01/2017,0,"30,9","28,3",74,65
19/01/2017,0,"28,3","27,1",81,74
19/01/2017,0,28,"27,2",79,74
19/01/2017,0,"27,9","26,3",82,74
19/01/2017,0,"26,6","26,2",82,81
19/01/2017,0,"26,3","25,6",85,82
19/01/2017,"1,6",26,"25,2",87,84
19/01/2017,"0,6","25,4","24,8",87,82
20/01/2017,1,"25,1","24,5",87,82
20/01/2017,"0,2","24,9","24,3",88,86
20/01/2017,"0,4","24,6","24,2",89,88
20/01/2017,0,"24,6","24,2",89,87
20/01/2017,0,"24,9","24,5",87,83
20/01/2017,0,"24,7","24,4",86,84
20/01/2017,0,"24,6","24,4",86,85
20/01/2017,0,"24,9","24,5",85,83
20/01/2017,0,"25,1","24,8",83,82
20/01/2017,0,"25,3","25,1",82,82
20/01/2017,0,"25,4","25,2",82,81
20/01/2017,0,"25,7","25,1",83,81
20/01/2017,"0,4","25,8","24,8",86,82
20/01/2017,0,"28,7","25,5",85,71
20/01/2017,0,30,"28,2",73,65
20/01/2017,0,31,"28,5",68,61
20/01/2017,0,"31,3","28,3",69,60
20/01/2017,0,"29,6","28,1",69,64
20/01/2017,0,"29,4","27,9",70,65
20/01/2017,0,"28,7","27,2",76,68
20/01/2017,0,"27,2","25,9",81,76
20/01/2017,0,26,"25,5",81,80
20/01/2017,0,"25,8","25,4",81,79
20/01/2017,0,"25,6","25,3",83,81
21/01/2017,0,"25,5","25,3",84,81
21/01/2017,0,"25,7","25,3",81,79
21/01/2017,0,"25,8","25,6",79,76
21/01/2017,0,"25,7","25,4",77,77
21/01/2017,0,"25,5","25,1",79,76
21/01/2017,0,"25,3","25,1",79,77
21/01/2017,0,"25,3","25,1",79,77
21/01/2017,0,"25,2","24,8",79,78
21/01/2017,0,"25,3",25,80,78
21/01/2017,0,"25,2","24,9",80,80
21/01/2017,0,28,25,80,74
21/01/2017,0,"29,9",27,76,67
21/01/2017,0,30,"27,4",73,66
21/01/2017,0,"31,5","28,6",69,61
21/01/2017,0,"32,6","28,7",68,58
21/01/2017,0,"32,5","30,2",62,57
21/01/2017,0,32,"29,4",66,57
21/01/2017,0,"32,1","28,9",68,58
21/01/2017,0,"31,2",30,64,61
21/01/2017,0,31,"27,8",69,62
21/01/2017,0,28,"26,9",73,69
21/01/2017,0,"27,1","26,6",74,73
21/01/2017,0,"26,8","26,2",76,74
21/01/2017,0,"26,8","26,3",79,76
22/01/2017,0,"26,8","26,4",79,76
22/01/2017,0,"26,6","26,2",78,76
22/01/2017,0,"26,7","26,1",78,76
22/01/2017,0,"26,1","25,7",78,76
22/01/2017,0,"26,1","25,4",80,76
22/01/2017,0,"25,7","25,1",82,80
22/01/2017,0,"25,1","24,9",83,81
22/01/2017,0,"25,3",25,82,81
22/01/2017,0,"25,1","24,8",84,82
22/01/2017,0,"24,9","24,6",84,83
22/01/2017,0,"25,4","24,9",84,81
22/01/2017,0,"28,4","25,4",82,71
22/01/2017,0,"30,5","27,9",72,63
22/01/2017,0,"31,3","28,8",67,60
22/01/2017,0,"34,1","30,5",62,52
22/01/2017,0,"33,9","31,2",57,51
22/01/2017,0,"34,7","32,8",52,47
22/01/2017,0,"34,6","32,4",51,44
22/01/2017,0,"33,5","30,3",65,49
22/01/2017,0,"31,3","30,3",68,62
22/01/2017,0,"30,6",29,72,68
22/01/2017,0,"29,1","28,3",76,72
22/01/2017,0,"28,4","27,9",77,75
22/01/2017,0,"28,4","27,9",78,73
23/01/2017,0,"28,4","26,8",76,71
23/01/2017,0,"27,4","26,7",75,70
23/01/2017,0,"26,8","26,4",77,74
23/01/2017,0,"26,6","25,9",80,76
23/01/2017,0,"26,2","25,8",79,76
23/01/2017,0,"25,9","25,5",80,78
23/01/2017,0,"25,6","25,5",79,78
23/01/2017,0,"25,7","25,3",81,79
23/01/2017,0,"25,5","25,1",82,80
23/01/2017,0,"25,3","25,1",82,81
23/01/2017,0,"26,1","25,3",82,79
23/01/2017,0,"28,7","25,9",80,68
23/01/2017,0,"29,8","28,2",70,64
23/01/2017,0,"30,4","28,6",68,63
23/01/2017,0,35,"30,4",64,49
23/01/2017,0,"34,7","31,2",59,50
23/01/2017,0,"34,7","31,5",57,50
23/01/2017,0,"33,5","31,5",58,52
23/01/2017,0,"33,9",32,59,53
23/01/2017,0,"33,5",31,65,58
23/01/2017,0,"31,8","29,3",70,62
23/01/2017,0,"29,3","28,5",74,70
23/01/2017,0,"28,8","28,5",75,74
23/01/2017,0,29,"28,5",76,72
24/01/2017,0,"29,2","28,7",72,63
24/01/2017,0,"28,8","28,5",68,63
24/01/2017,0,"28,6","27,8",78,68
24/01/2017,0,"27,9","27,4",80,77
24/01/2017,0,"27,5","26,9",82,80
24/01/2017,0,"27,1","26,8",82,79
24/01/2017,0,"27,1","26,6",79,78
24/01/2017,0,"26,7","26,4",79,77
24/01/2017,0,"26,6","26,5",77,77
24/01/2017,0,"26,8","26,4",78,77
24/01/2017,0,"27,1","26,8",78,75
24/01/2017,0,"27,7","26,9",75,73
24/01/2017,0,"29,9","27,7",73,64
24/01/2017,0,"31,8","29,7",65,57
24/01/2017,0,36,"31,5",60,49
24/01/2017,0,37,"32,2",60,47
24/01/2017,0,37,"32,9",59,47
24/01/2017,0,"36,9","34,5",53,47
24/01/2017,0,"36,5","32,3",62,50
24/01/2017,0,"33,2","31,9",65,60
24/01/2017,0,"32,1","29,7",71,64
24/01/2017,0,"29,7","29,3",75,71
24/01/2017,0,"29,6","29,3",76,70
24/01/2017,0,30,"29,3",70,65
25/01/2017,0,"29,8","28,7",79,66
25/01/2017,0,"28,8","27,8",81,79
25/01/2017,0,28,"27,6",81,76
25/01/2017,0,"28,3","27,9",76,72
25/01/2017,0,"28,2","27,8",74,72
25/01/2017,0,"27,9","27,6",74,72
25/01/2017,0,"27,7","27,4",72,70
25/01/2017,0,"27,5","27,2",71,70
25/01/2017,0,"27,5",27,75,71
25/01/2017,0,28,"26,8",78,73
25/01/2017,0,"29,8","27,9",73,65
25/01/2017,0,"29,2","28,3",71,66
25/01/2017,0,"32,6","29,1",66,53
25/01/2017,0,"34,3","31,7",55,48
25/01/2017,0,"34,8","33,2",51,42
25/01/2017,0,"34,6","33,3",47,42
25/01/2017,0,"33,6","32,1",65,45
25/01/2017,0,35,"32,4",66,60
25/01/2017,0,37,"34,5",63,52
25/01/2017,0,"34,5","31,5",68,56
25/01/2017,0,"31,6","29,2",75,66
25/01/2017,"13,8","29,9","23,9",89,60
25/01/2017,"0,2","27,7","24,8",88,73
25/01/2017,0,"28,9","27,3",74,66
26/01/2017,0,"28,9","27,8",79,68
26/01/2017,0,"28,9","27,4",77,71
26/01/2017,0,"28,3","27,8",79,74
26/01/2017,0,"28,3","27,7",82,77
26/01/2017,0,28,"27,3",81,78
26/01/2017,0,"28,3","27,3",78,76
26/01/2017,0,"27,5","27,2",78,77
26/01/2017,0,"27,9","27,3",79,76
26/01/2017,0,"27,5","27,3",79,78
26/01/2017,0,"28,5","27,5",80,78
26/01/2017,0,31,"28,5",78,65
26/01/2017,0,"32,8","30,6",66,46
26/01/2017,0,"34,8","32,3",50,39
26/01/2017,0,36,"33,5",45,38
26/01/2017,0,37,"34,2",51,37
26/01/2017,0,"37,9","34,6",58,37
26/01/2017,0,"36,4","33,6",60,49
26/01/2017,0,"35,2",31,69,57
26/01/2017,0,32,"30,4",70,64
26/01/2017,0,"30,8","29,8",72,66
26/01/2017,0,"29,8","26,1",83,68
26/01/2017,0,"26,7","26,1",84,80
26/01/2017,0,"26,8","26,2",82,79
26/01/2017,0,"26,7","26,4",83,78
27/01/2017,0,"26,7","26,3",81,78
27/01/2017,0,"27,1","26,4",81,78
27/01/2017,0,"26,9","26,3",81,78
27/01/2017,0,"26,6","26,3",79,77
27/01/2017,0,"26,8","26,4",78,78
27/01/2017,0,"26,8","26,3",79,78
27/01/2017,0,"26,5","26,3",80,78
