Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
03/01/2017,0,"25,3","23,2",91,88
03/01/2017,0,"27,1","25,2",88,75
03/01/2017,0,"29,8","26,9",77,64
03/01/2017,0,31,"29,7",64,57
03/01/2017,0,"31,9","30,6",62,56
03/01/2017,0,"32,7","30,7",63,54
03/01/2017,0,"33,9","32,5",57,48
03/01/2017,0,"34,1","32,4",52,46
03/01/2017,0,"34,3","32,6",51,46
03/01/2017,0,"34,2","32,6",51,44
03/01/2017,0,"33,6","31,8",51,45
03/01/2017,0,"32,2","29,7",63,49
03/01/2017,0,"29,8","27,8",69,62
03/01/2017,0,"27,8","26,6",73,69
03/01/2017,0,"26,6",26,75,72
04/01/2017,0,"26,1","25,3",76,73
04/01/2017,0,"25,5","24,6",81,76
04/01/2017,0,"24,7","24,3",84,81
04/01/2017,0,"24,7","23,8",88,84
04/01/2017,0,"23,9","23,5",90,88
04/01/2017,0,"23,6","23,3",90,90
04/01/2017,0,"23,4",23,90,90
04/01/2017,0,"23,3","22,9",90,89
04/01/2017,0,"22,9","22,6",89,88
04/01/2017,0,"24,3","22,6",89,82
04/01/2017,0,"27,2","24,3",82,68
04/01/2017,0,29,"27,1",69,60
04/01/2017,0,"31,5","28,9",61,54
04/01/2017,0,"32,5","30,8",56,48
04/01/2017,0,"33,5","31,8",51,44
04/01/2017,0,"34,4","32,8",47,41
04/01/2017,0,"33,7",32,50,45
04/01/2017,0,"32,8","31,7",51,47
04/01/2017,0,"32,3","30,5",55,48
04/01/2017,0,31,"29,4",58,54
04/01/2017,0,"29,6","28,1",62,57
04/01/2017,0,"28,1","26,7",68,59
04/01/2017,0,"26,7","25,9",75,67
04/01/2017,0,"26,1","25,8",75,71
05/01/2017,0,26,"25,6",73,71
05/01/2017,0,"25,7","25,2",77,73
05/01/2017,0,"25,3","24,7",79,77
05/01/2017,0,"24,8","23,9",83,79
05/01/2017,0,"24,5","23,5",84,80
05/01/2017,0,"24,1","23,3",85,80
05/01/2017,0,24,"23,4",82,79
05/01/2017,0,"23,6","23,2",83,81
05/01/2017,0,"23,2","22,7",85,83
05/01/2017,0,"25,2","22,8",84,73
05/01/2017,0,"27,9","25,2",73,61
05/01/2017,0,"30,2",28,62,55
05/01/2017,0,"32,5","30,1",56,49
05/01/2017,0,"34,1","32,5",51,43
05/01/2017,0,"34,7","32,9",50,42
05/01/2017,0,"34,4","33,3",48,45
05/01/2017,0,"33,9","32,9",48,44
05/01/2017,0,"34,1","32,7",48,44
05/01/2017,0,"33,4","31,1",54,45
05/01/2017,0,"31,4","29,6",60,53
05/01/2017,0,"29,8","28,1",65,59
05/01/2017,0,"28,2","26,5",73,65
05/01/2017,0,"26,5","25,9",76,73
05/01/2017,0,26,"25,8",77,76
06/01/2017,0,"25,9","25,5",78,76
06/01/2017,0,"25,5","24,9",81,78
06/01/2017,0,"25,1","24,3",84,80
06/01/2017,0,"24,3","23,7",87,84
06/01/2017,0,"24,4","23,7",86,85
06/01/2017,0,"24,4","24,1",86,85
06/01/2017,0,"24,3","23,1",89,85
06/01/2017,0,"23,2","22,8",90,89
06/01/2017,0,"22,9","22,5",91,90
06/01/2017,0,25,"22,5",91,84
06/01/2017,0,"27,7",25,84,73
06/01/2017,0,"30,4","27,6",74,64
06/01/2017,0,"32,6","30,4",66,54
06/01/2017,0,"34,4","32,3",57,46
06/01/2017,0,"35,4","33,4",51,43
06/01/2017,0,"34,4",33,51,48
06/01/2017,0,"33,8","32,5",51,48
06/01/2017,0,"33,5","31,9",51,47
06/01/2017,0,"31,9",30,57,50
06/01/2017,0,"30,4","28,5",62,56
06/01/2017,"1,8","28,5",26,77,62
06/01/2017,0,"27,6","26,3",70,64
06/01/2017,0,"26,4","25,2",71,65
06/01/2017,0,"25,5","24,8",72,67
07/01/2017,0,"25,4","24,6",77,69
07/01/2017,0,"24,9","24,4",83,77
07/01/2017,0,"24,5",24,85,83
07/01/2017,0,"24,3",24,85,83
07/01/2017,0,"24,3",24,84,83
07/01/2017,0,"24,2","23,3",85,84
07/01/2017,0,"23,6","22,8",87,85
07/01/2017,0,"22,9","22,2",90,87
07/01/2017,0,"22,5","22,2",91,90
07/01/2017,0,"24,8","22,4",91,86
07/01/2017,0,"27,1","24,7",86,75
07/01/2017,0,"28,5","26,3",77,69
07/01/2017,0,"30,6","28,1",72,61
07/01/2017,0,"32,6",30,64,53
07/01/2017,0,"34,1","31,9",56,48
07/01/2017,0,"33,9","31,8",54,48
07/01/2017,0,"33,4","32,4",52,45
07/01/2017,0,"33,1","31,7",48,44
07/01/2017,0,"32,3","31,6",47,43
07/01/2017,0,"31,9","29,5",54,43
07/01/2017,0,"29,7","28,1",60,54
07/01/2017,0,"28,2",27,62,58
07/01/2017,0,"27,1","26,1",69,59
07/01/2017,0,"26,1","25,8",71,69
08/01/2017,0,"25,9","25,5",72,69
08/01/2017,0,"25,6","25,2",73,72
08/01/2017,0,"25,4","24,8",75,72
08/01/2017,0,"25,1","24,5",75,73
08/01/2017,0,"24,6","23,5",79,74
08/01/2017,0,"23,5","22,7",82,78
08/01/2017,0,"23,5","22,7",82,78
08/01/2017,0,"23,5","22,8",82,77
08/01/2017,0,"23,4","22,9",78,74
08/01/2017,0,"24,9","23,3",74,67
08/01/2017,0,"27,5","24,9",67,57
08/01/2017,0,"29,8","27,4",57,49
08/01/2017,0,"31,7","29,8",50,41
08/01/2017,0,"33,3","31,5",44,35
08/01/2017,0,"34,3","32,9",40,31
08/01/2017,0,"34,6","32,7",43,34
08/01/2017,0,"33,6",32,45,39
08/01/2017,0,"32,9","31,5",49,40
08/01/2017,0,"31,6",30,54,48
08/01/2017,0,"30,6","28,8",57,52
08/01/2017,0,29,"27,7",62,56
08/01/2017,0,"27,7","26,7",64,62
08/01/2017,0,"26,7","25,9",70,64
08/01/2017,0,26,"25,7",72,69
09/01/2017,0,"25,7","25,3",75,72
09/01/2017,0,"25,5","25,2",74,73
09/01/2017,0,"25,3","24,9",75,74
09/01/2017,0,25,"24,7",75,74
09/01/2017,0,"24,9","24,8",75,73
09/01/2017,0,"24,9","24,6",73,71
09/01/2017,0,"24,7","24,4",72,70
09/01/2017,0,"24,6","24,3",73,71
09/01/2017,0,"24,6","24,4",72,70
09/01/2017,0,"24,9","24,4",72,70
09/01/2017,0,"25,9","24,9",70,65
09/01/2017,0,"27,6","25,9",66,59
09/01/2017,0,31,"27,5",60,51
09/01/2017,0,"33,5","30,6",54,44
09/01/2017,0,"34,5","32,3",50,40
09/01/2017,0,"34,5",31,50,38
09/01/2017,0,"33,8","31,2",48,43
09/01/2017,0,"33,7","31,2",50,43
09/01/2017,0,"32,8","30,5",52,43
09/01/2017,0,"31,3","29,9",56,49
09/01/2017,0,"30,6","29,6",56,50
09/01/2017,0,"29,6","27,4",59,51
09/01/2017,0,"27,4","26,2",66,59
09/01/2017,0,"26,2","25,6",70,66
10/01/2017,0,"25,7","25,3",72,70
10/01/2017,0,"25,3","24,8",75,72
10/01/2017,0,"24,9","24,3",78,75
10/01/2017,0,"24,3","24,1",79,78
10/01/2017,0,"24,1","23,5",81,79
10/01/2017,0,"23,8","23,1",82,79
10/01/2017,0,"23,7","23,5",79,78
10/01/2017,0,"23,6","23,2",80,78
10/01/2017,0,"23,4",23,80,79
10/01/2017,0,"25,2","23,2",80,73
10/01/2017,0,"27,8","25,2",73,63
10/01/2017,0,"30,6","27,8",64,54
10/01/2017,0,"32,7","30,5",55,46
10/01/2017,0,"33,8","32,1",50,42
10/01/2017,0,"35,5","33,6",44,38
10/01/2017,0,"36,2","33,6",44,35
10/01/2017,0,"34,3","33,2",45,41
10/01/2017,0,34,"32,3",46,42
10/01/2017,0,"33,1","31,6",49,45
10/01/2017,0,"32,1",31,52,47
10/01/2017,0,"31,2","29,6",53,49
10/01/2017,0,"29,6","27,2",66,53
10/01/2017,0,"27,2","25,9",73,66
10/01/2017,0,26,"25,5",75,73
11/01/2017,0,"25,7","25,4",76,74
11/01/2017,0,"25,5","25,1",77,75
11/01/2017,0,"25,2","24,6",80,77
11/01/2017,0,"24,8","24,5",80,79
11/01/2017,0,"24,8","24,3",81,79
11/01/2017,0,"24,3","23,8",83,80
11/01/2017,0,"24,2","23,9",81,79
11/01/2017,0,"24,1","23,9",81,80
11/01/2017,0,24,"23,6",82,80
11/01/2017,0,"25,4","23,6",82,75
11/01/2017,0,"28,2","25,4",76,67
11/01/2017,0,31,"28,2",67,57
11/01/2017,0,"33,2",31,59,48
11/01/2017,0,"34,4","32,7",51,44
11/01/2017,0,"35,5","33,7",47,40
11/01/2017,0,"34,5",33,49,45
11/01/2017,0,34,"32,8",49,45
11/01/2017,0,"33,4","32,1",49,45
11/01/2017,0,"32,8","31,7",52,47
11/01/2017,0,"32,2","30,8",55,50
11/01/2017,0,"30,9","28,4",63,54
11/01/2017,0,"28,4","27,6",67,62
11/01/2017,0,"28,3","25,6",77,62
11/01/2017,0,"26,3","25,5",79,72
12/01/2017,0,26,"25,3",78,76
12/01/2017,0,"25,4","24,5",82,77
12/01/2017,0,"24,9","24,6",83,81
12/01/2017,0,"24,8","24,4",85,83
12/01/2017,0,"24,6","24,3",87,84
12/01/2017,"2,6","24,4",24,90,86
12/01/2017,"3,8","24,1","23,9",91,90
12/01/2017,2,"24,2",24,92,91
12/01/2017,0,"24,3","23,9",92,91
12/01/2017,0,"24,4","23,8",91,90
12/01/2017,0,"25,3","24,4",90,87
12/01/2017,0,"26,7","25,2",87,81
12/01/2017,0,"29,7","26,7",82,71
12/01/2017,0,"31,4","29,2",71,58
12/01/2017,0,"32,3","30,3",64,55
12/01/2017,0,"33,3","31,5",61,52
12/01/2017,0,"33,7","32,5",58,51
12/01/2017,0,34,"31,6",59,50
12/01/2017,2,"31,6","25,2",85,58
12/01/2017,"3,6","25,4","23,8",87,79
12/01/2017,"5,2","24,1","23,5",89,85
12/01/2017,1,"24,3",24,90,89
12/01/2017,0,"24,2","23,8",90,89
12/01/2017,0,"23,9","23,7",90,89
13/01/2017,0,"23,8","23,6",90,89
13/01/2017,0,"23,9","23,7",89,88
13/01/2017,0,"23,7","23,4",91,89
13/01/2017,0,"23,8","23,5",91,91
13/01/2017,0,"23,7","23,5",92,91
13/01/2017,0,"23,7","23,5",92,92
13/01/2017,0,"23,7","23,5",92,92
13/01/2017,0,"23,6","23,3",92,92
13/01/2017,0,"23,6","23,3",92,92
13/01/2017,0,"23,7","23,2",92,92
13/01/2017,0,"24,9","23,6",92,91
13/01/2017,0,"26,2","24,9",91,82
13/01/2017,0,"27,9","25,8",84,74
13/01/2017,0,"29,3","27,7",78,68
13/01/2017,0,"29,8","28,8",71,64
13/01/2017,0,"30,9","29,8",66,56
13/01/2017,0,"30,8",30,63,58
13/01/2017,0,"30,5",24,83,60
13/01/2017,"30,8","24,3","22,3",92,82
13/01/2017,4,"23,1","22,5",92,91
13/01/2017,"2,6","23,1","22,9",92,91
13/01/2017,"5,2","23,1","22,7",92,91
13/01/2017,"1,8","22,8","22,4",92,92
13/01/2017,0,"22,8","22,5",92,92
14/01/2017,0,"22,8","22,6",92,92
14/01/2017,"0,2","22,8","22,7",92,92
14/01/2017,0,"23,4","22,8",92,92
14/01/2017,"0,4","23,8","23,4",92,92
14/01/2017,"0,2",24,"23,8",92,92
14/01/2017,0,"23,8","23,4",92,92
14/01/2017,0,"23,6","23,4",92,92
14/01/2017,0,"23,8","23,6",92,92
14/01/2017,0,"23,9","23,7",92,92
14/01/2017,0,"24,1","23,9",92,92
14/01/2017,0,"24,7",24,92,92
14/01/2017,0,"26,2","24,7",92,84
14/01/2017,0,"27,6",26,85,75
14/01/2017,0,"28,5",27,79,72
14/01/2017,0,"28,7","27,8",75,70
14/01/2017,"0,2","28,9","27,8",76,69
14/01/2017,0,"28,2","27,1",75,69
14/01/2017,0,"29,1","27,6",72,65
14/01/2017,0,"28,5",28,66,61
14/01/2017,0,"28,3",27,71,64
14/01/2017,0,27,"26,4",76,70
14/01/2017,0,"26,5","25,1",80,75
14/01/2017,0,"25,1","24,7",82,80
14/01/2017,0,"24,9","24,6",83,81
15/01/2017,0,"24,9","24,6",82,81
15/01/2017,0,"24,8","24,6",82,82
15/01/2017,0,"24,8","24,6",82,81
15/01/2017,0,"24,8","24,2",84,81
15/01/2017,0,"24,4",24,86,84
15/01/2017,0,"24,1","23,9",86,85
15/01/2017,0,"24,1","23,6",87,85
15/01/2017,0,"23,7","23,3",88,87
15/01/2017,0,"23,5","23,3",89,88
15/01/2017,0,"24,2","23,3",90,88
15/01/2017,0,"25,5","24,3",88,83
15/01/2017,0,28,"25,5",84,75
15/01/2017,0,31,"27,4",76,64
15/01/2017,0,"31,9","30,4",65,58
15/01/2017,"3,6","32,2","24,5",87,56
15/01/2017,0,"29,6","26,7",81,68
15/01/2017,0,"31,3","29,5",71,57
15/01/2017,0,"33,2","30,6",62,49
15/01/2017,0,"33,5","31,7",59,44
15/01/2017,0,"31,7",30,60,55
15/01/2017,0,"30,6","29,5",60,56
15/01/2017,0,"29,5","27,2",67,59
15/01/2017,0,"27,2","25,1",76,67
15/01/2017,0,"25,2","24,7",80,76
16/01/2017,0,"24,7","24,4",82,80
16/01/2017,0,"24,7","24,3",83,81
16/01/2017,0,"24,7","24,4",81,80
16/01/2017,0,"24,5","24,2",82,80
16/01/2017,0,"24,3","24,2",82,81
16/01/2017,0,"24,3","23,8",85,81
16/01/2017,0,"24,1","23,7",87,85
16/01/2017,"0,2","24,1","23,8",87,86
16/01/2017,0,"23,9","23,5",89,87
16/01/2017,0,"24,6","23,4",90,89
16/01/2017,0,"26,3","24,6",90,79
16/01/2017,0,28,"26,3",79,69
16/01/2017,0,"30,5","27,7",71,60
16/01/2017,0,"31,9","30,5",61,55
16/01/2017,0,"32,8","31,1",58,51
16/01/2017,0,"32,8",31,59,51
16/01/2017,0,"32,3","30,5",59,52
16/01/2017,0,"31,8","31,1",57,52
16/01/2017,0,"31,8","27,4",65,53
16/01/2017,0,"27,5",26,72,62
16/01/2017,0,"26,6","26,1",75,68
16/01/2017,0,"26,1","25,4",75,69
16/01/2017,0,"25,6","24,6",77,69
16/01/2017,0,"24,8","24,4",79,77
17/01/2017,0,"24,9","24,5",80,79
17/01/2017,0,"25,1","24,6",79,77
17/01/2017,0,"25,2","24,8",78,77
17/01/2017,0,"24,8","24,4",79,78
17/01/2017,0,"24,5","23,6",80,78
17/01/2017,0,24,"23,4",81,79
17/01/2017,0,"23,9","23,3",82,80
17/01/2017,0,"23,3","22,5",86,82
17/01/2017,0,"22,5","21,8",89,85
17/01/2017,0,"23,6",22,89,84
17/01/2017,0,"25,6","23,6",84,73
17/01/2017,0,"27,6","25,4",74,61
17/01/2017,0,"29,4","27,3",63,52
17/01/2017,0,"30,7","28,4",57,44
17/01/2017,0,"31,3","30,3",49,42
17/01/2017,0,"31,3","28,8",57,45
17/01/2017,0,"29,7","28,8",58,53
17/01/2017,0,"30,2","28,9",58,54
17/01/2017,0,30,"28,8",59,53
17/01/2017,0,"29,4","28,2",57,53
17/01/2017,0,"28,4","26,9",67,57
17/01/2017,0,"27,1","25,6",71,66
17/01/2017,0,"25,6","24,9",75,71
17/01/2017,0,25,"24,7",76,74
18/01/2017,0,"24,9","24,7",77,76
18/01/2017,0,25,"24,7",76,72
18/01/2017,0,"24,9","24,6",76,74
18/01/2017,0,"24,8","24,3",77,76
18/01/2017,0,"24,4","23,4",78,75
18/01/2017,0,"23,6","22,6",81,78
18/01/2017,0,"22,7","22,2",83,81
18/01/2017,0,"22,9","21,4",84,79
18/01/2017,0,"21,8","20,9",87,82
18/01/2017,0,23,21,88,82
18/01/2017,0,26,23,82,68
18/01/2017,0,"28,3","25,9",69,57
18/01/2017,0,30,"27,9",59,51
18/01/2017,0,"31,3","29,3",56,47
18/01/2017,0,"31,4","30,6",57,49
18/01/2017,0,"31,5","30,6",56,51
18/01/2017,0,"31,6","30,6",56,50
18/01/2017,0,"31,3","30,4",55,50
18/01/2017,0,"31,1","30,2",54,49
18/01/2017,0,"30,4","28,7",58,53
18/01/2017,0,"28,8","27,5",62,55
18/01/2017,0,"27,6","26,1",67,61
18/01/2017,0,"26,1","25,1",76,67
18/01/2017,0,"25,2","24,9",76,75
19/01/2017,0,25,"24,4",78,76
19/01/2017,0,"24,5","24,1",79,77
19/01/2017,0,"24,3","23,5",81,78
19/01/2017,0,"23,6","22,8",84,81
19/01/2017,0,"22,8","22,3",87,84
19/01/2017,0,"22,4",22,87,87
19/01/2017,0,22,"21,6",88,87
19/01/2017,0,"21,6","21,3",88,86
19/01/2017,0,"21,3",21,88,86
19/01/2017,0,"23,4",21,88,80
19/01/2017,0,"25,9","23,4",80,66
19/01/2017,0,"28,3","25,9",66,57
19/01/2017,0,"30,4",28,60,51
19/01/2017,0,"31,9","29,9",55,48
19/01/2017,0,"32,6",31,53,44
19/01/2017,0,"32,4","30,9",54,45
19/01/2017,0,"32,1","30,7",54,48
19/01/2017,0,"31,9","31,1",53,49
19/01/2017,0,"31,5","29,5",53,49
19/01/2017,0,"29,5","28,4",59,53
19/01/2017,0,"28,4","26,9",71,58
19/01/2017,0,"26,9","25,9",78,70
19/01/2017,0,"25,9","25,2",78,76
19/01/2017,0,"25,2","24,7",80,78
20/01/2017,0,"25,3","24,8",80,79
20/01/2017,0,"25,3",25,81,79
20/01/2017,0,25,"24,6",82,80
20/01/2017,0,"24,6","23,9",83,81
20/01/2017,0,"23,9","23,2",84,82
20/01/2017,0,"23,2","22,4",87,84
20/01/2017,0,"22,9","22,2",87,84
20/01/2017,0,"22,7","22,2",86,83
20/01/2017,0,"23,2","22,4",83,81
20/01/2017,0,"26,3","22,6",83,70
20/01/2017,0,"26,2","25,1",75,68
20/01/2017,0,"27,8","25,7",73,63
20/01/2017,0,"30,1","27,8",65,54
20/01/2017,0,"31,4","29,8",56,46
20/01/2017,0,"31,4","30,3",54,47
20/01/2017,0,"31,8","30,8",54,47
20/01/2017,0,"31,8","30,1",54,49
20/01/2017,0,"31,1","29,6",57,49
20/01/2017,0,"30,4","29,3",61,53
20/01/2017,0,"29,4","28,6",63,58
20/01/2017,0,"29,3","27,4",66,58
20/01/2017,0,"27,5","25,9",72,63
20/01/2017,0,"25,9","24,7",81,72
20/01/2017,0,"24,9","24,5",83,81
21/01/2017,0,"24,9",24,85,82
21/01/2017,0,"24,6",24,85,84
21/01/2017,0,"24,4","23,6",87,84
21/01/2017,0,"24,1","23,6",88,86
21/01/2017,0,"23,8","23,5",90,88
21/01/2017,0,"23,9","23,4",90,89
21/01/2017,0,"23,6","23,3",90,90
21/01/2017,0,"23,8","23,3",90,90
21/01/2017,0,"23,4","22,8",91,90
21/01/2017,0,"24,4","22,7",92,91
21/01/2017,0,"26,9","24,3",91,74
21/01/2017,0,29,"26,7",75,62
21/01/2017,0,"30,4","28,7",63,54
21/01/2017,0,"31,2","29,5",58,50
21/01/2017,0,"31,8","30,7",54,48
21/01/2017,0,32,"30,4",53,47
21/01/2017,0,"32,1","31,1",51,45
21/01/2017,0,"31,8","30,1",56,47
21/01/2017,0,31,"29,2",59,50
21/01/2017,0,"29,6","28,5",62,57
21/01/2017,0,"28,8","27,2",69,60
21/01/2017,0,"27,8","26,1",75,68
21/01/2017,0,"26,3","25,1",82,74
21/01/2017,0,"25,1","24,1",88,82
22/01/2017,0,"24,3","24,1",89,88
22/01/2017,0,"24,5","24,1",89,87
22/01/2017,0,"24,4","24,1",88,87
22/01/2017,0,"24,3","23,8",88,87
22/01/2017,0,"23,8","23,3",90,88
22/01/2017,0,"23,7","23,4",91,90
22/01/2017,0,"23,6","22,9",90,90
22/01/2017,0,23,"22,8",91,90
22/01/2017,0,23,"22,5",92,91
22/01/2017,0,"23,9","22,7",92,90
22/01/2017,0,"26,8","23,9",90,72
22/01/2017,0,"28,3","26,6",74,61
22/01/2017,0,"29,7","26,9",66,53
22/01/2017,0,"30,6","28,9",58,50
22/01/2017,0,31,"29,3",57,50
22/01/2017,0,"31,2","29,7",56,49
22/01/2017,0,"30,2","29,1",57,53
22/01/2017,0,30,29,59,52
22/01/2017,0,"30,3","28,6",59,53
22/01/2017,0,"29,6","28,6",60,54
22/01/2017,0,"28,9","27,8",64,55
22/01/2017,0,"27,8","26,1",74,62
22/01/2017,0,"26,1","24,8",82,74
22/01/2017,0,25,"24,3",85,82
23/01/2017,0,"24,8","24,2",86,82
23/01/2017,0,"24,3","23,8",89,86
23/01/2017,0,"23,9","23,6",89,88
23/01/2017,0,"24,1","23,7",88,87
23/01/2017,0,"24,2","23,8",87,84
23/01/2017,0,"24,2","23,1",86,84
23/01/2017,0,"23,1","22,3",88,86
23/01/2017,0,"22,8","22,1",90,88
23/01/2017,0,"22,6","22,2",90,88
23/01/2017,0,"24,6","22,6",89,85
23/01/2017,0,"26,6","24,6",85,73
23/01/2017,0,"28,7","26,2",74,61
23/01/2017,0,"29,5",28,62,57
23/01/2017,0,31,"28,1",62,51
23/01/2017,0,"32,3","30,5",55,46
23/01/2017,0,"32,9","30,6",50,43
23/01/2017,0,"31,7","30,5",55,49
23/01/2017,0,"32,2","30,3",55,50
23/01/2017,0,"30,5","29,6",57,51
23/01/2017,0,"29,9","27,8",68,52
23/01/2017,0,"28,1","27,1",70,62
23/01/2017,0,"27,1","26,3",75,70
23/01/2017,0,"26,3","25,7",81,76
23/01/2017,0,"25,8","25,4",83,81
24/01/2017,0,"25,6","25,3",83,82
24/01/2017,0,"25,4","25,1",83,81
24/01/2017,0,"25,2",25,83,82
24/01/2017,0,"25,2","24,7",83,82
24/01/2017,0,"24,9","24,6",83,82
24/01/2017,0,"24,8","23,8",84,81
24/01/2017,0,"23,8","23,2",85,84
24/01/2017,0,"23,3","22,8",87,85
24/01/2017,0,"23,1","22,5",88,85
24/01/2017,0,"24,7","22,7",88,83
24/01/2017,0,"26,8","24,5",83,71
24/01/2017,0,"28,9","26,7",72,62
24/01/2017,0,"30,9","28,1",65,55
24/01/2017,0,"32,5","30,8",57,48
24/01/2017,0,"33,3","31,9",54,45
24/01/2017,0,"33,2","31,9",54,48
24/01/2017,0,"32,6",31,54,49
24/01/2017,0,"31,9",30,57,52
24/01/2017,0,30,"28,8",62,55
24/01/2017,0,29,"27,8",66,61
24/01/2017,0,28,"27,3",70,65
24/01/2017,0,"27,4","26,6",73,69
24/01/2017,0,"26,6","25,7",77,73
24/01/2017,0,"25,7","25,5",79,78
25/01/2017,0,"25,6","25,4",81,79
25/01/2017,0,"25,4","25,2",82,80
25/01/2017,0,"25,4",25,82,81
25/01/2017,0,25,"24,6",83,81
25/01/2017,0,"24,8","24,3",82,80
25/01/2017,0,"24,4","23,7",84,81
25/01/2017,0,24,"23,1",84,82
25/01/2017,0,"23,3","22,9",85,84
25/01/2017,0,23,"22,6",86,84
25/01/2017,0,"24,8","22,9",84,79
25/01/2017,0,"27,5","24,8",79,66
25/01/2017,0,"29,9","27,1",68,59
25/01/2017,0,"31,4","29,5",60,51
25/01/2017,0,"32,9","30,4",53,48
25/01/2017,0,"34,8","32,8",50,40
25/01/2017,0,"34,5","31,3",53,41
25/01/2017,0,"32,8","31,7",52,48
25/01/2017,0,"32,3","31,6",53,49
25/01/2017,0,"32,5","30,9",55,48
25/01/2017,0,"31,5",30,57,52
25/01/2017,0,"30,3","28,6",62,56
25/01/2017,0,"28,6","26,9",67,62
25/01/2017,0,"26,9","25,8",73,67
25/01/2017,0,26,"25,5",76,73
26/01/2017,0,"25,8","25,3",78,75
26/01/2017,0,"25,3","24,8",80,77
26/01/2017,0,25,"24,4",82,79
26/01/2017,0,"24,7","24,4",82,80
26/01/2017,0,"24,7","24,2",81,80
26/01/2017,0,"24,3",24,82,81
26/01/2017,0,"24,1","23,4",84,81
26/01/2017,0,"23,4","22,9",86,84
26/01/2017,0,"23,1","22,8",86,85
26/01/2017,0,"24,6","22,9",85,78
26/01/2017,0,"27,5","24,6",78,63
26/01/2017,0,"30,4","27,5",64,52
26/01/2017,0,32,"30,4",54,47
26/01/2017,0,"33,8","31,8",50,41
26/01/2017,0,"34,9","33,5",44,37
26/01/2017,0,"35,5","33,6",43,32
26/01/2017,0,"34,5","33,3",43,38
26/01/2017,0,"33,7",32,45,39
26/01/2017,0,"32,6","31,2",48,44
26/01/2017,0,"31,5","29,7",58,48
26/01/2017,0,"30,1","28,7",62,56
26/01/2017,0,"28,7","26,9",70,61
26/01/2017,0,"26,9","25,9",75,69
26/01/2017,0,26,"25,6",77,75
27/01/2017,0,"25,7","25,2",78,77
27/01/2017,0,"25,3","24,8",78,77
27/01/2017,0,"24,9","24,1",81,78
27/01/2017,0,"24,2",23,84,81
27/01/2017,0,"23,9",23,85,82
27/01/2017,0,"23,1","22,7",85,84
27/01/2017,0,"22,8","22,2",86,84
