Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
47,14,47,0.0,24.105263157894736,22.133333333333333,78.08928571428571,73.68452380952381,2016,CG
48,34,48,0.0,25.72222222222222,23.181818181818183,78.27380952380952,73.95238095238095,2016,CG
49,37,49,0.1428571428571428,26.125,24.2,80.49404761904762,76.0297619047619,2016,CG
50,29,50,0.0826446280991735,25.285714285714285,24.41176470588235,83.8452380952381,79.05357142857143,2016,CG
51,32,51,0.0,26.9375,25.103448275862068,77.39285714285714,72.18452380952381,2016,CG
52,38,52,0.0,27.0,28.266666666666666,73.875,68.63888888888889,2016,CG
1,72,1,0.0,27.75,27.3125,70.95238095238095,65.41666666666667,2017,CG
2,61,2,0.0580645161290322,28.846153846153847,27.11764705882353,75.73809523809524,70.76785714285714,2017,CG
3,65,3,0.0,26.68421052631579,24.857142857142858,73.80952380952381,68.31547619047619,2017,CG
4,73,4,0.0,27.789473684210527,26.11111111111111,71.80952380952381,66.4702380952381,2017,CG
5,41,5,0.0248447204968944,27.53846153846154,26.357142857142858,77.78571428571429,72.55357142857143,2017,CG
6,36,6,0.0064102564102564,26.63636363636364,25.58823529411765,78.30357142857143,73.4047619047619,2017,CG
7,20,7,0.0061349693251533,27.8,26.53333333333333,75.85714285714286,70.16071428571429,2017,CG
8,24,8,0.0,27.933333333333334,26.846153846153847,74.32738095238095,68.48214285714286,2017,CG
9,67,9,0.0121951219512195,27.857142857142858,27.285714285714285,71.75,66.42857142857143,2017,CG
10,58,10,0.0,28.47058823529412,26.68421052631579,73.23809523809524,67.57738095238095,2017,CG
11,46,11,0.0273972602739726,26.444444444444443,24.27272727272728,78.67857142857143,73.5,2017,CG
12,52,12,0.0063694267515923,25.476190476190474,24.157894736842103,77.14880952380952,71.79761904761905,2017,CG
13,50,13,0.0256410256410256,23.346153846153847,22.666666666666668,75.64880952380952,69.94047619047619,2017,CG
14,47,14,0.0,28.058823529411764,25.55,75.7797619047619,69.9702380952381,2017,CG
15,37,15,0.0,25.42105263157895,24.0,78.94642857142857,73.78571428571429,2017,CG
16,32,16,0.037037037037037,24.714285714285715,22.95652173913044,74.9047619047619,69.45833333333333,2017,CG
17,35,17,0.0066225165562913,22.2,22.307692307692307,79.45238095238095,75.43452380952381,2017,CG
18,35,18,0.0,23.42105263157895,22.866666666666667,78.73809523809524,73.41071428571429,2017,CG
19,32,19,0.0,23.0,23.07692307692308,75.45238095238095,70.1547619047619,2017,CG
20,28,20,0.0820895522388059,23.0,21.375,79.80357142857143,75.95833333333333,2017,CG
21,32,21,-258.0258064516129,-2840.714285714286,-3515.0,-276.3452380952381,-279.9107142857143,2017,CG
22,34,22,0.0,21.666666666666668,21.75,79.67857142857143,74.61904761904762,2017,CG
23,30,23,0.0,24.11764705882353,22.8,75.89880952380952,70.92857142857143,2017,CG
