COD_REG,Arquivo,Média de Precipitação,Média de Temperatura Máxima,Média de Temperatura Mínima,Média de Umidade Relativa Máxima,Média de Umidade Relativa Mínima
1,1-2022-BRAZLANDIA.csv,0.1646398503274088,22.401017068038346,21.00499181669394,64.28501285948094,58.26762539459838
2,2-2022-AGUAS EMENDADAS.csv,0.14871440101464314,21.968577029520294,20.304301199261992,69.2405442804428,62.53707761503863
3,3-2022-BRASILIA.csv,0.1548578604863569,21.999246575342465,20.525125570776257,66.59178082191781,60.413812785388124
4,4-2022-GAMA.csv,0.15704914259408445,22.833548387096773,21.11536866359447,64.63582949308756,57.73133640552995
5,5-2022-PARANOA.csv,0.12284538506760728,22.278703376867867,20.757406753735737,69.9717613836922,63.40404753500412
6,6-2022-CAMPOSDOSGOYTACAZES.csv,0.14374427131072412,24.16626492194674,23.03184113865932,78.7540757749713,73.76176808266361
7,7-2022-ANGRADOSREIS.csv,0.32241196561064656,23.211204052780396,22.24895146088596,85.16877437655124,79.73832880274199
