Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
22/03/2016,0,"25,5",25,75,73
22/03/2016,0,"25,4","24,9",77,74
22/03/2016,0,"25,2","24,3",80,76
22/03/2016,0,"24,7","24,3",80,78
22/03/2016,0,"24,6","23,6",84,78
22/03/2016,0,"24,1","23,4",84,81
22/03/2016,0,"25,7","23,6",82,75
22/03/2016,0,"26,9","25,5",76,68
22/03/2016,0,"27,5","26,4",69,65
22/03/2016,0,"29,5","27,3",66,56
22/03/2016,0,"30,7","28,4",67,52
22/03/2016,0,"30,2","27,7",70,56
22/03/2016,0,"28,7","25,8",77,62
22/03/2016,0,"28,1","26,6",74,62
22/03/2016,0,"28,5","27,4",69,62
22/03/2016,0,28,"27,2",72,67
22/03/2016,0,"28,4","27,4",69,55
22/03/2016,0,28,"26,9",67,59
22/03/2016,0,"27,1","26,5",69,67
22/03/2016,0,"27,7","26,2",72,66
23/03/2016,0,"28,3","25,8",77,62
23/03/2016,0,"27,1","25,3",81,71
23/03/2016,0,"27,9","25,6",78,65
23/03/2016,0,"26,7","25,5",79,69
23/03/2016,0,"26,7",25,87,70
23/03/2016,0,"25,8","25,1",87,82
23/03/2016,0,"25,3","24,7",87,83
23/03/2016,0,"25,2","24,7",88,86
23/03/2016,0,"25,7","24,7",89,83
23/03/2016,0,"26,1","25,1",83,78
23/03/2016,0,"26,2","25,1",83,80
23/03/2016,0,"27,2","25,6",83,76
23/03/2016,0,"26,7","25,4",85,79
23/03/2016,0,"26,8",26,87,83
23/03/2016,0,"27,5","26,3",86,75
23/03/2016,0,"27,7","26,7",84,74
23/03/2016,0,"27,4",27,85,83
23/03/2016,0,"27,7","26,8",85,78
23/03/2016,0,"27,9","26,9",83,76
23/03/2016,0,27,"26,5",85,82
23/03/2016,0,"26,7",26,88,84
23/03/2016,0,"26,1","25,9",88,87
23/03/2016,0,"26,1","25,8",88,87
23/03/2016,"0,4",26,"25,7",89,88
24/03/2016,"3,4","25,7","25,5",92,89
24/03/2016,4,"25,5","23,3",92,91
24/03/2016,1,"23,5",23,91,90
24/03/2016,"5,2","23,2","22,8",90,90
24/03/2016,"1,6","22,9","22,5",92,90
24/03/2016,0,"23,3","22,9",91,88
24/03/2016,"0,2","23,2","22,9",88,85
24/03/2016,0,"23,6","23,1",85,81
24/03/2016,0,"23,5",23,84,82
24/03/2016,0,"23,5","22,6",86,83
24/03/2016,0,"24,2","22,5",88,86
24/03/2016,0,"25,4","24,2",87,79
24/03/2016,0,"26,3","24,9",81,74
24/03/2016,0,27,"26,1",78,72
24/03/2016,0,"28,6","26,3",76,70
24/03/2016,0,"29,2","27,3",75,69
24/03/2016,0,"28,3","26,8",77,71
24/03/2016,0,"28,2","27,1",76,72
24/03/2016,0,"27,3","26,6",79,74
24/03/2016,0,27,26,80,75
24/03/2016,0,"26,1","25,5",82,78
24/03/2016,0,"25,5","24,7",85,82
24/03/2016,0,"24,8","24,4",88,85
24/03/2016,0,25,"24,7",88,86
25/03/2016,0,"25,3","24,9",86,80
25/03/2016,0,"25,2","24,7",86,81
25/03/2016,0,"24,8","24,1",88,85
25/03/2016,0,"24,3",24,89,88
25/03/2016,0,"24,3","24,1",89,88
25/03/2016,0,"24,3","24,1",89,88
25/03/2016,0,"24,3","23,9",89,88
25/03/2016,0,"24,3","23,8",89,88
25/03/2016,0,"24,2",24,89,88
25/03/2016,0,"24,5","24,1",88,85
25/03/2016,0,"24,5","24,2",86,84
25/03/2016,0,"25,2","24,2",88,82
25/03/2016,0,"26,6","25,1",83,79
25/03/2016,0,"29,3","26,4",80,74
25/03/2016,0,"30,2","27,9",77,69
25/03/2016,"0,2","31,3","29,1",76,68
25/03/2016,0,"30,1","28,7",76,72
25/03/2016,0,"29,9","28,5",77,71
25/03/2016,0,"29,2","27,4",79,73
25/03/2016,0,"27,8","26,7",83,79
25/03/2016,0,"26,7","25,8",87,83
25/03/2016,0,"25,9","25,3",87,86
25/03/2016,0,"25,3","25,1",89,87
25/03/2016,0,"25,6","25,3",89,88
26/03/2016,0,"25,4",25,90,89
26/03/2016,0,"25,3",25,90,89
26/03/2016,0,"26,6","24,9",90,84
26/03/2016,0,"26,5","25,4",88,83
26/03/2016,0,"26,1","25,6",88,86
26/03/2016,0,"26,1","25,7",88,85
26/03/2016,0,"25,8","25,3",88,87
26/03/2016,0,"25,8","25,3",88,87
26/03/2016,0,"25,6",25,88,87
26/03/2016,0,"25,6","25,1",89,87
26/03/2016,0,"25,8","25,1",89,85
26/03/2016,0,"25,9","25,7",85,84
26/03/2016,0,"27,2",26,85,80
26/03/2016,0,"28,6","27,1",80,75
26/03/2016,0,"28,7","27,8",77,74
26/03/2016,0,"30,3","28,2",79,71
26/03/2016,0,"29,6","27,8",78,72
26/03/2016,0,"31,4","28,7",74,60
26/03/2016,0,"30,7","29,4",69,61
26/03/2016,0,"30,2","26,7",82,64
26/03/2016,0,"27,2","26,7",82,79
26/03/2016,"0,2","28,2",27,82,75
26/03/2016,0,"28,3","27,3",80,72
26/03/2016,0,"28,6","27,6",72,67
27/03/2016,0,"28,9","27,1",81,66
27/03/2016,0,"27,2","26,5",82,78
27/03/2016,0,"27,3","25,6",81,75
27/03/2016,0,"27,2","25,9",80,75
27/03/2016,0,"26,7","26,2",80,77
27/03/2016,0,"27,1","26,1",82,75
27/03/2016,0,27,"26,3",75,73
27/03/2016,0,"26,5","25,5",81,75
27/03/2016,0,26,"25,6",80,76
27/03/2016,0,"25,9","25,3",81,76
27/03/2016,0,"27,3","25,3",83,76
27/03/2016,0,"27,7","26,7",78,73
27/03/2016,0,"28,4","27,2",76,69
27/03/2016,0,"29,2","27,7",77,70
27/03/2016,0,"30,3","28,7",74,65
27/03/2016,0,"30,1","28,8",76,64
27/03/2016,0,"29,9","28,1",80,74
27/03/2016,0,"29,7","28,2",78,63
27/03/2016,0,"31,3","28,9",75,62
27/03/2016,0,"29,5","27,4",84,75
27/03/2016,0,"28,1","27,1",83,80
27/03/2016,0,"27,9","26,9",82,78
27/03/2016,0,27,"26,6",84,78
27/03/2016,0,"28,5","26,9",80,59
28/03/2016,0,29,"27,7",65,55
28/03/2016,0,"27,6","26,3",87,64
28/03/2016,0,"26,6","26,2",85,79
28/03/2016,0,"26,5","26,2",87,80
28/03/2016,0,"26,4","25,9",90,87
28/03/2016,0,"25,9","25,6",91,90
28/03/2016,0,"25,6","25,1",92,91
28/03/2016,0,"26,1","25,3",91,83
28/03/2016,0,"26,5","25,2",87,78
28/03/2016,0,"26,7","26,2",78,75
28/03/2016,0,"27,2",26,82,76
28/03/2016,0,"28,8","27,2",78,74
28/03/2016,0,"30,2","28,3",75,65
28/03/2016,0,"30,8","29,2",74,64
28/03/2016,0,"31,1","29,1",75,63
28/03/2016,0,"30,9","28,7",77,68
28/03/2016,0,"29,7","28,4",78,73
28/03/2016,0,"29,2","28,5",75,71
28/03/2016,0,"29,2","28,3",76,71
28/03/2016,0,29,"27,8",77,72
28/03/2016,0,"27,9","27,3",78,75
28/03/2016,0,"27,6","27,2",79,75
28/03/2016,0,"27,5","26,7",87,76
28/03/2016,0,"26,8","26,5",88,87
29/03/2016,0,"26,6","26,4",87,87
29/03/2016,0,"26,4","26,3",87,86
29/03/2016,0,"27,3","26,2",86,77
29/03/2016,0,27,"26,4",84,78
29/03/2016,0,"26,4","26,2",87,84
29/03/2016,0,"26,3","25,7",89,87
29/03/2016,0,"25,7","25,5",90,89
29/03/2016,0,"25,6","25,5",91,90
29/03/2016,0,"25,7","25,6",91,91
29/03/2016,0,"25,7","25,5",91,91
29/03/2016,0,"26,4","25,6",91,90
29/03/2016,0,28,"26,4",90,85
29/03/2016,0,"28,1","27,6",85,81
29/03/2016,0,"31,7","27,8",83,70
29/03/2016,0,"32,4","30,9",74,68
29/03/2016,0,"31,4","30,3",75,71
29/03/2016,0,"31,6","30,2",75,70
29/03/2016,0,"31,1","28,1",80,72
29/03/2016,0,"28,3","27,7",83,80
29/03/2016,0,"28,3","27,3",85,81
29/03/2016,0,"27,4","26,9",86,84
29/03/2016,0,"27,1","26,7",86,83
29/03/2016,0,"26,7","26,4",87,86
29/03/2016,0,"26,5","26,2",89,87
30/03/2016,0,"26,3","26,1",89,89
30/03/2016,0,"26,3",26,89,87
30/03/2016,0,"26,4","26,1",87,84
30/03/2016,0,"26,7","26,1",85,80
30/03/2016,0,"26,7","25,9",86,80
30/03/2016,0,"26,2","25,9",85,80
30/03/2016,0,"26,1","25,8",88,85
30/03/2016,0,"25,9","25,4",88,85
30/03/2016,0,"25,9","25,7",85,82
30/03/2016,0,"26,1","25,8",82,80
30/03/2016,0,"26,3",26,82,79
30/03/2016,0,27,"26,3",80,78
30/03/2016,0,29,27,79,72
30/03/2016,0,"29,6","27,9",75,71
30/03/2016,0,"30,2","28,9",75,69
30/03/2016,0,"31,6","29,5",73,67
30/03/2016,0,"31,8","30,1",74,68
30/03/2016,0,32,"28,8",76,68
30/03/2016,0,"28,9","27,9",81,76
30/03/2016,0,29,"27,8",81,78
30/03/2016,0,"27,9",27,83,79
30/03/2016,0,27,"26,2",84,83
30/03/2016,0,"26,3",26,85,84
30/03/2016,0,"26,4","26,1",85,84
31/03/2016,0,"26,4","26,2",85,83
31/03/2016,0,"26,3",26,85,84
31/03/2016,0,26,"25,7",88,85
31/03/2016,0,"25,8","25,6",88,88
31/03/2016,0,"25,9","25,6",88,87
31/03/2016,0,"26,2","25,8",87,85
31/03/2016,0,26,"25,7",89,86
31/03/2016,0,"25,7","25,1",89,89
31/03/2016,0,"25,4","25,1",90,88
31/03/2016,0,"25,7","25,4",88,86
31/03/2016,0,26,"25,5",87,86
31/03/2016,0,"26,8","25,9",86,82
31/03/2016,0,"28,6","26,8",83,76
31/03/2016,0,"28,9","27,8",80,77
31/03/2016,0,"29,4","28,5",79,76
31/03/2016,0,"30,6","29,4",78,72
31/03/2016,0,"31,7","29,6",75,69
31/03/2016,0,"31,2","27,4",83,69
31/03/2016,0,"28,9",28,84,77
31/03/2016,0,"28,5","27,3",82,77
31/03/2016,0,"27,5","26,8",83,82
31/03/2016,0,"26,8","26,2",85,83
31/03/2016,0,"26,5","26,1",85,83
31/03/2016,0,"26,6","26,4",85,83
01/04/2016,0,"26,5","26,2",85,83
01/04/2016,0,"26,4","26,1",85,83
01/04/2016,0,"26,3","26,2",86,85
01/04/2016,0,"26,3",26,85,82
01/04/2016,0,"26,1",26,86,82
01/04/2016,0,26,"25,8",87,86
01/04/2016,0,26,"25,4",88,85
01/04/2016,0,"26,1","25,6",85,83
01/04/2016,0,26,"25,5",88,85
01/04/2016,0,"25,6","25,3",88,86
01/04/2016,0,"26,1","25,6",87,87
01/04/2016,0,"28,2","26,1",87,81
01/04/2016,0,"29,7","28,2",82,73
01/04/2016,0,"30,6","28,5",76,71
01/04/2016,0,"30,7","28,7",74,70
01/04/2016,0,"32,1","28,9",73,67
01/04/2016,0,"31,9","30,4",72,67
01/04/2016,0,31,"26,8",85,70
01/04/2016,0,"27,3","25,2",85,75
01/04/2016,0,"27,2","26,3",83,77
01/04/2016,0,"27,2","26,7",83,80
01/04/2016,0,"26,7","26,4",83,81
01/04/2016,0,"26,6",26,84,80
01/04/2016,0,"26,4",26,83,80
02/04/2016,0,"26,3","25,8",82,79
02/04/2016,0,"26,2","25,7",83,74
02/04/2016,0,"25,8","25,4",77,74
02/04/2016,0,26,"25,5",79,74
02/04/2016,0,"25,6","25,3",80,77
02/04/2016,0,"25,5","25,1",82,78
02/04/2016,0,"25,4","24,9",79,78
02/04/2016,0,"25,2","24,9",81,78
02/04/2016,0,"25,1","24,7",81,80
02/04/2016,0,"25,2","24,7",81,80
02/04/2016,0,26,"24,8",82,78
02/04/2016,0,"27,8","25,5",79,74
02/04/2016,0,"29,3","27,1",77,71
02/04/2016,0,"30,1","28,3",73,66
02/04/2016,0,"29,9","28,2",74,69
02/04/2016,0,"30,2","28,9",72,67
02/04/2016,0,"30,8","29,2",72,67
02/04/2016,0,"30,1","28,2",74,67
02/04/2016,0,"28,8","27,9",74,71
02/04/2016,0,"28,5","27,5",77,72
02/04/2016,0,"27,5","26,4",79,77
02/04/2016,0,"26,4","25,5",82,79
02/04/2016,0,26,"25,5",82,77
02/04/2016,0,"26,1","25,7",83,78
03/04/2016,0,"26,1","25,6",85,83
03/04/2016,0,"26,4","25,9",84,79
03/04/2016,0,"26,3","25,8",80,76
03/04/2016,0,26,"25,4",78,74
03/04/2016,0,"25,5","25,2",79,77
03/04/2016,0,"25,4","24,9",80,78
03/04/2016,0,"25,4","25,1",80,78
03/04/2016,0,"25,5","25,1",81,78
03/04/2016,0,"25,2","24,9",83,81
03/04/2016,0,25,"24,7",84,82
03/04/2016,0,"25,3","24,7",85,83
03/04/2016,0,"26,7","25,2",83,77
03/04/2016,0,"28,9","26,3",78,73
03/04/2016,0,"29,1","28,1",75,71
03/04/2016,0,"31,2","28,5",74,66
03/04/2016,0,"31,1","30,1",70,66
03/04/2016,0,"31,4","30,1",71,66
03/04/2016,0,"31,4","30,4",69,65
03/04/2016,0,"31,8","30,4",68,64
03/04/2016,0,31,"27,6",80,66
03/04/2016,0,"27,9","26,7",84,80
03/04/2016,0,"26,7","25,9",88,84
03/04/2016,0,26,"25,7",88,88
03/04/2016,0,"25,8","25,5",89,88
04/04/2016,0,26,"25,5",90,89
04/04/2016,0,"26,5",26,89,84
04/04/2016,0,"26,4","25,8",85,82
04/04/2016,0,"26,3","25,7",85,83
04/04/2016,0,26,"25,6",86,84
04/04/2016,0,"25,9","25,5",85,83
04/04/2016,0,"25,8","25,5",86,83
04/04/2016,0,"25,9","24,9",85,83
04/04/2016,0,"25,1","24,8",86,84
04/04/2016,0,"25,2","24,9",87,86
04/04/2016,0,"26,2","25,2",86,84
04/04/2016,0,"28,1","25,8",85,77
04/04/2016,0,29,"27,6",79,75
04/04/2016,0,"27,9","27,6",80,77
04/04/2016,0,28,"27,8",81,78
04/04/2016,0,"28,6","27,9",80,77
04/04/2016,0,29,"28,5",77,73
04/04/2016,0,"29,2","28,7",75,71
04/04/2016,0,29,"28,4",76,72
04/04/2016,0,"28,7","26,6",80,74
04/04/2016,0,"26,7","26,4",82,80
04/04/2016,0,"26,5","25,6",85,82
04/04/2016,0,"25,7","25,6",85,84
04/04/2016,0,"25,8","25,7",85,84
05/04/2016,0,"25,7","25,4",85,84
05/04/2016,0,"25,7","25,3",85,85
05/04/2016,0,"25,7","25,6",85,84
05/04/2016,0,"25,9","25,6",85,82
05/04/2016,0,"25,8","25,3",84,82
05/04/2016,0,"25,7","25,5",83,81
05/04/2016,0,"25,8",25,84,82
05/04/2016,0,"25,2",25,85,84
05/04/2016,0,"25,3","24,9",84,83
05/04/2016,0,"25,1","24,5",85,83
05/04/2016,0,"26,1","25,1",85,82
05/04/2016,0,28,"26,1",83,75
05/04/2016,0,"29,2","27,5",76,69
05/04/2016,0,30,"28,9",73,66
05/04/2016,0,"31,3","29,7",69,63
05/04/2016,0,"30,7","29,2",67,63
05/04/2016,0,"30,7",29,69,63
05/04/2016,0,"29,5","28,4",69,65
05/04/2016,0,"29,7","27,9",71,66
05/04/2016,0,"28,3","26,4",75,68
05/04/2016,0,"26,5","25,9",76,71
05/04/2016,0,"25,9","25,4",78,73
05/04/2016,0,"25,4","24,9",82,78
05/04/2016,0,"25,1","24,9",83,82
06/04/2016,0,"25,6",25,83,80
06/04/2016,0,"25,8","25,5",80,77
06/04/2016,0,"25,7","25,3",79,77
06/04/2016,0,"25,5","25,1",79,75
06/04/2016,0,"25,5","25,1",77,74
06/04/2016,0,"25,2","24,9",79,77
06/04/2016,0,"25,1","24,8",78,76
06/04/2016,0,"24,8","24,6",79,77
06/04/2016,0,"24,8","24,3",81,76
06/04/2016,0,"24,4","24,1",83,81
06/04/2016,0,"25,3","23,9",85,81
06/04/2016,0,"26,5","25,1",82,75
06/04/2016,0,"27,5","25,4",78,71
06/04/2016,0,"29,2","27,3",73,65
06/04/2016,0,31,"28,7",68,60
06/04/2016,0,"30,7","29,8",62,59
06/04/2016,0,"30,4","28,2",69,59
06/04/2016,0,"30,7","29,4",67,63
06/04/2016,0,"30,8","29,9",65,62
06/04/2016,0,"30,1","26,8",74,63
06/04/2016,0,"26,9","25,8",80,74
06/04/2016,0,"25,9","25,4",83,79
06/04/2016,0,"25,8","25,5",84,82
06/04/2016,0,"25,9","25,5",83,80
07/04/2016,0,"25,7","25,3",84,81
07/04/2016,0,"25,7","25,3",84,82
07/04/2016,0,"25,5",25,85,82
07/04/2016,0,"25,1","24,5",87,85
07/04/2016,0,"25,4","24,6",85,81
07/04/2016,0,"25,6","24,9",81,77
07/04/2016,0,25,"24,5",82,78
07/04/2016,0,"24,7","24,2",83,81
07/04/2016,0,"24,6","24,3",83,81
07/04/2016,0,"24,7","24,2",83,80
07/04/2016,0,"24,9","24,2",84,83
07/04/2016,0,"26,5",25,83,76
07/04/2016,0,"28,9","26,2",79,70
07/04/2016,0,"30,5","28,1",71,61
07/04/2016,0,"30,6","29,2",67,55
07/04/2016,0,"31,3","30,1",62,49
07/04/2016,0,32,"29,3",71,50
07/04/2016,0,"30,3","28,7",72,68
07/04/2016,0,"30,6","28,8",76,69
07/04/2016,0,29,"27,6",77,72
07/04/2016,0,"27,6",27,78,76
07/04/2016,0,"27,1","26,6",79,78
07/04/2016,0,"26,7","26,3",82,79
07/04/2016,0,"26,9","26,5",82,78
08/04/2016,0,"27,3","26,7",78,71
08/04/2016,0,"27,3","26,9",71,67
08/04/2016,0,"27,4","26,4",70,66
08/04/2016,0,"27,5","26,1",74,64
08/04/2016,0,"26,1","25,3",78,72
08/04/2016,0,"26,9","25,3",73,63
08/04/2016,0,"26,9","25,7",74,67
08/04/2016,0,"26,3","25,3",73,65
08/04/2016,0,"26,3",25,74,65
08/04/2016,0,"25,8","24,8",74,68
08/04/2016,0,27,"25,1",73,70
08/04/2016,0,"27,7","26,5",73,70
08/04/2016,0,"27,9","27,2",79,72
08/04/2016,0,"27,7","27,5",79,78
08/04/2016,0,"28,7","26,8",82,77
08/04/2016,0,"27,7","26,5",84,78
08/04/2016,0,"27,8","27,5",79,76
08/04/2016,0,28,"27,7",77,75
08/04/2016,0,"28,2","27,8",77,75
08/04/2016,0,"27,9","27,3",79,76
08/04/2016,0,"27,3","26,5",81,78
08/04/2016,0,"26,5","25,6",86,81
08/04/2016,0,"25,7","25,3",87,82
08/04/2016,0,"25,6","25,2",85,82
09/04/2016,0,"25,3","24,8",86,81
09/04/2016,0,"25,8","25,2",83,79
09/04/2016,0,"26,3","25,6",79,74
09/04/2016,0,"26,5","25,7",78,72
09/04/2016,0,"26,2","25,1",82,74
09/04/2016,0,"25,2",25,84,81
09/04/2016,0,"25,2","24,8",85,81
09/04/2016,0,"25,2","24,8",86,83
09/04/2016,0,"25,2","24,4",86,83
09/04/2016,0,25,"24,2",86,81
09/04/2016,0,"26,3","24,6",84,79
09/04/2016,0,"26,9",26,79,76
09/04/2016,0,"28,4","26,9",78,71
09/04/2016,0,29,28,71,61
09/04/2016,0,"32,4","28,5",67,60
09/04/2016,0,"31,8","29,8",69,61
09/04/2016,0,"31,1","29,9",69,66
09/04/2016,0,31,30,69,66
09/04/2016,0,"30,2","28,7",73,67
09/04/2016,0,"29,3","26,9",80,71
09/04/2016,0,"26,9","26,3",84,80
09/04/2016,0,"26,3","25,7",86,84
09/04/2016,0,"25,7","25,5",87,86
09/04/2016,0,"26,1","25,7",86,84
10/04/2016,0,26,"25,6",86,84
10/04/2016,0,"25,9","25,6",86,86
10/04/2016,0,"25,9","25,3",86,84
10/04/2016,0,"25,5","25,1",86,84
10/04/2016,0,"25,5","25,1",84,82
10/04/2016,0,"25,5","25,1",83,78
10/04/2016,0,"25,6",25,81,77
10/04/2016,0,"25,3","24,9",81,79
10/04/2016,0,"25,2","24,8",81,79
10/04/2016,0,25,"24,7",83,80
10/04/2016,0,"25,8","24,7",84,82
10/04/2016,0,"27,1","25,4",82,78
10/04/2016,0,"28,2",27,78,74
10/04/2016,0,29,"27,7",77,72
10/04/2016,0,"30,6",29,73,66
10/04/2016,0,"29,9","28,2",72,64
10/04/2016,0,"29,2","28,6",74,69
10/04/2016,0,"28,8","27,8",74,71
10/04/2016,0,"28,5","27,5",77,73
10/04/2016,0,"27,6","26,7",82,76
10/04/2016,0,"26,7","26,3",84,82
10/04/2016,0,"26,3","25,7",87,84
10/04/2016,0,"25,7","25,3",88,87
10/04/2016,0,"25,7","25,4",87,85
11/04/2016,0,"25,7","25,5",85,83
11/04/2016,0,"25,7","25,5",85,83
11/04/2016,0,"25,6","25,3",86,85
11/04/2016,0,"25,4",25,86,85
11/04/2016,0,"25,2",25,87,86
11/04/2016,0,"25,4",25,87,85
11/04/2016,0,"25,1","24,8",87,85
11/04/2016,0,25,"24,3",87,86
11/04/2016,0,"24,9","24,4",86,85
11/04/2016,0,25,"24,4",85,83
11/04/2016,0,"25,5","24,8",85,85
11/04/2016,0,"27,2","25,3",85,82
11/04/2016,0,"28,9",27,83,77
11/04/2016,0,"28,7","27,5",79,73
11/04/2016,0,"29,1","28,1",75,71
11/04/2016,0,"29,6","28,3",75,71
11/04/2016,0,"28,8",28,76,72
11/04/2016,0,"28,5","27,5",78,75
11/04/2016,0,"28,4","27,3",79,75
11/04/2016,0,"28,2","26,7",82,76
11/04/2016,0,"27,5","26,1",82,79
11/04/2016,0,"26,1","25,5",84,82
11/04/2016,0,"25,7","25,3",84,81
11/04/2016,0,"25,8","25,5",84,82
12/04/2016,0,"25,6","25,3",85,84
12/04/2016,0,"25,6","25,2",85,82
12/04/2016,0,"25,4","25,1",85,83
12/04/2016,0,"25,4","25,1",84,82
12/04/2016,0,"25,4","24,8",86,83
12/04/2016,0,"25,2",25,85,84
12/04/2016,0,"25,1",25,85,85
12/04/2016,0,25,"24,9",86,85
12/04/2016,0,"25,3","24,9",85,84
12/04/2016,0,"25,2","24,9",85,85
12/04/2016,0,"25,5","24,8",86,83
12/04/2016,0,"27,2","25,4",84,78
12/04/2016,0,28,"26,6",80,75
12/04/2016,0,"29,4","27,4",78,71
12/04/2016,0,"31,8","28,7",72,66
12/04/2016,0,"32,1","30,2",70,64
12/04/2016,0,"31,4","28,5",73,66
12/04/2016,0,29,"28,4",74,71
12/04/2016,0,29,"28,1",74,71
12/04/2016,0,"28,7","26,9",77,71
12/04/2016,0,"26,9","26,1",81,76
12/04/2016,0,"26,1","25,5",85,81
12/04/2016,0,"25,5","25,3",88,85
12/04/2016,0,"25,6","25,3",88,86
13/04/2016,0,"25,8","25,4",87,86
13/04/2016,0,"25,6","25,1",88,87
13/04/2016,0,"25,3","24,9",88,88
13/04/2016,0,"25,9","24,7",89,78
13/04/2016,0,"25,9","25,4",80,78
13/04/2016,0,"25,8","24,9",83,78
13/04/2016,0,"25,1","24,7",84,82
13/04/2016,0,"24,8","24,6",84,83
13/04/2016,0,"24,7","24,2",85,83
13/04/2016,0,"24,3",24,86,85
13/04/2016,0,"25,1",24,86,86
13/04/2016,0,"27,3","25,1",86,78
13/04/2016,0,"27,7","26,9",78,75
13/04/2016,0,"29,6","27,7",76,70
13/04/2016,0,31,"29,6",72,65
13/04/2016,0,"31,7","29,3",70,64
13/04/2016,0,"31,9","30,1",68,62
13/04/2016,0,"30,5","29,7",69,66
13/04/2016,0,"30,6","28,8",74,67
13/04/2016,0,30,"27,3",81,70
13/04/2016,0,"27,3",26,85,81
13/04/2016,0,"26,1","25,7",86,85
13/04/2016,0,"25,7","25,3",87,85
13/04/2016,0,"25,5","25,3",88,87
14/04/2016,0,"25,5","25,3",87,86
14/04/2016,0,"25,6","25,2",86,85
14/04/2016,0,"25,7","25,2",86,82
14/04/2016,0,"26,1","25,4",83,76
14/04/2016,0,"26,1","25,6",78,75
14/04/2016,0,"25,8","25,4",78,76
14/04/2016,0,"25,7","25,3",79,77
14/04/2016,0,"25,5","24,8",81,78
14/04/2016,0,"25,3","24,9",81,79
14/04/2016,0,"25,3","24,8",82,78
14/04/2016,0,"25,4","24,9",83,79
14/04/2016,0,27,"25,2",82,78
14/04/2016,0,"28,6",27,78,73
14/04/2016,0,"28,8","27,8",75,70
14/04/2016,0,"30,4","28,6",71,64
14/04/2016,0,30,"29,3",70,67
14/04/2016,0,"31,3","29,9",69,59
14/04/2016,0,"29,9","27,8",75,67
14/04/2016,0,"29,6","28,6",72,67
14/04/2016,0,29,"28,3",72,66
14/04/2016,0,"28,4","26,8",76,68
14/04/2016,0,"26,8",26,82,76
14/04/2016,0,"26,2","25,9",82,80
14/04/2016,0,"27,6","25,8",82,74
15/04/2016,0,"27,9","25,9",82,70
15/04/2016,0,"25,9","25,7",85,82
15/04/2016,0,"26,5","25,9",84,78
15/04/2016,0,"26,5","25,7",81,79
15/04/2016,0,"26,2","25,7",82,78
15/04/2016,0,"26,1","25,3",88,79
15/04/2016,0,"25,9","25,4",89,85
15/04/2016,0,"25,8","25,3",86,82
15/04/2016,0,"26,2","25,5",82,79
15/04/2016,0,"26,7","26,2",79,75
15/04/2016,0,"26,8","25,8",78,74
15/04/2016,0,"27,5",26,78,75
15/04/2016,0,28,27,78,73
15/04/2016,0,"28,5","27,8",77,74
15/04/2016,0,"29,4","28,1",79,75
15/04/2016,0,"29,7","29,1",76,73
15/04/2016,0,"30,1","29,3",76,72
15/04/2016,0,"30,3","29,6",75,68
15/04/2016,0,"29,9","29,3",72,67
15/04/2016,0,"29,5","28,4",74,69
15/04/2016,0,"28,4","27,1",79,74
15/04/2016,0,"27,1","25,9",84,78
15/04/2016,0,"25,9","25,7",87,84
15/04/2016,0,"25,7","25,5",88,86
16/04/2016,0,"25,5","25,3",89,88
16/04/2016,0,"25,4","25,1",89,88
16/04/2016,0,"25,2","24,8",90,89
16/04/2016,0,"25,1","24,8",91,90
16/04/2016,0,25,"24,6",92,91
16/04/2016,0,"24,9","24,5",92,92
16/04/2016,0,"24,6",24,92,92
16/04/2016,0,"24,6","23,7",92,87
16/04/2016,0,25,"24,4",87,81
16/04/2016,0,"24,7","23,7",89,81
16/04/2016,0,"24,7","24,1",89,86
16/04/2016,0,"26,1","24,6",89,79
16/04/2016,0,"27,7","26,1",79,69
16/04/2016,0,"29,1","27,5",70,65
16/04/2016,0,"31,3","28,8",67,59
16/04/2016,0,"31,6","30,7",66,62
16/04/2016,0,31,"28,9",67,61
16/04/2016,0,"29,5","28,1",71,65
16/04/2016,0,"28,8","27,9",73,69
16/04/2016,0,"29,5","27,4",75,70
16/04/2016,0,"27,4","25,8",82,75
16/04/2016,0,"26,1","25,3",84,81
16/04/2016,0,"25,5","25,1",86,84
16/04/2016,0,"25,8","24,9",85,81
17/04/2016,0,"26,9","25,1",85,75
17/04/2016,0,"27,5","25,5",79,66
17/04/2016,0,"27,6",27,68,65
17/04/2016,0,"27,5","26,1",75,66
17/04/2016,0,"26,9","26,1",73,70
17/04/2016,0,"26,1","25,3",76,73
17/04/2016,0,"26,1","25,4",74,69
17/04/2016,0,26,"24,7",72,69
17/04/2016,0,"25,4","24,7",73,70
17/04/2016,0,"25,2","24,8",72,69
17/04/2016,0,"25,6","24,6",73,70
17/04/2016,0,"27,2","25,5",70,65
17/04/2016,0,"28,8",27,67,60
17/04/2016,0,"29,4","28,6",61,56
17/04/2016,0,"30,3","28,6",66,54
17/04/2016,0,"29,6",27,72,63
17/04/2016,0,"29,7","27,8",69,63
17/04/2016,0,"29,7","27,6",70,62
17/04/2016,0,"29,6","27,7",70,63
17/04/2016,0,"27,9",27,76,69
