Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
01/01/2016,0,"26,7","24,8",74,62
01/01/2016,0,"25,1","24,4",75,70
01/01/2016,0,"24,3","23,1",80,74
01/01/2016,0,"23,2",22,80,77
01/01/2016,0,"22,2","21,3",85,80
01/01/2016,0,"21,7","21,2",87,84
01/01/2016,0,"21,5","20,5",91,87
01/01/2016,0,"22,1","20,8",91,87
01/01/2016,0,"22,3","21,7",92,90
01/01/2016,0,"23,5","22,3",90,85
01/01/2016,0,"26,1","23,5",85,75
01/01/2016,0,"27,7","26,1",76,67
01/01/2016,0,"30,5","27,6",69,58
01/01/2016,0,"32,3","29,4",61,46
01/01/2016,0,"34,1","32,3",48,43
01/01/2016,0,"34,9","33,2",46,38
01/01/2016,0,"35,8","33,4",44,36
01/01/2016,0,"34,3","30,9",53,38
01/01/2016,0,"32,5","30,7",58,51
01/01/2016,"0,2","30,7","26,7",81,52
01/01/2016,"1,2","27,3","24,2",86,75
01/01/2016,0,"24,6","24,4",89,83
01/01/2016,"0,2","25,7","24,6",90,80
01/01/2016,1,"25,7",22,91,81
02/01/2016,"2,8",22,"21,3",94,91
02/01/2016,1,"21,5","21,3",95,94
02/01/2016,"0,2","21,6","21,4",95,94
02/01/2016,0,"21,8","21,4",95,93
02/01/2016,"0,2","21,6","21,4",95,94
02/01/2016,0,"21,7","21,5",95,93
02/01/2016,0,"21,6","21,3",94,93
02/01/2016,0,"21,3","21,2",95,94
02/01/2016,0,"21,3","21,1",95,95
02/01/2016,0,"21,6","21,3",96,95
02/01/2016,0,"22,4","21,5",95,93
02/01/2016,0,"23,6","22,3",93,86
02/01/2016,0,"25,1","23,4",89,82
02/01/2016,0,"25,9","24,7",84,80
02/01/2016,0,"29,5","25,8",81,67
02/01/2016,0,"30,1","28,3",70,64
02/01/2016,0,"31,5","29,8",69,56
02/01/2016,0,"32,4","29,7",68,52
02/01/2016,2,"31,2","25,6",79,64
02/01/2016,"15,8","25,9","21,9",94,79
02/01/2016,0,"23,8","23,1",93,89
02/01/2016,"42,6","23,7","22,2",96,90
02/01/2016,"9,4","22,4","21,9",96,96
02/01/2016,14,"21,9","21,7",96,96
03/01/2016,6,"22,1","21,9",96,96
03/01/2016,2,"22,1",22,96,96
03/01/2016,"1,8","22,2","22,1",96,96
03/01/2016,"0,8","22,2","22,1",96,96
03/01/2016,"0,4","22,3","22,1",96,96
03/01/2016,"0,2","22,2",22,96,96
03/01/2016,0,"22,2",22,96,96
03/01/2016,"0,2","22,3","22,1",96,94
03/01/2016,0,"22,3","22,2",94,94
03/01/2016,0,"22,8","22,2",95,92
03/01/2016,0,23,"22,8",92,91
03/01/2016,0,"23,7",23,92,88
03/01/2016,0,"23,7","23,3",92,89
03/01/2016,0,"25,3","23,7",89,79
03/01/2016,0,"26,2","24,7",82,78
03/01/2016,0,"26,6","25,5",79,72
03/01/2016,0,"27,2","25,7",77,70
03/01/2016,0,"27,3","25,4",77,68
03/01/2016,0,"25,5","24,9",77,73
03/01/2016,0,"25,4","24,3",77,72
03/01/2016,0,"24,3","23,5",79,75
03/01/2016,0,"23,5","22,8",82,79
03/01/2016,0,23,"22,6",82,79
03/01/2016,0,"22,9","22,5",82,79
04/01/2016,0,"22,6","22,4",82,78
04/01/2016,0,"22,5","22,2",80,77
04/01/2016,0,"22,2","21,4",84,79
04/01/2016,0,"21,7","20,2",90,82
04/01/2016,0,"20,8","19,4",94,88
04/01/2016,0,"19,5","19,2",95,94
04/01/2016,0,"19,4","18,9",95,95
04/01/2016,0,"19,4","18,9",96,95
04/01/2016,0,"19,8","19,3",96,95
04/01/2016,0,"20,5","19,4",95,95
04/01/2016,0,"21,7","20,6",95,87
04/01/2016,0,"22,8","21,7",90,78
04/01/2016,0,"24,6","22,7",81,70
04/01/2016,0,"25,6","24,6",73,66
04/01/2016,0,"27,9","25,4",68,56
04/01/2016,0,"27,9","26,4",65,54
04/01/2016,0,"28,9","26,7",65,54
04/01/2016,0,"29,8","27,7",59,51
04/01/2016,0,"28,7","27,3",61,56
04/01/2016,0,"28,9","26,7",63,52
04/01/2016,0,"27,1","26,2",65,60
04/01/2016,0,"26,3","24,8",68,65
04/01/2016,0,"24,8","23,2",75,66
04/01/2016,0,"23,2",22,81,75
05/01/2016,0,"22,1","21,5",82,79
05/01/2016,0,22,"20,8",88,79
05/01/2016,0,"21,8","20,9",88,81
05/01/2016,0,21,"20,9",89,87
05/01/2016,0,"20,9","20,6",90,89
05/01/2016,0,"20,7","20,2",92,89
05/01/2016,0,"20,3",20,92,90
05/01/2016,0,20,"19,3",93,91
05/01/2016,0,"19,4","18,4",95,93
05/01/2016,0,"18,5","17,8",96,94
05/01/2016,0,"21,5","18,4",95,87
05/01/2016,0,23,"21,3",87,69
05/01/2016,0,"24,9","22,8",71,59
05/01/2016,0,"26,1","24,5",61,55
05/01/2016,0,"27,2","24,7",59,50
05/01/2016,0,"27,7","26,7",55,46
05/01/2016,0,"29,3","27,6",49,38
05/01/2016,0,"29,2","28,2",44,34
05/01/2016,0,"29,7","28,8",41,34
05/01/2016,0,"30,1","29,3",39,33
05/01/2016,0,30,"28,2",55,33
05/01/2016,0,"28,4","26,3",63,53
05/01/2016,0,"26,4","24,7",69,62
05/01/2016,0,"24,9","22,3",82,69
06/01/2016,0,"23,2","21,2",88,79
06/01/2016,0,"21,8","20,7",91,86
06/01/2016,0,"20,7","20,2",93,90
06/01/2016,0,"20,8","20,1",94,92
06/01/2016,0,"20,6","19,8",94,92
06/01/2016,0,20,"18,9",95,93
06/01/2016,0,"19,6","19,1",96,94
06/01/2016,0,"19,8","19,4",96,92
06/01/2016,0,"19,5","19,2",93,89
06/01/2016,0,"19,5","18,8",91,88
06/01/2016,0,"21,6","19,5",88,78
06/01/2016,0,"23,3","21,5",80,68
06/01/2016,0,"25,3",23,70,63
06/01/2016,0,"26,1","24,6",65,59
06/01/2016,0,"27,7","25,9",63,54
06/01/2016,0,"28,5","27,1",57,50
06/01/2016,0,"29,5","28,3",53,46
06/01/2016,0,"30,2","28,9",49,43
06/01/2016,0,"31,2","29,7",49,41
06/01/2016,0,31,"30,4",44,40
06/01/2016,0,"31,3","30,6",42,36
06/01/2016,0,"31,2","28,1",54,35
06/01/2016,0,"28,1","25,7",59,54
06/01/2016,0,"25,7","24,2",66,59
07/01/2016,0,"24,2","22,3",76,65
07/01/2016,0,23,"21,8",80,73
07/01/2016,0,22,"20,6",88,80
07/01/2016,0,"20,9","19,2",92,87
07/01/2016,0,"19,5","18,8",93,91
07/01/2016,0,"19,5","18,8",94,91
07/01/2016,0,"19,8","19,3",92,90
07/01/2016,0,"20,3","19,7",91,88
07/01/2016,0,"20,9","20,2",90,85
07/01/2016,0,21,"20,7",86,84
07/01/2016,0,"22,5","20,9",85,77
07/01/2016,0,"23,5","22,2",79,68
07/01/2016,0,"25,1","23,2",71,64
07/01/2016,0,"26,9","25,1",66,59
07/01/2016,0,"28,3","26,3",62,57
07/01/2016,0,"29,9",28,60,54
07/01/2016,0,"31,4","29,6",56,49
07/01/2016,0,"32,4",31,52,44
07/01/2016,0,"33,4","32,1",47,37
07/01/2016,0,"34,3","32,8",41,34
07/01/2016,0,"34,1","31,8",41,36
07/01/2016,0,"31,8","28,8",59,40
07/01/2016,0,"28,8","25,8",66,58
07/01/2016,0,"25,8","24,9",69,66
08/01/2016,0,"24,9","23,2",78,67
08/01/2016,0,"23,3","22,5",82,75
08/01/2016,0,"23,2","21,8",84,75
08/01/2016,0,"21,9","21,3",87,84
08/01/2016,0,"21,4","20,4",90,87
08/01/2016,0,"20,7","19,9",92,89
08/01/2016,0,"20,5","19,6",93,91
08/01/2016,0,"20,4","19,9",92,91
08/01/2016,0,"20,9","20,1",92,89
08/01/2016,0,"21,7","20,7",90,87
08/01/2016,0,"23,6","21,6",88,81
08/01/2016,0,"26,6","23,5",82,70
08/01/2016,0,"27,9","25,9",72,63
08/01/2016,0,"29,2","27,5",66,61
08/01/2016,0,31,"28,9",64,54
08/01/2016,0,"31,3","30,2",57,52
08/01/2016,0,"32,4","30,6",58,51
08/01/2016,0,"32,7","31,2",56,52
08/01/2016,0,"33,1","31,6",55,50
08/01/2016,0,"33,3","31,6",56,48
08/01/2016,0,"33,2","31,6",53,47
08/01/2016,0,"32,5","30,4",57,46
08/01/2016,0,"30,4","28,1",68,57
08/01/2016,0,"28,3","26,8",76,68
09/01/2016,0,"26,8","25,8",79,76
09/01/2016,0,26,"25,1",82,76
09/01/2016,0,"25,1","24,7",84,82
09/01/2016,0,"24,8","24,1",86,82
09/01/2016,0,"24,2",24,87,86
09/01/2016,0,24,"23,4",89,87
09/01/2016,0,"23,7","23,3",90,89
09/01/2016,0,"23,4",23,92,90
09/01/2016,0,"23,3","22,4",93,91
09/01/2016,0,"22,8","22,2",94,93
09/01/2016,0,"25,8","22,8",94,81
09/01/2016,0,"28,3","25,8",82,65
09/01/2016,0,"28,8",28,67,63
09/01/2016,0,"30,1","28,2",66,58
09/01/2016,0,"32,4",30,60,52
09/01/2016,0,"32,3","31,1",56,50
09/01/2016,0,33,"31,8",51,45
09/01/2016,0,"34,3","32,2",48,40
09/01/2016,0,"34,3","33,3",44,39
09/01/2016,0,"33,9","33,1",44,40
09/01/2016,0,"33,6","32,2",49,42
09/01/2016,0,"32,2",31,56,49
09/01/2016,0,"31,1","27,8",71,55
09/01/2016,0,"28,7","27,7",75,66
10/01/2016,0,"28,3","26,5",74,67
10/01/2016,0,"26,5","25,8",80,74
10/01/2016,0,"25,7","24,2",87,80
10/01/2016,0,"24,4","23,5",89,86
10/01/2016,0,"23,8","23,2",92,89
10/01/2016,0,"23,4","22,8",93,91
10/01/2016,0,"23,3","22,6",94,92
10/01/2016,0,"23,1","22,2",94,92
10/01/2016,0,"23,1","22,1",94,92
10/01/2016,0,24,23,92,83
10/01/2016,0,"25,2","23,9",84,78
10/01/2016,0,"27,8","25,1",79,69
10/01/2016,0,"29,3","27,2",70,63
10/01/2016,0,"30,6","28,9",64,57
10/01/2016,0,32,"30,1",59,51
10/01/2016,0,"33,2","31,2",54,46
10/01/2016,0,"33,6",32,50,45
10/01/2016,0,"34,2","32,4",47,43
10/01/2016,0,33,"32,4",48,44
10/01/2016,0,"33,3","32,6",49,45
10/01/2016,0,"32,6","31,2",51,47
10/01/2016,0,"31,2","28,2",70,51
10/01/2016,0,"28,4","27,4",73,68
10/01/2016,0,"27,5","26,2",78,70
11/01/2016,0,"26,2","25,8",80,78
11/01/2016,0,26,"25,2",83,80
11/01/2016,0,"25,5","25,2",83,81
11/01/2016,0,"25,2","24,2",88,83
11/01/2016,0,"24,5","23,7",90,87
11/01/2016,0,24,"23,6",90,89
11/01/2016,0,"24,3","23,4",91,89
11/01/2016,0,"23,7","23,2",93,90
11/01/2016,0,"24,2","23,1",93,84
11/01/2016,0,"24,8",24,85,79
11/01/2016,0,"25,6","24,6",79,73
11/01/2016,0,"26,5","25,6",73,66
11/01/2016,0,"27,3","26,5",67,63
11/01/2016,0,"28,4","27,1",65,60
11/01/2016,0,"29,9","28,3",62,58
11/01/2016,0,"30,9","29,7",59,54
11/01/2016,0,"31,5","30,5",58,53
11/01/2016,0,31,"30,2",64,56
11/01/2016,0,"30,4","28,4",70,63
11/01/2016,"0,8","28,4","26,2",87,70
11/01/2016,0,27,"26,4",87,85
11/01/2016,0,"26,7","24,8",88,80
11/01/2016,0,"24,8","24,1",85,81
11/01/2016,"0,4","24,2","23,7",90,84
12/01/2016,"15,8","23,8","21,8",95,89
12/01/2016,0,"22,5",22,95,92
12/01/2016,"1,4","22,5","22,2",94,92
12/01/2016,"0,2","22,5","22,3",95,94
12/01/2016,"0,2","22,5","22,4",95,94
12/01/2016,0,"22,7","22,5",94,92
12/01/2016,"1,6","22,7","22,4",94,92
12/01/2016,2,"22,5","22,4",94,93
12/01/2016,"0,2","22,6","22,3",94,93
12/01/2016,"0,4","22,8","22,5",93,92
12/01/2016,0,"23,3","22,8",92,90
12/01/2016,"0,2","23,7","23,3",91,90
12/01/2016,"0,8","24,3","23,7",91,87
12/01/2016,0,"25,1","24,3",90,87
12/01/2016,"0,4","25,3","24,7",90,87
12/01/2016,"0,2","26,9","25,3",88,81
12/01/2016,0,"28,1","26,8",82,76
12/01/2016,"2,2","28,6","24,5",81,74
12/01/2016,"9,4","25,1","22,5",91,81
12/01/2016,0,"26,2","24,6",86,78
12/01/2016,0,"25,9","25,4",87,79
12/01/2016,0,"25,5","25,2",89,86
12/01/2016,0,"25,3","24,5",87,86
12/01/2016,1,"24,5","23,8",93,87
13/01/2016,"0,4","23,9","23,7",94,92
13/01/2016,0,"23,8","23,6",93,92
13/01/2016,0,"23,8","23,5",93,91
13/01/2016,0,"23,5","22,9",92,91
13/01/2016,"0,2","22,9","22,7",92,92
13/01/2016,0,"22,8","22,7",92,91
13/01/2016,0,"22,7","22,7",92,91
13/01/2016,0,"22,8","22,7",92,91
13/01/2016,0,"22,9","22,8",91,91
13/01/2016,0,23,"22,8",92,91
13/01/2016,0,"23,4","22,9",92,90
13/01/2016,0,"24,3","23,4",90,86
13/01/2016,0,"24,9","24,3",87,84
13/01/2016,0,"26,3","24,9",84,78
13/01/2016,0,"27,1","26,1",81,77
13/01/2016,0,"28,3","26,2",85,74
13/01/2016,"4,4","26,2",24,91,79
13/01/2016,0,"29,4","25,1",89,74
13/01/2016,0,"30,9","28,7",78,63
13/01/2016,2,"30,6","24,7",87,65
13/01/2016,"17,8","24,7","23,3",95,87
13/01/2016,"0,2","23,7","23,4",95,93
13/01/2016,0,"23,9","23,5",94,92
13/01/2016,0,"23,9","23,4",94,92
14/01/2016,0,"23,7","23,5",95,94
14/01/2016,0,"23,7","23,4",95,94
14/01/2016,"0,2","23,6","23,3",95,95
14/01/2016,"0,4","23,4","23,3",95,95
14/01/2016,"0,6","23,5","23,3",95,95
14/01/2016,1,"23,4","23,2",95,95
14/01/2016,0,"23,4","23,3",95,94
14/01/2016,"0,2","23,5","23,3",95,94
14/01/2016,1,"23,4","23,2",95,94
14/01/2016,0,"23,6","23,2",95,94
14/01/2016,"0,6","23,8","23,5",94,93
14/01/2016,"0,2","24,3","23,8",93,92
14/01/2016,0,"25,5","24,3",92,87
14/01/2016,0,"27,1","25,4",88,80
14/01/2016,0,"28,6","26,9",81,72
14/01/2016,"0,2",29,"28,3",76,72
14/01/2016,0,30,28,78,68
14/01/2016,1,"30,4","25,3",86,65
14/01/2016,"0,2","25,7","24,5",91,84
14/01/2016,0,"25,9","25,2",91,87
14/01/2016,0,"26,4","25,8",88,85
14/01/2016,0,"25,8","24,9",89,87
14/01/2016,0,"24,9","24,4",91,89
14/01/2016,0,"24,5","24,1",91,90
15/01/2016,0,"24,1","23,7",94,91
15/01/2016,"4,2","23,8","23,6",95,94
15/01/2016,1,"23,7","23,5",95,95
15/01/2016,"0,2","23,7","23,5",96,95
15/01/2016,"0,4",24,"23,7",96,95
15/01/2016,"0,4",24,"23,8",95,94
15/01/2016,"0,2","23,9","23,6",94,92
15/01/2016,0,"23,6","23,5",92,92
15/01/2016,0,"23,6","23,4",93,92
15/01/2016,"0,6","23,9","23,4",93,92
15/01/2016,0,"24,4","23,9",92,91
15/01/2016,0,"25,5","24,3",92,87
15/01/2016,0,"25,7","25,3",89,86
15/01/2016,0,"26,7","25,6",87,81
15/01/2016,0,"27,9","26,7",83,76
15/01/2016,"0,2","28,8","27,7",78,72
15/01/2016,0,"30,4","28,6",77,67
15/01/2016,0,"31,3","29,8",71,61
15/01/2016,"31,4","30,9","22,8",95,61
15/01/2016,8,"24,4","22,7",95,87
15/01/2016,"0,8","24,5","23,7",93,91
15/01/2016,"0,2","24,6","24,1",93,90
15/01/2016,7,"24,2","23,6",95,93
15/01/2016,"9,4","23,7","22,7",95,94
16/01/2016,"9,2","22,8","22,4",95,94
16/01/2016,"16,2","22,4","22,1",96,95
16/01/2016,"2,2","22,3","22,2",96,96
16/01/2016,1,"22,3","22,2",96,96
16/01/2016,"1,6","22,4","22,3",96,96
16/01/2016,2,"22,4",22,96,95
16/01/2016,"2,2",22,"21,7",95,95
16/01/2016,"2,6","21,7","21,5",95,95
16/01/2016,"1,8","21,7","21,4",95,92
16/01/2016,"0,4","21,6","21,4",94,92
16/01/2016,"0,4","21,6","21,3",94,93
16/01/2016,"0,2","22,1","21,5",94,93
16/01/2016,"0,4","22,8","21,9",93,88
16/01/2016,"0,6",23,"22,5",92,87
16/01/2016,"0,2","23,1","22,6",92,87
16/01/2016,0,"23,7","22,7",89,84
16/01/2016,0,"23,7","23,4",87,83
16/01/2016,"0,2","23,7","22,4",87,82
16/01/2016,"1,2","22,6","22,2",90,87
16/01/2016,"0,2","22,3","22,1",89,86
16/01/2016,0,"22,3","21,9",88,85
16/01/2016,0,22,"21,8",87,84
16/01/2016,0,"21,9","21,5",85,84
16/01/2016,0,"21,6","21,2",86,84
17/01/2016,0,"21,5","21,3",86,85
17/01/2016,0,"21,6","21,3",87,85
17/01/2016,0,"21,5","21,1",87,85
17/01/2016,0,"21,3","20,9",88,86
17/01/2016,0,"21,2","21,1",88,86
17/01/2016,0,"21,2","20,9",88,85
17/01/2016,0,"21,2","20,8",89,85
17/01/2016,0,"20,9","20,7",89,88
17/01/2016,0,"20,7","20,4",88,86
17/01/2016,0,"20,5","20,3",88,86
17/01/2016,0,"20,7","20,3",88,86
17/01/2016,0,"20,6","20,3",89,87
17/01/2016,"0,2","21,9","20,3",91,83
17/01/2016,0,"22,9","21,9",84,76
17/01/2016,0,"23,3","21,8",84,76
17/01/2016,0,"22,2","21,7",87,82
17/01/2016,0,"22,6","21,6",86,81
17/01/2016,"1,8","22,3","20,9",93,81
17/01/2016,1,"21,4","20,7",93,90
17/01/2016,"0,6","21,1","20,6",92,89
17/01/2016,1,"20,7",20,93,90
17/01/2016,"0,2","20,1","19,7",90,83
17/01/2016,0,"20,1","19,7",84,78
17/01/2016,0,20,"19,5",82,76
18/01/2016,0,"19,8","18,8",88,78
18/01/2016,0,"19,4","18,8",89,82
18/01/2016,0,"18,9","18,6",91,88
18/01/2016,0,"18,9","18,7",91,89
18/01/2016,0,"18,7","18,5",91,90
18/01/2016,0,"18,6","18,2",93,91
18/01/2016,"0,2","18,2","18,1",95,93
18/01/2016,0,"18,4","18,2",95,94
18/01/2016,0,"18,4","18,2",95,94
18/01/2016,0,"18,4","18,2",95,94
18/01/2016,0,"19,1","18,4",94,92
18/01/2016,0,"19,8","18,9",92,88
18/01/2016,0,"20,4","19,8",89,85
18/01/2016,0,22,"20,3",87,78
18/01/2016,0,"23,8","21,9",82,74
18/01/2016,0,"24,4","23,1",79,72
18/01/2016,0,"24,2","23,3",79,73
18/01/2016,0,"23,3","22,2",85,77
18/01/2016,0,"22,4","21,8",88,84
18/01/2016,0,"21,9","21,2",91,87
18/01/2016,"1,4","21,4","20,9",92,90
18/01/2016,1,"20,9","20,5",94,91
18/01/2016,1,"20,6","19,8",93,89
18/01/2016,"0,6","19,9","19,6",92,91
19/01/2016,"0,8","19,7","19,5",92,91
19/01/2016,"4,2","19,6",19,93,91
19/01/2016,"7,2","19,2","18,8",93,91
19/01/2016,"0,8","19,2","18,9",92,91
19/01/2016,"0,8","19,1","18,7",95,92
19/01/2016,1,"19,2","18,7",96,95
19/01/2016,"0,2","19,2","18,9",95,94
19/01/2016,"0,6","18,9","18,6",96,95
19/01/2016,"1,4","18,6","18,5",96,96
19/01/2016,"0,6","18,6","18,5",96,96
19/01/2016,"1,8","19,2","18,5",96,96
19/01/2016,"0,2","19,8","19,1",96,95
19/01/2016,0,"20,3","19,7",95,92
19/01/2016,"0,8","20,8","20,3",93,91
19/01/2016,"0,2","21,2","20,6",92,90
19/01/2016,"0,2","21,5","20,8",92,89
19/01/2016,"0,2","21,8","20,9",92,87
19/01/2016,"1,6","21,4",21,93,90
19/01/2016,"0,2","21,6","21,2",91,89
19/01/2016,"0,2",22,"21,6",91,87
19/01/2016,0,"21,8","21,4",90,86
19/01/2016,"1,4","21,5","20,6",92,86
19/01/2016,"10,8","20,6","20,2",93,92
19/01/2016,"1,2","20,5","20,3",93,92
20/01/2016,2,"20,4",20,94,92
20/01/2016,"1,2",20,"19,7",94,92
20/01/2016,0,"19,7","19,4",92,90
20/01/2016,"0,2","19,7","19,4",91,90
20/01/2016,1,"19,5","19,2",93,90
20/01/2016,1,"19,2","19,1",95,93
20/01/2016,"4,2","19,1","18,9",95,95
20/01/2016,"14,4","18,9","18,5",96,95
20/01/2016,3,"19,2","18,6",95,93
20/01/2016,0,"19,4","19,1",93,91
20/01/2016,"0,2","19,5","19,3",94,92
20/01/2016,"0,2","20,3","19,4",94,92
20/01/2016,0,"21,3","20,3",92,86
20/01/2016,0,"21,6",21,88,85
20/01/2016,0,22,"21,4",87,84
20/01/2016,0,"22,2","21,8",89,85
20/01/2016,0,"22,7","21,8",90,85
20/01/2016,0,"23,2","22,5",89,85
20/01/2016,"0,2","23,5","22,6",89,85
20/01/2016,0,"23,7","23,2",86,82
20/01/2016,0,"23,7",23,85,81
20/01/2016,0,23,"22,1",88,83
20/01/2016,0,"22,1","21,5",91,88
20/01/2016,0,"21,6","21,4",91,90
21/01/2016,"0,2","21,5",21,94,90
21/01/2016,"0,4","21,2","20,9",95,94
21/01/2016,"1,6",21,"20,9",96,95
21/01/2016,"0,8","20,9","20,6",96,95
21/01/2016,1,"20,6","20,4",95,95
21/01/2016,"0,2","20,9","20,5",95,92
21/01/2016,0,"20,8","20,4",95,92
21/01/2016,0,"20,4",20,95,95
21/01/2016,0,"20,1","19,9",96,95
21/01/2016,0,"20,2","19,9",96,95
21/01/2016,0,"21,4","20,2",96,92
21/01/2016,0,"22,5","21,3",93,85
21/01/2016,0,"23,6","22,3",87,79
21/01/2016,0,"24,5",23,82,78
21/01/2016,0,"25,3","23,9",80,71
21/01/2016,"0,2","24,6","22,6",90,75
21/01/2016,0,"24,2","22,4",89,79
21/01/2016,0,25,"23,7",80,75
21/01/2016,0,26,"23,9",80,65
21/01/2016,0,"26,5","25,2",69,57
21/01/2016,0,"25,8","24,1",67,60
21/01/2016,0,"24,9","23,2",71,62
21/01/2016,0,"23,2","21,7",75,69
21/01/2016,0,"21,8","20,9",82,75
22/01/2016,0,"20,9","19,4",89,82
22/01/2016,0,"19,8","19,4",91,89
22/01/2016,0,"19,9","19,4",91,90
22/01/2016,0,"19,4","18,9",92,91
22/01/2016,0,"19,1","18,5",94,92
22/01/2016,0,19,"18,4",94,93
22/01/2016,0,"19,1","18,6",94,91
22/01/2016,0,"19,2","18,9",94,91
22/01/2016,0,"19,1","18,9",92,91
22/01/2016,0,19,"18,7",93,92
22/01/2016,0,20,19,94,88
22/01/2016,0,"21,2",20,89,84
22/01/2016,0,"23,2","21,2",84,73
22/01/2016,0,"22,7","21,6",82,74
22/01/2016,0,"23,4",22,83,79
22/01/2016,0,"24,4",23,82,76
22/01/2016,0,"23,9","22,2",91,77
22/01/2016,0,23,"22,2",91,85
22/01/2016,"0,4","23,8","22,2",91,80
22/01/2016,0,"23,8","22,9",84,78
22/01/2016,0,"23,3",23,82,79
22/01/2016,0,"23,1","22,4",85,79
22/01/2016,0,"22,5","22,2",85,83
22/01/2016,0,"22,2","21,2",90,84
23/01/2016,0,"21,6","20,9",89,85
23/01/2016,"0,6","20,9","20,5",93,89
23/01/2016,0,"20,7","20,5",95,93
23/01/2016,0,"20,8","20,2",95,91
23/01/2016,0,"20,6",20,95,91
23/01/2016,"0,2","20,3",20,95,94
23/01/2016,"0,2","20,3","19,8",96,95
23/01/2016,0,"20,2",20,96,96
23/01/2016,"0,2","20,3","20,2",96,96
23/01/2016,0,"20,4","20,2",96,96
23/01/2016,0,"20,9","20,3",96,95
23/01/2016,0,"21,7","20,9",96,91
23/01/2016,0,"22,2","21,7",92,87
23/01/2016,0,"23,6","22,2",89,78
23/01/2016,0,"23,7","21,9",87,78
23/01/2016,0,"24,8","23,4",81,72
23/01/2016,0,26,"24,4",76,66
23/01/2016,0,"26,4","25,7",72,66
23/01/2016,0,"27,4","25,9",70,62
23/01/2016,0,"27,9","25,8",69,60
23/01/2016,0,"26,8","25,7",70,63
23/01/2016,0,"26,5","24,2",74,65
23/01/2016,0,"24,2","22,7",77,74
23/01/2016,0,"22,8",22,78,75
24/01/2016,0,22,"20,5",87,78
24/01/2016,0,"20,5","20,1",91,87
24/01/2016,0,"20,4","19,3",93,89
24/01/2016,0,"19,8","19,4",94,92
24/01/2016,0,"19,8","19,6",94,94
24/01/2016,0,"19,6","18,6",95,93
24/01/2016,0,19,"18,2",96,94
24/01/2016,0,"18,3","17,6",97,95
24/01/2016,0,"18,5","17,8",97,96
24/01/2016,0,"18,2",18,97,97
24/01/2016,0,"19,6","18,1",97,96
24/01/2016,0,"21,9","19,5",96,86
24/01/2016,0,"24,5","21,8",86,74
24/01/2016,0,"26,3","24,5",73,67
24/01/2016,0,"27,6","25,9",70,62
24/01/2016,0,"28,1","26,9",68,59
24/01/2016,0,"28,8","27,6",66,57
24/01/2016,0,"30,5","28,6",61,51
24/01/2016,0,"30,3","29,2",58,49
24/01/2016,0,"30,2","28,2",67,49
24/01/2016,0,"28,4","27,1",71,65
24/01/2016,0,"27,1","25,5",77,71
24/01/2016,0,"25,5","24,3",82,77
24/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
25/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
26/01/2016,-9999,-9999,-9999,-9999,-9999
