Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2020/01/01,0000 UTC,0,"20,2","19,6",89,88.0
2020/01/01,0100 UTC,0,20,"19,4",91,89.0
2020/01/01,0200 UTC,0,"20,1","19,4",94,91.0
2020/01/01,0300 UTC,0,"20,2","19,4",93,90.0
2020/01/01,0400 UTC,0,"19,8","19,3",92,87.0
2020/01/01,0500 UTC,0,"19,6","18,7",90,86.0
2020/01/01,0600 UTC,0,"19,1","18,8",91,89.0
2020/01/01,0700 UTC,0,"19,6","19,1",89,82.0
2020/01/01,0800 UTC,"0,2","19,8","19,2",85,80.0
2020/01/01,0900 UTC,0,"19,4",19,88,85.0
2020/01/01,1000 UTC,0,"19,6","19,2",87,83.0
2020/01/01,1100 UTC,0,"20,5","19,6",86,84.0
2020/01/01,1200 UTC,0,"22,6","20,5",86,79.0
2020/01/01,1300 UTC,0,"24,4","22,4",82,69.0
2020/01/01,1400 UTC,0,"25,2","22,8",80,64.0
2020/01/01,1500 UTC,0,"23,9","21,5",83,70.0
2020/01/01,1600 UTC,"0,2","24,7","21,6",85,67.0
2020/01/01,1700 UTC,0,25,"24,3",69,64.0
2020/01/01,1800 UTC,0,"24,5",20,86,66.0
2020/01/01,1900 UTC,0,"22,3",20,86,73.0
2020/01/01,2000 UTC,0,"23,9","22,3",75,58.0
2020/01/01,2100 UTC,0,"24,3","23,3",69,56.0
2020/01/01,2200 UTC,0,24,"21,6",79,65.0
2020/01/01,2300 UTC,0,"21,8",21,85,78.0
2020/01/02,0000 UTC,0,"21,7","20,3",88,80.0
2020/01/02,0100 UTC,0,"20,3","19,7",91,88.0
2020/01/02,0200 UTC,0,"19,7","19,6",91,89.0
2020/01/02,0300 UTC,0,"19,8","19,6",90,89.0
2020/01/02,0400 UTC,0,"19,8","19,6",91,90.0
2020/01/02,0500 UTC,0,"19,6","19,4",91,87.0
2020/01/02,0600 UTC,0,"19,4","19,1",90,87.0
2020/01/02,0700 UTC,0,"19,3","19,1",92,90.0
2020/01/02,0800 UTC,0,"19,3","19,2",92,91.0
2020/01/02,0900 UTC,0,"19,3","19,2",92,91.0
2020/01/02,1000 UTC,0,"20,5","19,3",92,88.0
2020/01/02,1100 UTC,0,"21,3","20,5",88,82.0
2020/01/02,1200 UTC,0,"23,7","21,3",82,72.0
2020/01/02,1300 UTC,0,"24,1","22,6",75,69.0
2020/01/02,1400 UTC,0,"25,3","23,5",73,63.0
2020/01/02,1500 UTC,0,"26,1","24,1",69,61.0
2020/01/02,1600 UTC,0,"26,9","24,9",65,57.0
2020/01/02,1700 UTC,0,"27,1","25,1",64,54.0
2020/01/02,1800 UTC,0,26,"24,9",65,60.0
2020/01/02,1900 UTC,0,"25,5","22,9",80,61.0
2020/01/02,2000 UTC,0,"25,9","23,4",79,60.0
2020/01/02,2100 UTC,0,"25,3","23,5",72,64.0
2020/01/02,2200 UTC,0,"23,5","21,7",82,72.0
2020/01/02,2300 UTC,0,"21,7","21,1",88,83.0
2020/01/03,0000 UTC,0,"21,1","20,4",89,85.0
2020/01/03,0100 UTC,"6,8","20,4","19,6",94,87.0
2020/01/03,0200 UTC,15,"19,7","18,3",94,94.0
2020/01/03,0300 UTC,"7,2","18,9","18,3",95,94.0
2020/01/03,0400 UTC,"1,8","18,9","18,7",95,95.0
2020/01/03,0500 UTC,"0,6","18,8","18,7",95,95.0
2020/01/03,0600 UTC,0,"18,7","18,6",95,95.0
2020/01/03,0700 UTC,0,"18,8","18,7",95,95.0
2020/01/03,0800 UTC,0,"18,7","18,4",95,95.0
2020/01/03,0900 UTC,0,"18,7","18,4",95,95.0
2020/01/03,1000 UTC,0,19,"18,7",95,95.0
2020/01/03,1100 UTC,0,"20,5",19,95,90.0
2020/01/03,1200 UTC,0,"22,6","20,2",91,78.0
2020/01/03,1300 UTC,0,23,"21,3",83,76.0
2020/01/03,1400 UTC,0,"24,2","22,7",79,68.0
2020/01/03,1500 UTC,0,"25,1","23,4",74,65.0
2020/01/03,1600 UTC,0,"26,2","24,2",70,60.0
2020/01/03,1700 UTC,0,"26,5","24,5",68,59.0
2020/01/03,1800 UTC,0,"27,6","24,7",67,55.0
2020/01/03,1900 UTC,0,"27,5","25,6",65,57.0
2020/01/03,2000 UTC,0,"26,5","23,5",71,60.0
2020/01/03,2100 UTC,0,"23,7","23,1",77,70.0
2020/01/03,2200 UTC,0,"23,1","21,6",81,77.0
2020/01/03,2300 UTC,0,"21,6","20,8",85,79.0
2020/01/04,0000 UTC,0,"20,8","20,4",90,85.0
2020/01/04,0100 UTC,0,"20,5","20,3",91,90.0
2020/01/04,0200 UTC,0,"20,5","20,4",91,91.0
2020/01/04,0300 UTC,0,"20,5","20,1",92,91.0
2020/01/04,0400 UTC,"4,4","20,1","19,4",94,92.0
2020/01/04,0500 UTC,"0,6","19,4","19,2",94,94.0
2020/01/04,0600 UTC,0,"19,2","18,9",94,93.0
2020/01/04,0700 UTC,"0,2",19,"18,8",94,93.0
2020/01/04,0800 UTC,0,"19,2",19,94,94.0
2020/01/04,0900 UTC,0,"19,1",19,94,93.0
2020/01/04,1000 UTC,0,"19,5","19,1",93,91.0
2020/01/04,1100 UTC,0,"20,8","19,4",91,84.0
2020/01/04,1200 UTC,0,"21,9","20,6",84,79.0
2020/01/04,1300 UTC,0,"22,7","20,8",88,79.0
2020/01/04,1400 UTC,0,"23,3","20,8",87,76.0
2020/01/04,1500 UTC,0,"25,2","22,2",82,66.0
2020/01/04,1600 UTC,0,25,"21,4",83,65.0
2020/01/04,1700 UTC,1,"22,9","20,6",89,79.0
2020/01/04,1800 UTC,6,"20,6","19,5",94,87.0
2020/01/04,1900 UTC,"4,8","19,5","19,3",94,94.0
2020/01/04,2000 UTC,2,"19,9","19,3",95,94.0
2020/01/04,2100 UTC,"0,2",20,"19,7",94,94.0
2020/01/04,2200 UTC,"0,2","19,9","19,4",95,94.0
2020/01/04,2300 UTC,"0,2","19,6","19,4",95,95.0
2020/01/05,0000 UTC,"0,4","19,5","19,4",95,95.0
2020/01/05,0100 UTC,"3,4","19,5","19,3",95,95.0
2020/01/05,0200 UTC,"0,4","19,4","19,3",95,95.0
2020/01/05,0300 UTC,2,"19,4","19,3",95,95.0
2020/01/05,0400 UTC,"0,6","19,3",19,95,95.0
2020/01/05,0500 UTC,"2,4","19,2","19,1",95,95.0
2020/01/05,0600 UTC,"10,6","19,2",19,95,95.0
2020/01/05,0700 UTC,"9,4","19,1","17,9",96,95.0
2020/01/05,0800 UTC,"5,2","18,5","17,4",96,95.0
2020/01/05,0900 UTC,"2,4","17,7","17,4",95,95.0
2020/01/05,1000 UTC,"3,4",18,"17,7",96,95.0
2020/01/05,1100 UTC,"6,4","18,3",18,96,96.0
2020/01/05,1200 UTC,"0,4","20,2","18,3",96,95.0
2020/01/05,1300 UTC,0,"21,2","20,1",95,91.0
2020/01/05,1400 UTC,"0,4","22,2","20,5",93,84.0
2020/01/05,1500 UTC,0,23,"21,7",85,79.0
2020/01/05,1600 UTC,"0,2","22,2","19,8",91,81.0
2020/01/05,1700 UTC,"3,2","19,8",19,94,91.0
2020/01/05,1800 UTC,"2,4",19,"18,1",94,92.0
2020/01/05,1900 UTC,"1,8","18,1","17,8",94,92.0
2020/01/05,2000 UTC,1,"18,3","17,9",94,94.0
2020/01/05,2100 UTC,"0,2","19,1","18,3",94,93.0
2020/01/05,2200 UTC,"1,2","19,1","18,8",93,93.0
2020/01/05,2300 UTC,0,"18,8","18,7",93,93.0
2020/01/06,0000 UTC,0,"18,7","18,4",94,93.0
2020/01/06,0100 UTC,0,"18,7","18,3",94,94.0
2020/01/06,0200 UTC,0,"18,9","18,5",94,94.0
2020/01/06,0300 UTC,"0,2","19,1","18,8",95,94.0
2020/01/06,0400 UTC,0,"18,8","18,8",95,94.0
2020/01/06,0500 UTC,"0,2","18,9","18,8",95,95.0
2020/01/06,0600 UTC,0,19,"18,8",95,95.0
2020/01/06,0700 UTC,0,19,"18,9",95,95.0
2020/01/06,0800 UTC,0,"19,1","18,9",95,95.0
2020/01/06,0900 UTC,0,19,"18,7",95,95.0
2020/01/06,1000 UTC,"0,6","19,4","18,7",95,94.0
2020/01/06,1100 UTC,0,"19,8","19,4",94,89.0
2020/01/06,1200 UTC,0,"21,5","19,8",89,80.0
2020/01/06,1300 UTC,0,"22,2","21,2",81,77.0
2020/01/06,1400 UTC,0,"23,7","21,3",80,68.0
2020/01/06,1500 UTC,0,"24,4","22,9",72,64.0
2020/01/06,1600 UTC,0,"24,8",23,73,65.0
2020/01/06,1700 UTC,0,"23,6","21,5",83,71.0
2020/01/06,1800 UTC,0,"23,7",21,86,73.0
