Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
01/01/2020,0000 UTC,0,"25,3","25,1",79,78
01/01/2020,0100 UTC,0,"25,2","24,9",81,79
01/01/2020,0200 UTC,0,25,"24,7",80,79
01/01/2020,0300 UTC,0,"24,9","24,2",83,79
01/01/2020,0400 UTC,0,"24,2","23,2",86,83
01/01/2020,0500 UTC,0,"23,3","22,6",87,85
01/01/2020,0600 UTC,0,"22,7","22,5",87,86
01/01/2020,0700 UTC,0,"22,6",22,88,86
01/01/2020,0800 UTC,0,"22,4","21,9",88,86
01/01/2020,0900 UTC,0,"23,5","21,8",89,84
01/01/2020,1000 UTC,0,"25,5","23,5",84,74
01/01/2020,1100 UTC,0,"28,2","25,5",75,61
01/01/2020,1200 UTC,0,"29,9","27,8",64,56
01/01/2020,1300 UTC,0,"30,8","29,5",57,51
01/01/2020,1400 UTC,0,"32,3","30,3",55,49
01/01/2020,1500 UTC,0,"32,5","30,1",56,47
01/01/2020,1600 UTC,0,"31,5","30,1",57,52
01/01/2020,1700 UTC,0,"31,1",30,57,50
01/01/2020,1800 UTC,0,"30,7","29,3",58,53
01/01/2020,1900 UTC,0,"29,8","29,1",60,56
01/01/2020,2000 UTC,0,"29,3",28,67,57
01/01/2020,2100 UTC,0,"28,2","26,7",73,66
01/01/2020,2200 UTC,0,"26,7","25,5",79,73
01/01/2020,2300 UTC,0,"25,6","25,2",81,79
02/01/2020,0000 UTC,0,"25,3",25,83,81
02/01/2020,0100 UTC,0,"25,1","24,8",84,83
02/01/2020,0200 UTC,0,"24,8","24,3",86,84
02/01/2020,0300 UTC,0,"24,3","24,1",87,86
02/01/2020,0400 UTC,0,"24,1","23,8",89,87
02/01/2020,0500 UTC,0,"23,9","23,8",89,89
02/01/2020,0600 UTC,0,24,"23,7",90,89
02/01/2020,0700 UTC,0,"24,2","23,7",90,88
02/01/2020,0800 UTC,0,"24,5","24,1",88,87
02/01/2020,0900 UTC,0,25,"24,4",87,84
02/01/2020,1000 UTC,0,"26,6",25,84,75
02/01/2020,1100 UTC,0,"28,8","26,6",75,65
02/01/2020,1200 UTC,0,"31,8","28,7",66,51
02/01/2020,1300 UTC,0,32,"30,3",56,49
02/01/2020,1400 UTC,0,"33,3","30,2",57,48
02/01/2020,1500 UTC,0,"34,4","32,2",53,44
02/01/2020,1600 UTC,0,35,34,48,42
02/01/2020,1700 UTC,0,"35,7","34,6",45,38
02/01/2020,1800 UTC,0,"35,8","33,4",53,36
02/01/2020,1900 UTC,0,"33,4","28,3",59,54
02/01/2020,2000 UTC,0,"28,6","24,1",83,58
02/01/2020,2100 UTC,"2,8","24,3","23,3",90,83
02/01/2020,2200 UTC,"3,4","23,4","22,5",91,89
02/01/2020,2300 UTC,"0,8","22,9","22,5",91,91
03/01/2020,0000 UTC,0,"23,1","22,9",91,91
03/01/2020,0100 UTC,0,23,"22,9",91,91
03/01/2020,0200 UTC,0,"23,3",23,91,90
03/01/2020,0300 UTC,0,"23,4","23,2",90,90
03/01/2020,0400 UTC,0,"23,3",23,91,90
03/01/2020,0500 UTC,0,"23,1","22,9",91,91
03/01/2020,0600 UTC,"0,2","23,1",23,91,91
03/01/2020,0700 UTC,0,"23,2","23,1",91,91
03/01/2020,0800 UTC,0,"23,6","23,2",91,89
03/01/2020,0900 UTC,0,24,"23,4",89,88
03/01/2020,1000 UTC,0,"25,3",24,88,83
03/01/2020,1100 UTC,0,"26,7",25,84,79
03/01/2020,1200 UTC,0,"29,9","26,7",79,60
03/01/2020,1300 UTC,0,30,"28,4",69,60
03/01/2020,1400 UTC,0,"31,6","29,6",67,57
03/01/2020,1500 UTC,0,"32,3","30,1",62,55
03/01/2020,1600 UTC,0,"32,2","30,4",63,52
03/01/2020,1700 UTC,0,"31,7",28,67,57
03/01/2020,1800 UTC,0,"30,1","28,2",67,58
03/01/2020,1900 UTC,0,"28,8","27,5",68,61
03/01/2020,2000 UTC,0,"27,6",27,72,66
03/01/2020,2100 UTC,0,"27,1",25,83,71
03/01/2020,2200 UTC,"2,8",25,24,90,83
03/01/2020,2300 UTC,"2,8","24,1","23,9",91,90
04/01/2020,0000 UTC,2,"24,1",24,92,91
04/01/2020,0100 UTC,0,24,"23,9",92,92
04/01/2020,0200 UTC,"0,2",24,"23,9",92,92
04/01/2020,0300 UTC,0,"24,1","23,9",92,92
04/01/2020,0400 UTC,0,"24,1","23,9",92,92
04/01/2020,0500 UTC,0,"23,9","23,7",92,92
04/01/2020,0600 UTC,0,"23,7","23,2",92,92
04/01/2020,0700 UTC,0,"23,3","22,6",92,92
04/01/2020,0800 UTC,0,"22,6","22,4",93,92
04/01/2020,0900 UTC,0,"23,3","22,3",93,93
04/01/2020,1000 UTC,0,"25,1","23,2",93,89
04/01/2020,1100 UTC,0,"27,1",25,90,72
04/01/2020,1200 UTC,"0,2","28,9","26,4",76,66
04/01/2020,1300 UTC,0,"29,4",28,69,62
04/01/2020,1400 UTC,0,"29,4","28,3",67,61
04/01/2020,1500 UTC,0,"29,5","28,2",67,62
04/01/2020,1600 UTC,0,"29,8","28,1",73,62
04/01/2020,1700 UTC,0,"28,8","27,7",75,69
04/01/2020,1800 UTC,0,"29,4","27,9",74,68
04/01/2020,1900 UTC,0,"29,1","26,8",76,68
04/01/2020,2000 UTC,0,"26,9","25,6",78,74
04/01/2020,2100 UTC,0,"25,6","24,7",87,78
04/01/2020,2200 UTC,"0,2","24,8","24,5",89,87
04/01/2020,2300 UTC,"0,2","24,7","24,6",89,88
05/01/2020,0000 UTC,"0,4","24,7","24,4",90,89
05/01/2020,0100 UTC,0,"24,5","24,4",91,90
05/01/2020,0200 UTC,0,"24,5","24,3",91,91
05/01/2020,0300 UTC,0,"24,5","23,7",91,91
05/01/2020,0400 UTC,0,"23,7","23,5",92,91
05/01/2020,0500 UTC,0,"23,9","23,5",92,92
05/01/2020,0600 UTC,0,24,"23,8",92,91
05/01/2020,0700 UTC,0,24,"23,7",91,90
05/01/2020,0800 UTC,0,"23,9","23,5",91,90
05/01/2020,0900 UTC,0,"24,2","23,5",91,90
05/01/2020,1000 UTC,0,"25,9","24,2",90,79
05/01/2020,1100 UTC,0,"26,2","25,6",80,77
05/01/2020,1200 UTC,0,"28,2","25,9",79,70
05/01/2020,1300 UTC,0,"29,6","27,5",73,64
05/01/2020,1400 UTC,0,"29,2","28,1",72,66
05/01/2020,1500 UTC,0,"30,1","28,1",68,64
05/01/2020,1600 UTC,0,"30,3","29,3",66,61
05/01/2020,1700 UTC,0,"31,3",30,63,56
05/01/2020,1800 UTC,0,"31,7","30,2",63,56
05/01/2020,1900 UTC,0,"30,6","28,8",73,59
05/01/2020,2000 UTC,0,"28,9","28,2",74,70
05/01/2020,2100 UTC,0,"28,2",27,79,73
05/01/2020,2200 UTC,0,27,26,83,79
05/01/2020,2300 UTC,0,26,"25,5",86,83
06/01/2020,0000 UTC,0,"25,5","25,3",87,86
06/01/2020,0100 UTC,0,"25,3",25,87,87
06/01/2020,0200 UTC,0,"25,1","24,6",88,87
06/01/2020,0300 UTC,0,"24,6","24,1",89,88
06/01/2020,0400 UTC,0,"24,2","23,9",90,89
06/01/2020,0500 UTC,0,"24,2","23,9",90,89
06/01/2020,0600 UTC,0,"24,1","23,9",90,90
06/01/2020,0700 UTC,0,"24,1","23,9",91,90
06/01/2020,0800 UTC,0,"24,3","23,9",91,90
06/01/2020,0900 UTC,0,"24,5","24,1",90,90
06/01/2020,1000 UTC,0,"25,8","24,5",91,88
06/01/2020,1100 UTC,0,"28,2","25,7",88,76
06/01/2020,1200 UTC,0,30,"28,1",78,68
06/01/2020,1300 UTC,0,"30,1","29,4",71,67
06/01/2020,1400 UTC,0,"32,3","29,8",69,57
06/01/2020,1500 UTC,0,"33,3","31,4",61,53
06/01/2020,1600 UTC,0,"34,1","32,5",58,50
06/01/2020,1700 UTC,0,"34,5",32,62,49
06/01/2020,1800 UTC,0,"32,5","30,6",65,60
06/01/2020,1900 UTC,0,"32,4",31,65,61
06/01/2020,2000 UTC,0,31,"29,2",73,65
06/01/2020,2100 UTC,0,"29,5","28,7",73,70
06/01/2020,2200 UTC,0,"28,7","26,8",81,73
06/01/2020,2300 UTC,0,"26,8","25,6",87,81
