Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2020/01/01,0000 UTC,0,"25,8","25,2",77.0,72.0
2020/01/01,0100 UTC,0,"25,2","24,3",85.0,77.0
2020/01/01,0200 UTC,0,"24,3",24,87.0,85.0
2020/01/01,0300 UTC,0,24,"23,8",88.0,87.0
2020/01/01,0400 UTC,0,24,"23,5",90.0,87.0
2020/01/01,0500 UTC,0,"23,6","23,4",90.0,88.0
2020/01/01,0600 UTC,0,"23,5",23,91.0,88.0
2020/01/01,0700 UTC,0,"23,1","22,9",91.0,90.0
2020/01/01,0800 UTC,0,23,"22,8",90.0,88.0
2020/01/01,0900 UTC,0,"23,6","22,9",88.0,83.0
2020/01/01,1000 UTC,0,"25,5","23,6",84.0,75.0
2020/01/01,1100 UTC,0,"27,7","25,4",75.0,68.0
2020/01/01,1200 UTC,0,30,"27,5",69.0,59.0
2020/01/01,1300 UTC,0,"31,4","29,7",61.0,53.0
2020/01/01,1400 UTC,0,"32,2","30,8",55.0,49.0
2020/01/01,1500 UTC,0,"33,1","31,8",50.0,45.0
2020/01/01,1600 UTC,0,"33,2",30,61.0,45.0
2020/01/01,1700 UTC,0,"30,7","29,2",62.0,57.0
2020/01/01,1800 UTC,0,"29,7","27,9",65.0,61.0
2020/01/01,1900 UTC,0,"28,5","26,6",70.0,63.0
2020/01/01,2000 UTC,0,27,"26,2",72.0,70.0
2020/01/01,2100 UTC,0,28,"26,1",72.0,66.0
2020/01/01,2200 UTC,0,"28,1","26,9",72.0,65.0
2020/01/01,2300 UTC,0,"26,9","25,9",80.0,71.0
2020/01/02,0000 UTC,0,26,"25,4",83.0,80.0
2020/01/02,0100 UTC,0,"25,5",25,86.0,83.0
2020/01/02,0200 UTC,0,"25,1","24,8",87.0,86.0
2020/01/02,0300 UTC,0,"24,8","24,6",88.0,87.0
2020/01/02,0400 UTC,0,"24,7","24,4",89.0,88.0
2020/01/02,0500 UTC,0,"24,4","24,1",91.0,89.0
2020/01/02,0600 UTC,0,"24,1","23,9",92.0,91.0
2020/01/02,0700 UTC,0,"23,9","23,6",93.0,91.0
2020/01/02,0800 UTC,0,"23,6","23,5",93.0,92.0
2020/01/02,0900 UTC,0,"24,4","23,6",92.0,90.0
2020/01/02,1000 UTC,0,28,"24,4",90.0,70.0
2020/01/02,1100 UTC,0,"31,6",28,71.0,54.0
2020/01/02,1200 UTC,0,"33,9","31,5",58.0,41.0
2020/01/02,1300 UTC,0,"34,8","33,6",45.0,38.0
2020/01/02,1400 UTC,0,"35,5","34,1",42.0,38.0
2020/01/02,1500 UTC,0,"35,9","34,7",47.0,38.0
2020/01/02,1600 UTC,0,"35,4","32,3",53.0,41.0
2020/01/02,1700 UTC,0,"33,3",28,68.0,50.0
2020/01/02,1800 UTC,0,28,"26,4",76.0,68.0
2020/01/02,1900 UTC,0,"26,4","25,5",80.0,75.0
2020/01/02,2000 UTC,"0,8","25,5",24,92.0,80.0
2020/01/02,2100 UTC,4,"24,5",24,94.0,92.0
2020/01/02,2200 UTC,"5,4","24,6","21,8",94.0,93.0
2020/01/02,2300 UTC,"2,2","22,8","21,8",95.0,94.0
2020/01/03,0000 UTC,0,"23,1","22,8",95.0,95.0
2020/01/03,0100 UTC,0,"23,1","22,8",95.0,95.0
2020/01/03,0200 UTC,0,23,"22,7",95.0,95.0
2020/01/03,0300 UTC,0,"23,1","22,7",95.0,95.0
2020/01/03,0400 UTC,0,23,"22,8",95.0,95.0
2020/01/03,0500 UTC,0,23,"22,8",95.0,94.0
2020/01/03,0600 UTC,"0,2","23,1","22,9",94.0,93.0
2020/01/03,0700 UTC,0,"22,9","22,7",94.0,94.0
2020/01/03,0800 UTC,0,"22,8","22,6",95.0,94.0
2020/01/03,0900 UTC,0,"22,8","22,5",95.0,95.0
2020/01/03,1000 UTC,0,"24,4","22,7",95.0,94.0
2020/01/03,1100 UTC,0,"26,2","24,2",95.0,84.0
2020/01/03,1200 UTC,0,28,"25,7",86.0,74.0
2020/01/03,1300 UTC,0,"30,1","26,4",82.0,71.0
2020/01/03,1400 UTC,0,"30,1","27,8",75.0,68.0
2020/01/03,1500 UTC,0,"29,9","29,2",73.0,65.0
2020/01/03,1600 UTC,0,"30,2","29,1",70.0,63.0
2020/01/03,1700 UTC,0,"30,1","27,5",71.0,63.0
2020/01/03,1800 UTC,"0,4","27,5","24,2",90.0,70.0
2020/01/03,1900 UTC,"3,6","24,2","23,8",94.0,90.0
2020/01/03,2000 UTC,"3,2",24,"23,8",95.0,94.0
2020/01/03,2100 UTC,"2,2",24,"23,6",95.0,95.0
2020/01/03,2200 UTC,"0,6",24,"23,8",95.0,95.0
2020/01/03,2300 UTC,"0,2","23,9","23,5",95.0,95.0
2020/01/04,0000 UTC,0,"23,6","23,4",96.0,95.0
2020/01/04,0100 UTC,0,"23,4","23,2",96.0,95.0
2020/01/04,0200 UTC,0,"23,4","23,2",96.0,95.0
2020/01/04,0300 UTC,0,"23,3","22,9",95.0,95.0
2020/01/04,0400 UTC,0,"22,9","22,6",95.0,95.0
2020/01/04,0500 UTC,0,"22,8","22,5",96.0,95.0
2020/01/04,0600 UTC,0,"22,7","22,4",96.0,96.0
2020/01/04,0700 UTC,0,"22,6","22,1",96.0,96.0
2020/01/04,0800 UTC,0,"22,3",22,96.0,96.0
2020/01/04,0900 UTC,0,"22,8","22,1",96.0,96.0
2020/01/04,1000 UTC,0,"25,8","22,7",96.0,90.0
2020/01/04,1100 UTC,0,27,"25,6",90.0,77.0
2020/01/04,1200 UTC,0,"28,8","26,8",79.0,70.0
2020/01/04,1300 UTC,0,"29,3",27,81.0,70.0
2020/01/04,1400 UTC,0,"29,8","28,2",78.0,68.0
2020/01/04,1500 UTC,0,"29,8","28,5",75.0,65.0
2020/01/04,1600 UTC,0,"29,1","25,7",81.0,65.0
2020/01/04,1700 UTC,17,"25,7","23,6",94.0,81.0
2020/01/04,1800 UTC,0,"26,6","24,7",94.0,84.0
2020/01/04,1900 UTC,"4,6","25,7","23,8",94.0,87.0
2020/01/04,2000 UTC,0,"23,9","23,6",95.0,93.0
2020/01/04,2100 UTC,2,"23,8","23,3",95.0,95.0
2020/01/04,2200 UTC,"14,4","23,5","22,5",95.0,95.0
2020/01/04,2300 UTC,22,"22,6","22,4",96.0,95.0
2020/01/05,0000 UTC,"0,8","22,7","22,4",96.0,96.0
2020/01/05,0100 UTC,0,"22,9","22,7",96.0,96.0
2020/01/05,0200 UTC,0,"23,1","22,9",96.0,95.0
2020/01/05,0300 UTC,0,23,"22,8",95.0,95.0
2020/01/05,0400 UTC,0,23,"22,7",95.0,95.0
2020/01/05,0500 UTC,"1,6","22,9","22,6",96.0,95.0
2020/01/05,0600 UTC,0,"22,6","22,3",96.0,96.0
2020/01/05,0700 UTC,0,"22,4","22,3",96.0,96.0
2020/01/05,0800 UTC,0,"22,5","22,3",96.0,96.0
2020/01/05,0900 UTC,"0,2","22,8","22,5",96.0,95.0
2020/01/05,1000 UTC,0,"23,8","22,8",96.0,95.0
2020/01/05,1100 UTC,0,24,"23,6",95.0,95.0
2020/01/05,1200 UTC,0,"26,7","23,9",95.0,79.0
2020/01/05,1300 UTC,0,"26,1","25,1",90.0,79.0
2020/01/05,1400 UTC,0,"26,2","25,1",89.0,82.0
2020/01/05,1500 UTC,0,"27,6",26,85.0,78.0
2020/01/05,1600 UTC,0,"28,9","27,1",81.0,72.0
2020/01/05,1700 UTC,"0,2","29,8",27,80.0,70.0
2020/01/05,1800 UTC,0,"29,4","27,6",76.0,68.0
2020/01/05,1900 UTC,0,"28,5","27,6",76.0,71.0
2020/01/05,2000 UTC,0,"28,6","25,8",85.0,73.0
2020/01/05,2100 UTC,0,"25,8","24,6",90.0,85.0
2020/01/05,2200 UTC,0,"24,6",24,92.0,89.0
2020/01/05,2300 UTC,0,"24,3","23,9",93.0,92.0
2020/01/06,0000 UTC,0,"24,5","23,9",92.0,91.0
2020/01/06,0100 UTC,0,"23,9","23,6",94.0,92.0
2020/01/06,0200 UTC,0,"24,1","23,4",94.0,92.0
2020/01/06,0300 UTC,0,"23,9","23,5",94.0,93.0
2020/01/06,0400 UTC,0,"23,7","23,2",95.0,94.0
2020/01/06,0500 UTC,0,"23,3",23,95.0,95.0
2020/01/06,0600 UTC,0,"23,1","22,8",95.0,95.0
2020/01/06,0700 UTC,0,"22,9","22,7",96.0,95.0
2020/01/06,0800 UTC,0,"23,1","22,7",96.0,95.0
