Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
01/01/2021,0000 UTC,"0,6","24,9","22,9",90.0,80.0
01/01/2021,0100 UTC,0,"24,3","23,5",89.0,84.0
01/01/2021,0200 UTC,0,"24,9","23,5",89.0,82.0
01/01/2021,0300 UTC,0,"25,6","23,9",84.0,77.0
01/01/2021,0400 UTC,0,25,"24,3",83.0,78.0
01/01/2021,0500 UTC,0,"24,3","23,8",86.0,83.0
01/01/2021,0600 UTC,0,"24,1","23,7",89.0,86.0
01/01/2021,0700 UTC,0,24,"23,3",90.0,88.0
01/01/2021,0800 UTC,0,"23,5","22,9",92.0,90.0
01/01/2021,0900 UTC,0,"23,4","22,7",93.0,92.0
01/01/2021,1000 UTC,0,"24,1","23,2",93.0,91.0
01/01/2021,1100 UTC,0,"27,7","24,1",91.0,79.0
01/01/2021,1200 UTC,0,"27,7","25,6",83.0,77.0
01/01/2021,1300 UTC,0,"29,6","26,6",80.0,71.0
01/01/2021,1400 UTC,0,"27,6","26,8",81.0,78.0
01/01/2021,1500 UTC,0,"27,7","26,6",83.0,78.0
01/01/2021,1600 UTC,0,"27,4","26,1",83.0,80.0
01/01/2021,1700 UTC,0,"26,1","25,3",85.0,81.0
01/01/2021,1800 UTC,0,"25,8","24,9",86.0,82.0
01/01/2021,1900 UTC,0,"25,3","25,1",85.0,81.0
01/01/2021,2000 UTC,0,"25,6","24,4",88.0,82.0
01/01/2021,2100 UTC,0,"25,2","24,3",88.0,76.0
01/01/2021,2200 UTC,0,"25,2","24,2",89.0,76.0
01/01/2021,2300 UTC,"0,2","24,2","23,6",90.0,89.0
02/01/2021,0000 UTC,0,"24,5","23,8",90.0,85.0
02/01/2021,0100 UTC,0,"24,7","24,1",85.0,82.0
02/01/2021,0200 UTC,0,"24,5","23,7",88.0,83.0
02/01/2021,0300 UTC,0,"24,1","23,3",90.0,87.0
02/01/2021,0400 UTC,0,"24,3",24,87.0,86.0
02/01/2021,0500 UTC,0,"24,4","23,9",86.0,84.0
02/01/2021,0600 UTC,0,"24,5","24,1",87.0,83.0
02/01/2021,0700 UTC,0,"24,5","23,9",87.0,85.0
02/01/2021,0800 UTC,0,"24,2","23,7",90.0,85.0
02/01/2021,0900 UTC,0,"24,7","23,6",90.0,82.0
02/01/2021,1000 UTC,0,"26,1","24,4",86.0,82.0
02/01/2021,1100 UTC,0,"26,7","25,1",85.0,80.0
02/01/2021,1200 UTC,0,"26,9","25,1",87.0,83.0
02/01/2021,1300 UTC,"7,4",27,"24,3",90.0,81.0
02/01/2021,1400 UTC,"17,2","24,3",23,93.0,90.0
02/01/2021,1500 UTC,"2,4","23,1","22,6",94.0,93.0
02/01/2021,1600 UTC,"0,2",24,23,94.0,93.0
02/01/2021,1700 UTC,0,"24,3","23,8",93.0,91.0
02/01/2021,1800 UTC,0,"24,3","23,8",93.0,90.0
02/01/2021,1900 UTC,"0,4","23,9","22,8",94.0,93.0
02/01/2021,2000 UTC,"0,6","22,9","22,2",95.0,94.0
02/01/2021,2100 UTC,"0,2","22,5","21,7",95.0,95.0
02/01/2021,2200 UTC,0,"22,3","21,8",96.0,95.0
