COD_REG,Arquivo,Média de Precipitação,Média de Temperatura Máxima,Média de Temperatura Mínima,Média de Umidade Relativa Máxima,Média de Umidade Relativa Mínima,PRECIPITAÇÃO NORMALIZADA,TEMP MAX NORMALIZADA,TEMP MIN NORMALIZADA,UMIDADE MAX NORMALIZADA,UMIDADE MIN NORMALIZADA
1,1-2021-BRAZLANDIA.csv,0.2353887399463807,22.40329952197738,21.040130581788507,66.17243791535502,59.98705841203218,0.004203370356185369,0.5288620506504743,0.5256052232715401,0.640631782112711,0.5763183342592021
2,2-2021-AGUAS EMENDADA .csv,0.16445275958840033,21.926774231263884,20.297989009704196,70.64667368174909,64.13761253361393,0.0026186745157388597,0.5025171879102913,0.4930818154008286,0.6981746866874893,0.629507122483883
3,3-2021-BRASILIA.csv,0.23098527229135743,21.960477332419778,20.518328194587188,68.76042023524037,62.289825282631035,0.003678109431391043,0.49852527359775295,0.5007103951390383,0.6677696498263574,0.5963933172398957
4,4-2021-GAMA.csv,0.16415115880808315,22.786927731476194,21.087121817559083,66.72382692088138,59.724854435437834,0.004365722308725614,0.5355205141005294,0.5413753116240496,0.6633788919152545,0.5849982874757393
5,5-2021-PARANOA.csv,0.19588496609773204,22.398176504967857,20.874810052600814,71.77485862393968,64.94297832233742,0.003840881688190824,0.5016904036830827,0.4898453893948641,0.66793951322282,0.5970457278429588
6,6-2021-CAMPOSDOSGOYTACAZES.csv,0.13570042242265098,23.8496460379082,22.696289107102075,79.78830783283854,74.8698332952729,0.0024232218289759106,0.4869270909667238,0.4741282759964,0.7695198156490689,0.7204143513232346
7,7-2021-ANGRADOSREIS.csv,0.18234941564279292,23.98344522429051,22.825450106805004,83.54882514494965,77.18294171498322,0.0036180439611665266,0.501225099790861,0.5102397809221192,0.7507397749234795,0.6957725561997762
8,8-2021-RIODEJANEIRO.csv,0.13562457182005022,23.500365463682048,22.49159433531293,81.431083704465,76.84229759049903,0.004160262939265345,0.3825053209070068,0.4071518660496157,0.789609239249527,0.7571361155481809
9,9-2021-VALENCA.csv,0.1424965580541533,21.929205875602477,20.723858159283914,79.88122561395456,74.64218498967179,0.0034586543217027493,0.5259352765664448,0.528166407295241,0.7706484254930956,0.7151485974350219
