Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2021/01/01,0000 UTC,0,"22,4","21,2",78.0,65.0
2021/01/01,0100 UTC,0,"22,4","19,3",87.0,65.0
2021/01/01,0200 UTC,0,"20,6","18,6",90.0,77.0
2021/01/01,0300 UTC,0,21,"18,9",87.0,70.0
2021/01/01,0400 UTC,0,"19,9","18,9",85.0,80.0
2021/01/01,0500 UTC,0,"19,7","18,9",86.0,82.0
2021/01/01,0600 UTC,0,"19,1","18,7",87.0,83.0
2021/01/01,0700 UTC,0,"19,7","18,9",83.0,70.0
2021/01/01,0800 UTC,0,21,"19,7",73.0,68.0
2021/01/01,0900 UTC,0,"20,8","19,4",84.0,73.0
2021/01/01,1000 UTC,0,"21,6","19,3",84.0,72.0
2021/01/01,1100 UTC,0,"22,1","21,6",76.0,72.0
2021/01/01,1200 UTC,0,"23,6",22,76.0,71.0
2021/01/01,1300 UTC,0,26,"23,5",72.0,63.0
2021/01/01,1400 UTC,0,"26,7","24,8",70.0,60.0
2021/01/01,1500 UTC,0,27,"25,8",62.0,52.0
2021/01/01,1600 UTC,0,"27,4","23,6",66.0,52.0
2021/01/01,1700 UTC,"0,4","23,8","22,7",78.0,66.0
2021/01/01,1800 UTC,0,"23,9","20,5",76.0,60.0
2021/01/01,1900 UTC,0,"20,9","19,4",78.0,72.0
2021/01/01,2000 UTC,0,"20,6","19,4",78.0,70.0
2021/01/01,2100 UTC,0,"20,7","20,1",77.0,69.0
2021/01/01,2200 UTC,0,"20,5","19,8",82.0,72.0
2021/01/01,2300 UTC,0,20,"19,4",83.0,75.0
2021/01/02,0000 UTC,0,"19,9","19,4",83.0,76.0
2021/01/02,0100 UTC,0,"19,9","19,5",78.0,75.0
2021/01/02,0200 UTC,0,"19,6","19,4",76.0,72.0
2021/01/02,0300 UTC,0,"19,5","18,9",76.0,72.0
2021/01/02,0400 UTC,0,"20,5","18,6",78.0,61.0
2021/01/02,0500 UTC,0,"19,3","17,9",87.0,71.0
2021/01/02,0600 UTC,0,21,"19,1",71.0,55.0
2021/01/02,0700 UTC,0,"21,4","20,6",57.0,50.0
2021/01/02,0800 UTC,0,"21,4","18,2",79.0,50.0
2021/01/02,0900 UTC,0,"19,9","18,1",80.0,61.0
2021/01/02,1000 UTC,0,"21,8","19,9",62.0,51.0
2021/01/02,1100 UTC,0,"22,5",21,68.0,52.0
2021/01/02,1200 UTC,0,"23,2",21,69.0,61.0
2021/01/02,1300 UTC,0,"24,2","22,7",64.0,57.0
2021/01/02,1400 UTC,0,"26,1",24,62.0,52.0
2021/01/02,1500 UTC,0,"27,4","25,3",58.0,47.0
2021/01/02,1600 UTC,0,"27,7","26,6",56.0,47.0
2021/01/02,1700 UTC,0,"28,2","27,1",56.0,42.0
2021/01/02,1800 UTC,0,29,"27,3",47.0,37.0
2021/01/02,1900 UTC,0,"28,8","27,1",46.0,37.0
2021/01/02,2000 UTC,0,"28,7","27,5",45.0,39.0
2021/01/02,2100 UTC,0,"28,8","25,7",49.0,39.0
2021/01/02,2200 UTC,0,"25,7","21,3",77.0,50.0
2021/01/02,2300 UTC,0,"21,9",21,80.0,66.0
2021/01/03,0000 UTC,0,"21,8",20,81.0,68.0
2021/01/03,0100 UTC,0,"21,6","19,8",83.0,71.0
2021/01/03,0200 UTC,0,"22,1","20,4",80.0,67.0
2021/01/03,0300 UTC,"8,6","20,9","18,3",84.0,68.0
2021/01/03,0400 UTC,0,"20,4","19,6",84.0,71.0
2021/01/03,0500 UTC,0,20,"19,6",85.0,83.0
2021/01/03,0600 UTC,0,"20,3","19,8",84.0,78.0
2021/01/03,0700 UTC,0,"20,4","19,3",84.0,77.0
2021/01/03,0800 UTC,0,"20,3","18,8",87.0,75.0
2021/01/03,0900 UTC,0,"20,4","19,3",85.0,75.0
2021/01/03,1000 UTC,0,"20,8","19,6",81.0,76.0
2021/01/03,1100 UTC,0,"21,6","20,3",83.0,76.0
2021/01/03,1200 UTC,0,24,"21,5",78.0,68.0
2021/01/03,1300 UTC,0,"25,3","23,6",70.0,62.0
2021/01/03,1400 UTC,0,"26,3","24,6",66.0,56.0
2021/01/03,1500 UTC,0,"27,2","25,2",62.0,54.0
2021/01/03,1600 UTC,0,"27,7","25,8",60.0,49.0
2021/01/03,1700 UTC,0,"28,1","26,4",57.0,48.0
2021/01/03,1800 UTC,0,"28,3","26,4",58.0,50.0
2021/01/03,1900 UTC,0,"28,2","26,8",58.0,49.0
2021/01/03,2000 UTC,0,"27,7","25,8",60.0,51.0
2021/01/03,2100 UTC,0,"25,8","19,4",87.0,60.0
2021/01/03,2200 UTC,"6,4","19,4","17,8",93.0,87.0
2021/01/03,2300 UTC,"0,4","18,2","17,6",94.0,89.0
2021/01/04,0000 UTC,"0,6","18,5",18,94.0,91.0
2021/01/04,0100 UTC,"0,2","18,3","17,9",92.0,87.0
2021/01/04,0200 UTC,0,"18,7","17,8",92.0,86.0
2021/01/04,0300 UTC,0,"18,2","17,7",93.0,89.0
2021/01/04,0400 UTC,0,"18,1","17,8",95.0,93.0
2021/01/04,0500 UTC,0,"17,9","17,7",95.0,95.0
2021/01/04,0600 UTC,0,"17,8","17,7",95.0,93.0
2021/01/04,0700 UTC,0,"17,8","17,7",94.0,90.0
2021/01/04,0800 UTC,0,"17,9","17,6",94.0,90.0
2021/01/04,0900 UTC,0,"17,8","17,6",94.0,94.0
2021/01/04,1000 UTC,0,"17,9","17,7",95.0,94.0
2021/01/04,1100 UTC,0,"18,6","17,9",95.0,93.0
2021/01/04,1200 UTC,0,20,"18,6",93.0,82.0
2021/01/04,1300 UTC,0,"20,3","19,3",87.0,80.0
2021/01/04,1400 UTC,0,"21,3","19,3",87.0,78.0
2021/01/04,1500 UTC,0,"22,9","21,3",81.0,70.0
2021/01/04,1600 UTC,"0,2","23,3","21,9",78.0,71.0
2021/01/04,1700 UTC,0,"23,5","22,8",75.0,66.0
2021/01/04,1800 UTC,0,24,"23,3",70.0,64.0
2021/01/04,1900 UTC,0,"24,1","22,9",73.0,65.0
2021/01/04,2000 UTC,0,"23,1","22,5",74.0,71.0
2021/01/04,2100 UTC,0,"22,7","22,1",75.0,71.0
2021/01/04,2200 UTC,0,"22,2","20,9",83.0,74.0
2021/01/04,2300 UTC,0,"20,9","19,6",89.0,83.0
2021/01/05,0000 UTC,0,"19,7","18,8",91.0,88.0
2021/01/05,0100 UTC,0,"19,3","18,8",92.0,84.0
2021/01/05,0200 UTC,0,"19,2","18,2",86.0,82.0
2021/01/05,0300 UTC,0,"18,8","18,2",84.0,81.0
2021/01/05,0400 UTC,0,"19,2","18,4",88.0,83.0
2021/01/05,0500 UTC,0,"19,5","17,9",88.0,80.0
