Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2023/01/01,0000 UTC,0,"24,7","23,7",88,84
2023/01/01,0100 UTC,0,"24,6","24,4",88,85
2023/01/01,0200 UTC,0,"24,4","24,1",90,88
2023/01/01,0300 UTC,0,"24,3","24,1",90,90
2023/01/01,0400 UTC,0,"24,2",24,90,90
2023/01/01,0500 UTC,0,"24,2","23,9",90,88
2023/01/01,0600 UTC,0,24,"23,7",90,89
2023/01/01,0700 UTC,0,"24,1","23,7",89,88
2023/01/01,0800 UTC,0,"23,8",23,91,88
2023/01/01,0900 UTC,0,"23,3","22,8",92,91
2023/01/01,1000 UTC,0,"25,8","23,3",91,76
2023/01/01,1100 UTC,0,"27,4","25,3",77,70
2023/01/01,1200 UTC,0,"28,1","26,4",74,69
2023/01/01,1300 UTC,0,"29,9",28,71,64
2023/01/01,1400 UTC,0,"30,4","28,9",67,62
2023/01/01,1500 UTC,0,"30,4","26,9",71,61
2023/01/01,1600 UTC,0,"26,9","24,4",81,70
2023/01/01,1700 UTC,0,"25,7",23,81,64
2023/01/01,1800 UTC,"0,4","23,7","22,2",91,77
2023/01/01,1900 UTC,0,25,"23,6",89,82
2023/01/01,2000 UTC,"0,2","25,3","23,8",89,83
2023/01/01,2100 UTC,0,"24,3","23,7",91,88
2023/01/01,2200 UTC,0,"24,5","22,9",89,84
2023/01/01,2300 UTC,0,"23,1","22,8",91,89
2023/01/02,0000 UTC,0,"23,5","22,6",93,91
2023/01/02,0100 UTC,"0,2","23,6","22,6",93,88
2023/01/02,0200 UTC,"0,6","23,7","22,8",94,93
2023/01/02,0300 UTC,0,24,"22,9",93,86
2023/01/02,0400 UTC,0,"22,9","22,3",91,86
2023/01/02,0500 UTC,0,"22,8","22,5",92,91
2023/01/02,0600 UTC,0,"23,1","22,8",93,92
2023/01/02,0700 UTC,0,"23,7",23,92,91
2023/01/02,0800 UTC,0,"23,7","23,2",92,90
2023/01/02,0900 UTC,0,"23,7","23,1",92,89
2023/01/02,1000 UTC,0,"25,6","23,7",89,78
2023/01/02,1100 UTC,0,"26,7","25,2",79,73
2023/01/02,1200 UTC,0,"27,6","26,3",75,69
2023/01/02,1300 UTC,0,28,"26,3",77,70
2023/01/02,1400 UTC,0,"27,9","26,2",76,70
2023/01/02,1500 UTC,0,"27,7","25,2",77,70
2023/01/02,1600 UTC,0,"28,9","25,6",75,58
2023/01/02,1700 UTC,0,29,"27,3",68,55
2023/01/02,1800 UTC,0,"29,5","28,1",66,61
2023/01/02,1900 UTC,0,"29,6","28,8",62,56
2023/01/02,2000 UTC,0,29,"27,5",62,57
2023/01/02,2100 UTC,0,"27,5","26,4",67,62
