Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
01/01/2023,0000 UTC,0,"23,3","22,6",92.0,88.0
01/01/2023,0100 UTC,0,23,"22,7",92.0,90.0
01/01/2023,0200 UTC,0,"22,9","22,6",91.0,89.0
01/01/2023,0300 UTC,0,"22,8","22,2",92.0,89.0
01/01/2023,0400 UTC,0,"22,3","21,8",93.0,92.0
01/01/2023,0500 UTC,0,"21,9","21,5",93.0,93.0
01/01/2023,0600 UTC,0,"21,5",21,96.0,93.0
01/01/2023,0700 UTC,0,"21,2","20,9",95.0,95.0
01/01/2023,0800 UTC,0,"21,4","20,9",95.0,93.0
01/01/2023,0900 UTC,0,"21,9","21,4",93.0,91.0
01/01/2023,1000 UTC,0,"23,3","21,9",92.0,87.0
01/01/2023,1100 UTC,0,"25,7","23,3",87.0,74.0
01/01/2023,1200 UTC,0,"27,3","24,3",84.0,72.0
01/01/2023,1300 UTC,0,"27,5","26,2",79.0,70.0
01/01/2023,1400 UTC,0,"29,4","26,5",78.0,65.0
01/01/2023,1500 UTC,0,"29,5","27,2",72.0,64.0
01/01/2023,1600 UTC,0,"29,9","26,8",71.0,63.0
01/01/2023,1700 UTC,0,"29,8","27,7",74.0,63.0
01/01/2023,1800 UTC,0,"29,8","28,1",72.0,63.0
01/01/2023,1900 UTC,0,"30,3","27,9",71.0,60.0
01/01/2023,2000 UTC,0,"28,3","27,5",70.0,67.0
01/01/2023,2100 UTC,0,"28,5","26,3",79.0,68.0
01/01/2023,2200 UTC,0,"26,7","25,8",81.0,76.0
01/01/2023,2300 UTC,0,"25,9","24,9",85.0,80.0
02/01/2023,0000 UTC,0,"25,2","24,6",86.0,81.0
02/01/2023,0100 UTC,0,"24,6","23,9",89.0,84.0
02/01/2023,0200 UTC,0,"24,2","23,7",88.0,86.0
02/01/2023,0300 UTC,0,"23,7","22,9",90.0,86.0
02/01/2023,0400 UTC,0,"23,2","22,8",90.0,89.0
02/01/2023,0500 UTC,0,"22,8","22,2",91.0,89.0
02/01/2023,0600 UTC,0,"22,2","21,7",93.0,90.0
02/01/2023,0700 UTC,0,"21,9","21,6",91.0,90.0
02/01/2023,0800 UTC,0,"21,8","21,4",92.0,90.0
02/01/2023,0900 UTC,0,"21,7","21,4",91.0,89.0
02/01/2023,1000 UTC,0,"23,8","21,5",89.0,80.0
02/01/2023,1100 UTC,0,"25,2","23,7",84.0,79.0
02/01/2023,1200 UTC,0,"26,9","24,7",83.0,72.0
02/01/2023,1300 UTC,0,"28,8",26,75.0,63.0
02/01/2023,1400 UTC,0,"29,7","28,2",69.0,63.0
02/01/2023,1500 UTC,0,"31,1","28,8",67.0,58.0
02/01/2023,1600 UTC,0,32,"30,4",60.0,51.0
02/01/2023,1700 UTC,0,"31,7","30,2",58.0,52.0
02/01/2023,1800 UTC,0,"30,9","28,6",62.0,55.0
02/01/2023,1900 UTC,0,"31,4","28,6",62.0,55.0
02/01/2023,2000 UTC,0,"31,2","28,9",64.0,54.0
02/01/2023,2100 UTC,0,"29,9","27,7",71.0,57.0
02/01/2023,2200 UTC,0,"27,8","26,2",76.0,68.0
02/01/2023,2300 UTC,0,"26,6","25,6",80.0,74.0
03/01/2023,0000 UTC,0,"25,9",25,82.0,77.0
03/01/2023,0100 UTC,0,25,"24,4",84.0,80.0
03/01/2023,0200 UTC,0,"25,2","24,3",83.0,79.0
03/01/2023,0300 UTC,0,"25,2","24,5",82.0,76.0
03/01/2023,0400 UTC,0,"25,4","24,7",80.0,73.0
03/01/2023,0500 UTC,0,"25,1","24,4",81.0,77.0
03/01/2023,0600 UTC,0,"24,8","24,2",83.0,77.0
03/01/2023,0700 UTC,0,"24,6","23,5",85.0,76.0
03/01/2023,0800 UTC,0,"23,6","23,1",80.0,73.0
