Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2023/01/01,0000 UTC,0,"23,6","23,1",89.0,88.0
2023/01/01,0100 UTC,0,"23,5","23,3",89.0,88.0
2023/01/01,0200 UTC,0,"23,5","23,3",89.0,88.0
2023/01/01,0300 UTC,0,"23,5","23,2",90.0,89.0
2023/01/01,0400 UTC,0,"23,4","22,9",91.0,90.0
2023/01/01,0500 UTC,0,"23,1","22,7",92.0,91.0
2023/01/01,0600 UTC,0,"22,8","22,3",92.0,91.0
2023/01/01,0700 UTC,0,"22,8","22,4",93.0,92.0
2023/01/01,0800 UTC,0,23,"22,7",93.0,92.0
2023/01/01,0900 UTC,0,"23,2","22,8",93.0,92.0
2023/01/01,1000 UTC,0,"24,1","23,1",92.0,87.0
2023/01/01,1100 UTC,0,"24,7",24,87.0,83.0
2023/01/01,1200 UTC,0,"25,6","24,7",83.0,80.0
2023/01/01,1300 UTC,0,"25,6","25,4",81.0,79.0
2023/01/01,1400 UTC,0,"26,2","25,5",81.0,79.0
2023/01/01,1500 UTC,0,"26,8","26,1",80.0,76.0
2023/01/01,1600 UTC,0,"27,2","26,5",77.0,72.0
2023/01/01,1700 UTC,0,"26,6","25,9",77.0,74.0
2023/01/01,1800 UTC,0,"27,1","25,8",76.0,72.0
2023/01/01,1900 UTC,0,"25,9",25,80.0,76.0
2023/01/01,2000 UTC,0,"25,6","23,8",86.0,77.0
2023/01/01,2100 UTC,0,"24,1","23,6",88.0,86.0
2023/01/01,2200 UTC,0,"23,9","23,5",90.0,88.0
2023/01/01,2300 UTC,0,"23,7",23,90.0,88.0
2023/01/02,0000 UTC,0,"23,4","22,8",90.0,88.0
2023/01/02,0100 UTC,0,"23,5","23,2",90.0,88.0
2023/01/02,0200 UTC,0,"23,5","23,1",90.0,89.0
2023/01/02,0300 UTC,0,"23,3","22,9",91.0,89.0
2023/01/02,0400 UTC,0,"23,2","22,6",91.0,90.0
2023/01/02,0500 UTC,0,"22,7","22,5",91.0,88.0
2023/01/02,0600 UTC,0,"23,2","22,6",91.0,89.0
2023/01/02,0700 UTC,0,"23,3","22,5",91.0,89.0
2023/01/02,0800 UTC,0,"22,7","22,3",92.0,91.0
2023/01/02,0900 UTC,0,"22,9","22,5",92.0,92.0
2023/01/02,1000 UTC,0,"23,8","22,7",92.0,88.0
2023/01/02,1100 UTC,0,25,"23,8",88.0,83.0
2023/01/02,1200 UTC,0,"25,6",25,83.0,80.0
2023/01/02,1300 UTC,0,"25,8","25,2",81.0,79.0
2023/01/02,1400 UTC,0,"26,1","25,6",79.0,75.0
2023/01/02,1500 UTC,0,"26,4","25,8",76.0,74.0
2023/01/02,1600 UTC,0,"26,4","25,8",76.0,74.0
2023/01/02,1700 UTC,0,"26,7","25,9",75.0,71.0
2023/01/02,1800 UTC,0,"25,9","25,4",74.0,72.0
2023/01/02,1900 UTC,0,"25,4","25,2",77.0,74.0
2023/01/02,2000 UTC,0,"25,3","24,5",76.0,74.0
2023/01/02,2100 UTC,0,"24,5","23,8",81.0,75.0
2023/01/02,2200 UTC,0,"23,8",23,84.0,81.0
2023/01/02,2300 UTC,0,"23,2","22,8",84.0,81.0
2023/01/03,0000 UTC,0,"23,2","22,7",84.0,81.0
2023/01/03,0100 UTC,0,"22,9","22,7",86.0,84.0
2023/01/03,0200 UTC,0,"22,9","22,6",87.0,86.0
2023/01/03,0300 UTC,0,"22,8","22,2",88.0,86.0
2023/01/03,0400 UTC,0,"22,3","21,9",88.0,86.0
2023/01/03,0500 UTC,0,"22,3","21,8",86.0,83.0
2023/01/03,0600 UTC,0,"22,6","22,3",83.0,79.0
2023/01/03,0700 UTC,0,"22,6","22,3",81.0,79.0
2023/01/03,0800 UTC,0,"22,5","22,3",81.0,80.0
2023/01/03,0900 UTC,0,"22,8","22,4",82.0,80.0
2023/01/03,1000 UTC,0,"23,7","22,7",81.0,77.0
2023/01/03,1100 UTC,0,"24,5","23,7",77.0,75.0
2023/01/03,1200 UTC,0,"25,4","24,3",75.0,72.0
2023/01/03,1300 UTC,0,"25,9","25,2",72.0,67.0
2023/01/03,1400 UTC,0,"26,1","25,6",68.0,66.0
2023/01/03,1500 UTC,0,"26,2","25,5",69.0,66.0
2023/01/03,1600 UTC,0,"26,1","25,5",69.0,67.0
2023/01/03,1700 UTC,0,"26,2","25,8",69.0,67.0
2023/01/03,1800 UTC,0,"26,5","25,7",70.0,66.0
2023/01/03,1900 UTC,0,"25,8","25,3",73.0,69.0
2023/01/03,2000 UTC,0,"25,4","24,4",77.0,72.0
2023/01/03,2100 UTC,0,"24,6",24,79.0,77.0
2023/01/03,2200 UTC,0,"24,7","24,1",79.0,76.0
2023/01/03,2300 UTC,0,"24,7","24,1",80.0,77.0
2023/01/04,0000 UTC,0,"24,4","23,6",82.0,78.0
2023/01/04,0100 UTC,0,24,"23,5",83.0,81.0
2023/01/04,0200 UTC,0,"24,4",24,82.0,79.0
2023/01/04,0300 UTC,0,24,"22,7",86.0,81.0
2023/01/04,0400 UTC,0,"22,7","22,2",88.0,86.0
2023/01/04,0500 UTC,0,"22,4","22,1",89.0,88.0
2023/01/04,0600 UTC,0,23,22,88.0,82.0
2023/01/04,0700 UTC,0,"23,6","22,3",86.0,78.0
2023/01/04,0800 UTC,0,"22,5","22,2",88.0,86.0
2023/01/04,0900 UTC,0,"23,3","22,3",88.0,83.0
2023/01/04,1000 UTC,0,"24,8","22,8",84.0,76.0
2023/01/04,1100 UTC,0,"25,9","24,7",76.0,70.0
2023/01/04,1200 UTC,0,"26,8","25,9",71.0,66.0
2023/01/04,1300 UTC,0,28,"26,7",68.0,64.0
2023/01/04,1400 UTC,0,"29,1","26,5",69.0,60.0
2023/01/04,1500 UTC,0,"29,5","26,6",69.0,59.0
2023/01/04,1600 UTC,0,"28,1","26,4",70.0,62.0
2023/01/04,1700 UTC,0,"28,5","25,4",71.0,61.0
2023/01/04,1800 UTC,0,"28,8","25,7",72.0,59.0
2023/01/04,1900 UTC,0,"26,2","25,6",73.0,70.0
2023/01/04,2000 UTC,0,"26,2","24,8",77.0,70.0
2023/01/04,2100 UTC,0,"25,9","24,6",78.0,74.0
2023/01/04,2200 UTC,0,"26,2","24,1",89.0,75.0
2023/01/04,2300 UTC,0,25,"23,3",90.0,87.0
2023/01/05,0000 UTC,0,"23,4","22,2",91.0,89.0
2023/01/05,0100 UTC,0,"23,4","21,7",93.0,90.0
2023/01/05,0200 UTC,0,"23,6","23,2",92.0,92.0
2023/01/05,0300 UTC,0,"23,3","22,4",92.0,92.0
2023/01/05,0400 UTC,0,"22,8","22,6",92.0,91.0
2023/01/05,0500 UTC,0,"22,8","22,7",91.0,91.0
2023/01/05,0600 UTC,0,"22,7","22,1",92.0,91.0
2023/01/05,0700 UTC,0,"22,2","21,9",92.0,91.0
2023/01/05,0800 UTC,0,"22,7","22,1",93.0,92.0
2023/01/05,0900 UTC,0,"22,7","22,3",93.0,92.0
2023/01/05,1000 UTC,"0,2","22,8","22,3",93.0,92.0
2023/01/05,1100 UTC,0,23,"22,6",93.0,92.0
2023/01/05,1200 UTC,0,"23,7","22,7",93.0,90.0
2023/01/05,1300 UTC,0,"24,3","23,6",90.0,86.0
2023/01/05,1400 UTC,0,"24,3","23,5",87.0,84.0
2023/01/05,1500 UTC,"0,2","24,6","23,6",85.0,80.0
2023/01/05,1600 UTC,0,"25,3","23,1",85.0,79.0
2023/01/05,1700 UTC,"0,2","24,3","23,2",85.0,81.0
2023/01/05,1800 UTC,0,"24,4","23,3",84.0,81.0
2023/01/05,1900 UTC,"0,2","23,4","22,2",88.0,83.0
2023/01/05,2000 UTC,0,"22,2","21,5",90.0,88.0
2023/01/05,2100 UTC,"0,2","21,6",21,90.0,89.0
2023/01/05,2200 UTC,0,"21,2","20,6",92.0,90.0
2023/01/05,2300 UTC,0,"21,2","20,7",92.0,91.0
2023/01/06,0000 UTC,"0,2","22,1","20,9",92.0,91.0
2023/01/06,0100 UTC,"0,2","22,1","21,5",92.0,91.0
2023/01/06,0200 UTC,0,"21,7","20,9",92.0,91.0
2023/01/06,0300 UTC,"0,2","22,5","21,3",92.0,91.0
2023/01/06,0400 UTC,"0,2","22,5","21,7",91.0,90.0
2023/01/06,0500 UTC,0,"22,4","21,4",91.0,90.0
2023/01/06,0600 UTC,"0,4","22,4","22,1",91.0,90.0
2023/01/06,0700 UTC,0,"22,2","21,9",91.0,90.0
2023/01/06,0800 UTC,"0,2","22,3",22,91.0,90.0
2023/01/06,0900 UTC,"0,2","22,6","22,2",92.0,91.0
2023/01/06,1000 UTC,0,"22,8","22,3",92.0,92.0
2023/01/06,1100 UTC,0,"22,9","22,6",92.0,91.0
2023/01/06,1200 UTC,"0,2","23,2","22,6",92.0,92.0
2023/01/06,1300 UTC,"0,2","23,2","22,6",93.0,92.0
2023/01/06,1400 UTC,"0,2","22,8","22,2",93.0,92.0
2023/01/06,1500 UTC,"0,2","22,9","22,2",93.0,92.0
2023/01/06,1600 UTC,"0,4","23,1","22,2",93.0,92.0
2023/01/06,1700 UTC,"0,2","23,1","22,6",93.0,90.0
2023/01/06,1800 UTC,"0,2","23,1","22,4",92.0,88.0
2023/01/06,1900 UTC,"0,4","22,9","22,4",92.0,88.0
2023/01/06,2000 UTC,"0,2",23,"22,8",88.0,86.0
2023/01/06,2100 UTC,"0,2","22,9","22,4",88.0,86.0
2023/01/06,2200 UTC,"0,2","22,5","22,2",87.0,84.0
2023/01/06,2300 UTC,"0,2","22,4",22,87.0,83.0
2023/01/07,0000 UTC,0,"22,6","22,2",86.0,79.0
2023/01/07,0100 UTC,0,"22,5","22,1",85.0,82.0
2023/01/07,0200 UTC,"0,2","22,6",22,86.0,83.0
2023/01/07,0300 UTC,"0,2",22,"20,9",90.0,85.0
2023/01/07,0400 UTC,"0,2","20,9","20,6",90.0,90.0
2023/01/07,0500 UTC,"0,2","20,6","20,4",92.0,90.0
2023/01/07,0600 UTC,0,"20,4",20,92.0,92.0
2023/01/07,0700 UTC,"0,2","20,1","19,9",93.0,92.0
2023/01/07,0800 UTC,"0,2",20,"19,8",93.0,91.0
2023/01/07,0900 UTC,0,"19,9","19,8",92.0,91.0
2023/01/07,1000 UTC,"0,2","19,9","19,6",92.0,91.0
2023/01/07,1100 UTC,0,"19,8","19,5",92.0,92.0
2023/01/07,1200 UTC,"0,2",20,"19,7",93.0,92.0
2023/01/07,1300 UTC,"0,2","20,3",20,92.0,92.0
2023/01/07,1400 UTC,"0,2","20,4","20,1",92.0,91.0
2023/01/07,1500 UTC,"0,4","20,4","20,1",92.0,92.0
2023/01/07,1600 UTC,"0,4","20,3","20,1",92.0,92.0
2023/01/07,1700 UTC,"0,2","20,2","19,9",92.0,92.0
2023/01/07,1800 UTC,"0,4",20,"19,6",92.0,92.0
2023/01/07,1900 UTC,"0,4","19,9","19,3",92.0,92.0
2023/01/07,2000 UTC,"0,4","19,6","19,4",93.0,92.0
2023/01/07,2100 UTC,"0,2","19,8","19,6",93.0,93.0
2023/01/07,2200 UTC,"0,4",20,"19,8",93.0,93.0
2023/01/07,2300 UTC,"0,4","20,1",20,93.0,93.0
2023/01/08,0000 UTC,"0,2","20,2","19,9",93.0,93.0
2023/01/08,0100 UTC,"0,2","20,3","20,1",93.0,93.0
2023/01/08,0200 UTC,"0,2","20,4","20,2",93.0,92.0
2023/01/08,0300 UTC,0,"20,4","20,3",93.0,92.0
2023/01/08,0400 UTC,"0,2","20,4","20,3",92.0,92.0
2023/01/08,0500 UTC,"0,2","20,5","20,4",92.0,91.0
2023/01/08,0600 UTC,"0,2","20,7","20,5",91.0,90.0
2023/01/08,0700 UTC,"0,2","20,7","20,5",91.0,90.0
2023/01/08,0800 UTC,"0,2","20,7","20,5",90.0,89.0
2023/01/08,0900 UTC,0,"20,8","20,7",89.0,88.0
2023/01/08,1000 UTC,"0,2","21,1","20,8",89.0,88.0
2023/01/08,1100 UTC,"0,2","21,7","21,1",88.0,86.0
2023/01/08,1200 UTC,"0,2","22,3","21,6",86.0,83.0
2023/01/08,1300 UTC,"0,4","22,5",22,86.0,82.0
2023/01/08,1400 UTC,"0,4","22,6","21,9",87.0,83.0
2023/01/08,1500 UTC,"0,4","22,3","21,6",89.0,86.0
2023/01/08,1600 UTC,"0,4","22,1","21,4",91.0,89.0
2023/01/08,1700 UTC,"0,2","21,5","21,1",91.0,90.0
2023/01/08,1800 UTC,"0,4","21,4","20,8",92.0,91.0
2023/01/08,1900 UTC,"0,4","21,9","21,1",92.0,91.0
2023/01/08,2000 UTC,"0,4","21,9","21,4",91.0,90.0
2023/01/08,2100 UTC,"0,6","21,6","21,4",91.0,90.0
2023/01/08,2200 UTC,"0,4","21,6","21,4",91.0,90.0
2023/01/08,2300 UTC,"0,4","21,4","21,3",91.0,91.0
2023/01/09,0000 UTC,"0,2","21,5","21,4",91.0,91.0
2023/01/09,0100 UTC,"0,4","21,5","21,4",92.0,91.0
2023/01/09,0200 UTC,"0,2","21,5","21,3",93.0,92.0
2023/01/09,0300 UTC,"0,4","21,3","21,1",93.0,93.0
2023/01/09,0400 UTC,"0,2","21,1","20,9",94.0,93.0
2023/01/09,0500 UTC,"0,2","21,1",21,94.0,94.0
2023/01/09,0600 UTC,"0,2","21,2","21,1",94.0,94.0
2023/01/09,0700 UTC,"0,2","21,1","20,9",94.0,94.0
2023/01/09,0800 UTC,"0,2","21,2",21,94.0,94.0
2023/01/09,0900 UTC,"0,4","21,7","21,2",94.0,94.0
2023/01/09,1000 UTC,"0,2","22,3","21,6",94.0,93.0
2023/01/09,1100 UTC,"0,4","22,9","21,7",93.0,91.0
2023/01/09,1200 UTC,"0,2","24,2","22,7",91.0,85.0
2023/01/09,1300 UTC,"0,6","25,7","24,1",86.0,79.0
2023/01/09,1400 UTC,"0,4","25,7","24,7",82.0,79.0
2023/01/09,1500 UTC,"0,4","24,7","23,3",87.0,79.0
2023/01/09,1600 UTC,"0,4","24,1","23,2",87.0,83.0
2023/01/09,1700 UTC,"0,6","23,2","22,8",90.0,87.0
2023/01/09,1800 UTC,"0,4","24,6","22,6",91.0,87.0
2023/01/09,1900 UTC,"0,6",25,"24,1",87.0,82.0
2023/01/09,2000 UTC,"0,6",25,"24,2",85.0,83.0
2023/01/09,2100 UTC,"0,4","24,4","23,4",89.0,84.0
2023/01/09,2200 UTC,"0,6","23,6","23,3",89.0,88.0
2023/01/09,2300 UTC,"0,4","23,4","23,2",90.0,88.0
2023/01/10,0000 UTC,0,"23,3",23,91.0,90.0
2023/01/10,0100 UTC,"0,2","23,3",23,92.0,91.0
2023/01/10,0200 UTC,0,"23,3","23,2",92.0,91.0
2023/01/10,0300 UTC,0,"23,2","22,8",93.0,92.0
2023/01/10,0400 UTC,0,23,"22,4",93.0,92.0
2023/01/10,0500 UTC,0,23,"22,4",93.0,93.0
2023/01/10,0600 UTC,0,"22,8","22,3",94.0,93.0
2023/01/10,0700 UTC,0,"22,5","22,2",94.0,93.0
2023/01/10,0800 UTC,0,"22,9","22,1",94.0,93.0
2023/01/10,0900 UTC,"0,4","22,8","22,1",94.0,94.0
2023/01/10,1000 UTC,"0,6","23,5","22,8",94.0,94.0
2023/01/10,1100 UTC,"0,6","24,1","23,5",94.0,92.0
2023/01/10,1200 UTC,"0,6","24,2","23,8",92.0,91.0
2023/01/10,1300 UTC,"0,8",24,"23,2",92.0,91.0
2023/01/10,1400 UTC,"0,6","24,3","23,2",93.0,90.0
2023/01/10,1500 UTC,"0,6",25,"23,6",92.0,87.0
2023/01/10,1600 UTC,"0,8","26,8","24,5",89.0,81.0
2023/01/10,1700 UTC,"0,6","27,1","24,2",89.0,80.0
2023/01/10,1800 UTC,"0,6","24,4","24,2",90.0,89.0
2023/01/10,1900 UTC,"0,6","24,7","24,4",89.0,88.0
2023/01/10,2000 UTC,"0,6","24,6","23,9",90.0,88.0
2023/01/10,2100 UTC,"0,6",24,"23,7",91.0,90.0
2023/01/10,2200 UTC,0,"23,9","23,6",92.0,91.0
2023/01/10,2300 UTC,0,24,"23,6",92.0,89.0
2023/01/11,0000 UTC,0,"24,5","23,7",89.0,85.0
2023/01/11,0100 UTC,0,"23,8","23,2",91.0,89.0
2023/01/11,0200 UTC,0,"23,4","23,1",92.0,91.0
2023/01/11,0300 UTC,0,"23,6","22,9",92.0,91.0
2023/01/11,0400 UTC,0,"24,1","23,6",92.0,89.0
2023/01/11,0500 UTC,0,"23,9","23,2",92.0,90.0
2023/01/11,0600 UTC,"0,2","23,9","23,7",91.0,90.0
2023/01/11,0700 UTC,0,"23,9","23,5",91.0,90.0
2023/01/11,0800 UTC,0,"23,6","23,5",92.0,91.0
2023/01/11,0900 UTC,0,"23,7","23,5",91.0,91.0
