Data,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
03/01/2018,0,"27,1","26,5",76,73
03/01/2018,0,"26,7","25,3",81,74
03/01/2018,0,"27,7","26,4",78,71
03/01/2018,0,"27,1","26,6",79,76
03/01/2018,0,29,"26,8",77,67
03/01/2018,0,"31,6",28,69,48
03/01/2018,0,"34,4","31,5",49,43
03/01/2018,0,"34,6","31,7",53,43
03/01/2018,0,"33,7","26,9",80,44
03/01/2018,0,"28,9","27,7",71,65
03/01/2018,0,"30,1","28,6",69,64
03/01/2018,0,"30,9","29,2",71,64
03/01/2018,0,"29,6","27,9",76,69
03/01/2018,0,"28,3","27,1",78,75
03/01/2018,0,"27,8","26,4",79,74
03/01/2018,0,"26,4","25,9",82,79
03/01/2018,"0,2","25,9","24,9",88,81
03/01/2018,"0,2",25,"24,6",90,88
04/01/2018,"3,6","24,9","24,3",91,88
04/01/2018,"8,6","24,3","23,7",92,91
04/01/2018,2,"23,9","23,6",92,91
04/01/2018,1,"23,8","23,5",92,91
04/01/2018,"7,8","23,7","23,3",92,91
04/01/2018,9,"23,3","22,6",93,92
04/01/2018,6,"23,6","22,8",93,92
04/01/2018,0,"23,8","23,4",92,91
04/01/2018,2,"23,9","22,8",92,90
04/01/2018,"3,2","22,9","22,5",92,92
04/01/2018,0,"24,1","22,9",92,90
04/01/2018,0,"24,9","24,1",90,86
04/01/2018,0,"25,2","24,5",88,86
04/01/2018,"0,2","25,3","24,3",87,83
04/01/2018,0,"27,7","25,1",84,76
04/01/2018,0,"27,7","26,6",78,75
04/01/2018,0,"28,1","26,5",78,72
04/01/2018,0,"27,9","26,3",78,73
04/01/2018,0,"27,7","26,6",77,73
04/01/2018,0,"27,1","26,4",78,74
04/01/2018,0,"26,7","25,8",80,76
04/01/2018,0,"25,8","24,3",80,78
04/01/2018,0,"24,3","23,1",83,78
04/01/2018,0,"23,5","22,8",83,77
05/01/2018,0,"22,8","21,3",84,77
05/01/2018,"2,4","21,3","20,2",88,82
05/01/2018,"2,6","20,7",20,90,87
05/01/2018,0,"21,5","20,7",90,86
05/01/2018,0,"22,4","21,5",86,82
05/01/2018,0,"22,5","22,2",82,80
05/01/2018,0,"22,9","22,4",82,76
05/01/2018,0,23,"22,7",77,76
05/01/2018,0,23,"22,8",78,76
05/01/2018,0,"23,3","22,9",77,73
05/01/2018,0,24,"23,1",78,75
05/01/2018,0,"24,2","23,8",77,74
05/01/2018,0,"25,4",24,77,72
05/01/2018,0,26,"24,6",78,74
05/01/2018,0,"27,6","25,9",76,67
05/01/2018,"0,2","27,1","26,3",76,72
05/01/2018,0,"28,2","26,4",76,70
05/01/2018,0,"29,3","27,4",75,66
05/01/2018,0,"27,6",26,78,70
05/01/2018,0,"26,1","24,5",85,77
05/01/2018,"1,4","24,5","23,9",90,85
05/01/2018,"1,4",24,"23,8",91,90
05/01/2018,"0,6",24,"23,8",92,91
05/01/2018,1,24,"23,8",92,92
06/01/2018,"0,4","24,1","23,9",92,92
06/01/2018,"0,4","24,4","24,1",92,91
06/01/2018,0,"24,5","24,3",91,90
06/01/2018,"0,4","24,4","23,9",91,90
06/01/2018,"0,2",24,"23,5",91,90
06/01/2018,0,"24,3","23,8",90,83
06/01/2018,0,"24,7","24,2",83,78
06/01/2018,0,"24,5","24,3",82,79
06/01/2018,0,"25,2","24,4",81,74
06/01/2018,0,"25,2","24,6",81,74
06/01/2018,0,"25,3","24,4",82,75
06/01/2018,0,"26,2","25,3",77,71
06/01/2018,0,"27,7","26,2",71,60
06/01/2018,0,"27,7","27,2",67,61
06/01/2018,0,"30,2","27,5",66,45
06/01/2018,0,"29,8","28,2",66,48
06/01/2018,0,"31,4","28,4",67,49
06/01/2018,0,"33,6","30,9",58,43
06/01/2018,0,"31,9","27,4",77,52
06/01/2018,0,"27,9","27,2",80,76
06/01/2018,0,"28,4","26,5",81,74
06/01/2018,0,"26,5","25,5",84,80
06/01/2018,0,"25,8","25,3",87,84
06/01/2018,0,"25,4","25,2",89,87
07/01/2018,0,"25,2","25,1",90,89
07/01/2018,0,"25,1",25,90,90
07/01/2018,0,"25,9","24,2",90,82
07/01/2018,0,26,"25,3",84,81
07/01/2018,0,"25,8",25,86,80
07/01/2018,0,"25,3","24,8",89,86
07/01/2018,0,"25,3","24,8",89,86
07/01/2018,"1,6","25,1",24,91,87
07/01/2018,"0,6","24,4","23,5",91,90
07/01/2018,"0,6","23,6",23,91,91
07/01/2018,0,"23,7","23,2",91,91
07/01/2018,0,"23,8","23,4",91,90
07/01/2018,"0,2","23,8","23,3",90,89
07/01/2018,0,24,"23,2",91,90
07/01/2018,0,"25,2",24,90,87
07/01/2018,0,"25,4","24,6",87,85
07/01/2018,0,"26,2","24,7",86,82
07/01/2018,0,"26,2","24,5",86,82
07/01/2018,0,"26,8","25,1",84,79
07/01/2018,0,"25,3","24,5",87,83
07/01/2018,0,"24,5","24,3",89,87
07/01/2018,1,"24,3","23,9",91,89
07/01/2018,"2,6","24,3","23,4",92,91
07/01/2018,"1,2","24,3",24,92,91
08/01/2018,"0,2","24,1","23,3",91,88
08/01/2018,"6,6","23,3","22,9",91,90
08/01/2018,"2,6",23,"22,7",93,91
08/01/2018,0,"23,2","22,5",93,92
08/01/2018,0,"22,7","22,4",93,92
08/01/2018,0,23,"22,7",92,92
08/01/2018,"1,8","23,1",22,92,91
08/01/2018,"0,2","22,3","21,8",92,91
08/01/2018,"1,4","22,3",22,92,92
08/01/2018,"0,8","22,4","22,1",92,92
08/01/2018,"1,8","22,5","22,3",93,92
08/01/2018,"2,4",23,"22,5",93,93
08/01/2018,"0,2","24,5","22,7",93,92
08/01/2018,0,"24,9",24,92,89
08/01/2018,0,"24,7","23,8",89,87
08/01/2018,0,25,"24,4",87,85
08/01/2018,0,"25,7","24,5",85,83
08/01/2018,0,"26,2","24,7",84,81
08/01/2018,0,"25,2","24,7",86,84
08/01/2018,0,"25,3","24,7",86,85
08/01/2018,0,"24,8","24,5",87,86
08/01/2018,0,"24,7","24,3",88,86
08/01/2018,0,"24,4","24,3",89,88
08/01/2018,"0,4","24,4","24,1",90,89
09/01/2018,"0,8","24,1","23,9",91,90
09/01/2018,"0,2","24,1","23,9",92,91
09/01/2018,0,"24,1","23,7",92,92
09/01/2018,"0,8","24,1","23,7",92,91
09/01/2018,0,24,"23,8",91,89
09/01/2018,0,"23,9","23,5",89,88
09/01/2018,0,"23,7","23,4",88,87
09/01/2018,0,"23,4","23,1",87,87
09/01/2018,0,"23,2","22,9",88,87
09/01/2018,0,"23,6",23,89,87
09/01/2018,0,"24,8","23,6",88,84
09/01/2018,0,"27,1","24,7",85,74
09/01/2018,0,"28,9",27,75,70
09/01/2018,0,"29,3","27,8",75,70
09/01/2018,0,"31,3","28,9",73,65
09/01/2018,0,31,"29,1",73,65
09/01/2018,0,"31,2","29,7",72,66
09/01/2018,0,"30,8","28,7",75,68
09/01/2018,0,"30,7","29,1",75,66
09/01/2018,0,"29,6","27,3",79,71
09/01/2018,0,"27,9","26,1",82,75
09/01/2018,0,"26,1","25,6",84,81
09/01/2018,0,"25,8","25,3",85,83
09/01/2018,0,"25,4","25,1",86,85
10/01/2018,0,"25,6","25,1",86,83
10/01/2018,0,"26,1","25,2",84,75
10/01/2018,0,"25,9",25,80,75
10/01/2018,0,"25,1","24,4",88,80
10/01/2018,0,"24,4","24,2",89,88
10/01/2018,0,"24,4",24,88,85
10/01/2018,0,"24,4","23,5",86,83
10/01/2018,0,"24,7","23,9",85,78
10/01/2018,0,"24,4","24,2",80,79
10/01/2018,0,"25,6","24,3",79,75
10/01/2018,0,"26,6","25,5",76,71
10/01/2018,0,"28,4","26,2",73,67
10/01/2018,0,31,"28,3",71,65
10/01/2018,0,"32,1","29,7",70,64
10/01/2018,0,32,30,70,63
10/01/2018,0,"31,9","29,5",70,65
10/01/2018,0,32,"30,2",69,63
10/01/2018,0,"30,6","29,4",70,65
10/01/2018,0,"30,1",28,74,66
10/01/2018,0,"28,2","26,8",77,72
10/01/2018,0,"26,8","25,5",82,77
10/01/2018,0,"25,5","24,7",86,82
10/01/2018,0,"24,7","24,4",86,84
10/01/2018,0,"24,5","24,3",84,83
11/01/2018,0,"24,3","23,8",86,84
11/01/2018,0,24,"23,6",85,82
11/01/2018,0,"23,6","23,1",87,84
11/01/2018,0,"23,4","23,1",88,87
11/01/2018,0,"23,5","23,4",87,86
11/01/2018,0,"24,7","23,5",87,76
11/01/2018,0,"24,6","24,2",79,77
11/01/2018,0,"24,3","23,6",84,79
11/01/2018,0,"24,2","23,7",84,78
11/01/2018,0,24,"23,5",82,80
11/01/2018,0,"25,6","23,9",81,74
11/01/2018,0,27,"25,4",76,70
11/01/2018,0,"28,9","26,7",74,70
11/01/2018,0,"30,3","27,6",74,63
11/01/2018,0,"30,6","27,5",73,64
11/01/2018,0,"30,6","28,6",71,64
11/01/2018,0,"31,1","28,4",71,63
11/01/2018,0,"29,1","26,9",76,67
11/01/2018,0,"28,4","26,1",77,70
11/01/2018,0,"26,7","25,5",78,73
11/01/2018,0,"25,8","24,4",81,76
11/01/2018,0,"24,6","23,9",81,80
11/01/2018,0,"23,9","23,1",85,80
11/01/2018,0,"23,2","22,5",86,84
12/01/2018,0,"22,7","22,3",87,85
12/01/2018,0,"22,5","22,3",87,86
12/01/2018,0,"22,4",22,88,87
12/01/2018,0,"22,7",22,90,88
12/01/2018,0,"22,9","22,1",90,86
12/01/2018,0,"22,8","22,2",89,86
12/01/2018,0,"23,3","21,9",89,83
12/01/2018,0,"22,8",22,88,83
12/01/2018,0,"23,6","22,4",87,83
12/01/2018,0,"24,2","23,5",83,80
12/01/2018,0,"24,8","23,9",83,79
12/01/2018,0,"24,9","24,7",80,79
12/01/2018,0,"26,1","24,9",79,76
12/01/2018,0,"28,2",26,76,69
12/01/2018,0,"30,2",27,74,66
12/01/2018,0,"30,7","25,4",78,65
12/01/2018,0,"26,6","24,5",82,76
12/01/2018,0,"28,6","25,4",80,69
12/01/2018,"0,2","27,8","24,6",88,71
12/01/2018,0,"25,8",25,87,82
12/01/2018,"0,2","27,1","25,1",84,69
12/01/2018,0,26,"24,6",85,79
12/01/2018,0,"26,5","24,5",82,67
12/01/2018,0,"26,5",26,70,67
13/01/2018,0,"26,5",26,69,64
13/01/2018,0,"26,9","26,2",66,62
13/01/2018,0,"27,1","26,4",63,59
13/01/2018,0,"27,2","24,9",70,58
13/01/2018,0,"26,1","24,6",73,65
13/01/2018,0,"25,8","23,3",78,67
13/01/2018,0,"25,4","23,5",77,72
13/01/2018,0,"24,9","24,5",80,77
13/01/2018,0,"24,8","23,3",82,79
13/01/2018,0,"25,8","23,2",84,73
13/01/2018,0,"25,9","24,4",77,72
13/01/2018,0,"26,7","24,9",77,71
13/01/2018,0,"27,9","25,4",77,68
13/01/2018,0,"26,9",24,82,72
13/01/2018,0,"26,1","24,4",81,75
13/01/2018,0,"25,8","24,6",81,74
13/01/2018,0,"29,2","24,8",81,62
13/01/2018,0,"28,3","26,1",70,64
13/01/2018,0,"27,1",26,70,64
13/01/2018,0,"27,5","26,2",71,64
13/01/2018,0,"27,1","25,4",78,69
13/01/2018,0,"26,1","25,4",79,70
13/01/2018,"0,4","26,4","25,2",71,66
13/01/2018,"2,2","25,2","24,2",82,71
14/01/2018,"0,8","25,1","24,3",83,80
14/01/2018,"0,4",25,"24,3",84,79
14/01/2018,0,"25,1","24,3",81,77
14/01/2018,0,25,"23,9",83,77
14/01/2018,0,"25,5","23,7",79,70
14/01/2018,0,"25,4","24,3",77,71
14/01/2018,0,"25,1","23,2",82,74
14/01/2018,0,"24,2","23,2",83,80
14/01/2018,0,"24,4","23,6",83,80
14/01/2018,0,"24,3","23,5",84,81
14/01/2018,0,"25,6","23,9",84,80
14/01/2018,0,"26,9","25,2",82,76
14/01/2018,0,"26,7","25,2",79,75
14/01/2018,0,"26,9","25,1",81,76
14/01/2018,0,27,"25,6",79,69
14/01/2018,0,27,"25,7",79,69
14/01/2018,0,"27,3","24,7",82,72
14/01/2018,0,"26,4","25,1",79,74
14/01/2018,0,"26,6","25,6",80,75
14/01/2018,0,"26,9","25,5",80,76
14/01/2018,0,"26,8",26,78,74
14/01/2018,0,"27,8","26,5",77,70
14/01/2018,0,"27,3","25,9",75,71
14/01/2018,0,"28,8","26,9",73,63
15/01/2018,0,"29,4","28,3",63,52
15/01/2018,0,29,"27,9",55,49
15/01/2018,0,29,"27,5",56,48
15/01/2018,0,"29,4","26,1",65,45
15/01/2018,0,"28,4","25,9",66,50
15/01/2018,0,"27,3","25,2",67,57
15/01/2018,0,"25,7",24,74,65
15/01/2018,0,"25,9","23,6",81,72
15/01/2018,0,"25,7","23,7",81,73
15/01/2018,0,26,"25,5",74,71
15/01/2018,0,"26,2","25,2",75,71
15/01/2018,0,28,"26,2",71,59
15/01/2018,0,"28,6","25,7",72,58
15/01/2018,0,"30,5","26,5",70,54
15/01/2018,0,29,"26,8",68,60
15/01/2018,0,"30,6","27,7",65,56
15/01/2018,0,"31,4","29,7",65,51
15/01/2018,0,"31,5","30,3",60,53
15/01/2018,0,"31,4","26,4",77,51
15/01/2018,0,"27,6","25,9",80,72
15/01/2018,0,"26,7","25,8",80,76
15/01/2018,0,"29,9","25,6",82,50
15/01/2018,0,"29,5","26,6",66,52
15/01/2018,0,"27,2","26,3",68,59
16/01/2018,0,"27,9","26,7",60,54
16/01/2018,0,28,"26,5",63,53
16/01/2018,0,"26,8",26,65,61
16/01/2018,0,"26,9",26,69,63
16/01/2018,0,"28,1","26,2",67,53
16/01/2018,0,"28,1","27,6",55,53
16/01/2018,0,"28,8","27,3",54,46
16/01/2018,0,"27,3","25,5",70,54
16/01/2018,0,"26,8","25,7",65,60
16/01/2018,0,"27,2","26,3",63,58
16/01/2018,0,28,"25,4",71,61
16/01/2018,0,"29,7","25,1",74,54
16/01/2018,0,"30,4","28,1",65,50
16/01/2018,0,31,"28,8",63,50
16/01/2018,0,"30,6","28,6",67,56
16/01/2018,0,"29,4","27,8",71,64
16/01/2018,0,30,"28,6",67,57
16/01/2018,0,"30,5",29,65,52
16/01/2018,0,"29,6","28,8",59,50
16/01/2018,0,"29,4","28,5",62,53
16/01/2018,0,"28,7","27,8",63,57
16/01/2018,0,"27,9","27,2",66,59
16/01/2018,0,"27,3","26,7",68,65
16/01/2018,0,27,"26,6",69,67
17/01/2018,0,"27,1","26,3",69,67
17/01/2018,0,"26,6","25,5",75,69
17/01/2018,0,"26,6",26,71,68
17/01/2018,0,"26,2","25,6",73,70
17/01/2018,0,"26,9","26,2",70,65
17/01/2018,0,"26,9","24,4",81,65
17/01/2018,0,"25,2","24,3",82,75
17/01/2018,0,"24,7","23,3",86,77
17/01/2018,0,24,"23,2",87,83
17/01/2018,0,"24,4","23,7",86,83
17/01/2018,0,"27,8","23,9",86,72
17/01/2018,0,"28,2","27,1",73,68
17/01/2018,0,"29,6","27,2",73,66
17/01/2018,0,31,"28,4",73,66
17/01/2018,0,"30,8","28,4",75,65
17/01/2018,0,"30,6","28,6",72,66
17/01/2018,0,"30,2","28,9",71,65
17/01/2018,0,"30,2","28,5",71,65
17/01/2018,0,"30,8","28,8",73,67
17/01/2018,0,"29,2","27,2",75,69
17/01/2018,0,"27,5","25,7",79,74
17/01/2018,0,"25,8",25,83,79
17/01/2018,0,"25,5","24,7",83,81
17/01/2018,0,"24,7","24,4",86,83
18/01/2018,0,"24,7","24,5",86,85
18/01/2018,0,"24,6",24,89,86
18/01/2018,0,"24,3",24,89,88
18/01/2018,0,"24,4","24,1",89,88
18/01/2018,0,"24,5",24,89,88
18/01/2018,0,"24,9","24,2",89,85
18/01/2018,0,"24,8","24,4",86,85
18/01/2018,0,"24,6","24,1",88,86
18/01/2018,0,"24,4","24,2",89,88
18/01/2018,0,25,"24,2",90,89
18/01/2018,0,"26,3",25,90,82
18/01/2018,0,"28,2",26,82,74
18/01/2018,0,"32,4","28,2",75,46
18/01/2018,0,34,"32,2",52,40
18/01/2018,0,"35,1","33,2",47,39
18/01/2018,0,35,"31,8",65,37
18/01/2018,0,32,"30,7",69,62
18/01/2018,0,"32,7","29,5",67,59
18/01/2018,0,"30,4","28,7",68,64
18/01/2018,0,"29,6",28,68,65
18/01/2018,0,"28,6","27,6",69,65
18/01/2018,0,"28,6","27,5",69,63
18/01/2018,0,"27,7","26,4",75,68
18/01/2018,0,"26,5","25,4",78,74
19/01/2018,0,"26,4","25,3",78,73
19/01/2018,0,28,"25,1",81,71
19/01/2018,0,32,28,71,45
19/01/2018,0,"31,4","27,1",69,45
19/01/2018,0,29,"26,8",71,60
19/01/2018,0,"27,6","26,3",82,68
19/01/2018,0,"26,6","25,8",87,77
19/01/2018,0,"26,4","25,7",88,82
19/01/2018,0,"26,7","26,1",86,80
19/01/2018,0,"26,6","25,9",86,81
19/01/2018,0,"26,8","25,6",88,81
19/01/2018,0,"30,2","26,8",81,71
19/01/2018,0,31,"28,4",75,67
19/01/2018,0,"31,5","28,9",73,64
19/01/2018,0,"30,7","29,4",74,67
19/01/2018,0,"32,9","29,9",71,64
19/01/2018,0,33,"31,8",67,61
19/01/2018,0,"33,7","31,9",65,57
19/01/2018,0,"33,1",31,65,57
19/01/2018,0,31,"28,5",69,62
19/01/2018,0,"28,9","27,6",74,69
19/01/2018,0,"28,2","27,1",76,71
19/01/2018,0,"27,1","26,7",77,74
19/01/2018,0,"26,8","26,3",80,76
20/01/2018,0,"26,5","26,2",80,79
20/01/2018,0,"26,4","26,2",83,80
20/01/2018,0,"26,5","26,2",86,83
20/01/2018,0,"26,3","25,9",86,86
20/01/2018,0,26,"25,5",87,82
20/01/2018,0,"25,8","25,2",83,78
20/01/2018,0,"25,7","25,2",83,82
20/01/2018,0,"25,3","25,2",85,83
20/01/2018,0,"25,5","25,3",86,85
20/01/2018,0,"25,5","25,3",87,86
20/01/2018,0,"27,1","25,4",86,80
20/01/2018,0,"27,6","26,8",83,79
20/01/2018,0,"28,7","27,1",85,79
20/01/2018,0,"30,1","28,3",81,73
20/01/2018,0,"30,1","27,7",77,72
20/01/2018,0,"30,6","27,9",77,70
20/01/2018,0,"30,7","28,8",72,65
20/01/2018,0,"30,5","28,8",71,66
20/01/2018,0,"29,6","28,6",76,70
20/01/2018,0,"29,3","27,7",77,72
20/01/2018,0,"28,4","27,3",79,75
20/01/2018,0,"27,7",27,80,78
20/01/2018,0,"27,1","26,2",83,80
20/01/2018,0,"26,3",26,85,83
21/01/2018,0,"26,1","25,9",86,85
21/01/2018,0,"26,1","25,9",87,86
21/01/2018,0,"26,2","25,7",88,86
21/01/2018,0,26,"25,5",88,87
21/01/2018,0,"25,5","25,3",89,88
21/01/2018,0,"25,6","25,3",89,88
21/01/2018,0,"26,3","25,6",88,78
21/01/2018,0,"26,2","25,9",80,77
21/01/2018,0,26,"25,8",80,79
21/01/2018,0,26,"25,7",80,79
21/01/2018,0,"26,1","25,8",80,76
21/01/2018,0,"26,8","26,1",81,77
21/01/2018,0,28,"26,7",81,77
21/01/2018,0,"30,1",28,78,66
21/01/2018,0,"31,1","29,4",71,65
21/01/2018,0,"31,8","29,5",71,65
21/01/2018,0,"31,7","29,8",71,64
21/01/2018,0,"31,8","29,8",69,63
21/01/2018,0,"30,5",29,70,64
21/01/2018,0,"29,7","28,7",74,67
21/01/2018,0,"29,2","27,3",78,71
21/01/2018,0,"27,3",26,81,78
21/01/2018,0,26,"25,5",84,81
21/01/2018,0,"25,8","25,6",85,83
22/01/2018,0,"25,7","25,3",87,85
22/01/2018,0,"25,7","25,3",87,85
22/01/2018,0,"25,9","25,6",86,85
22/01/2018,0,"25,9","25,8",86,86
22/01/2018,0,"25,9","25,8",87,86
22/01/2018,0,26,"25,7",87,87
22/01/2018,0,"25,9","25,7",87,86
22/01/2018,0,"25,8","25,7",87,86
22/01/2018,0,"25,9","25,7",88,86
22/01/2018,0,"25,8","25,7",88,88
22/01/2018,0,"26,7","25,8",88,85
22/01/2018,0,"30,4","26,7",85,74
22/01/2018,0,32,30,74,65
22/01/2018,0,"33,4","30,7",70,61
22/01/2018,0,"33,5","31,7",66,60
22/01/2018,0,"33,2","31,9",67,60
22/01/2018,0,"33,2","30,5",69,59
22/01/2018,0,33,"30,1",70,62
22/01/2018,0,"31,2","29,5",71,65
22/01/2018,0,"30,5","28,2",74,66
22/01/2018,0,"29,9","28,3",74,61
22/01/2018,0,30,28,64,53
22/01/2018,0,"29,4","28,2",63,54
22/01/2018,0,"29,1","28,5",57,53
23/01/2018,0,"28,9","27,5",63,53
23/01/2018,0,"28,2","26,9",68,59
23/01/2018,0,"27,6","27,2",68,66
23/01/2018,0,"27,9","27,2",68,62
23/01/2018,0,"27,9","27,2",67,59
23/01/2018,0,"27,6","26,1",76,65
23/01/2018,0,27,"26,1",76,69
23/01/2018,0,27,"26,1",77,69
23/01/2018,0,"26,5","26,1",77,74
23/01/2018,0,"26,5","26,1",76,71
23/01/2018,0,"29,4","26,2",74,65
23/01/2018,0,"30,8","29,1",67,61
23/01/2018,0,"30,8","28,8",69,59
23/01/2018,0,"31,6","29,8",65,58
23/01/2018,0,"32,8",31,61,57
23/01/2018,0,35,"32,2",57,45
23/01/2018,0,"35,9","32,5",56,45
23/01/2018,0,"35,7",31,68,53
23/01/2018,0,"31,8","29,1",72,65
23/01/2018,0,"30,7","28,3",74,67
23/01/2018,0,"28,7","27,8",72,69
23/01/2018,0,"28,2","27,2",78,66
23/01/2018,0,"27,3","26,9",79,76
23/01/2018,0,"28,9","26,6",80,66
24/01/2018,0,"29,6","28,8",66,55
24/01/2018,0,"29,4","27,8",67,56
24/01/2018,0,29,"27,7",75,62
24/01/2018,0,"28,1","27,6",76,69
24/01/2018,0,"28,2","27,7",69,65
24/01/2018,0,"28,1","27,6",69,67
24/01/2018,0,"27,6","26,6",76,69
24/01/2018,0,"27,3","26,9",77,72
24/01/2018,0,"27,4","26,9",74,72
24/01/2018,0,"27,3","26,8",80,72
24/01/2018,0,"28,6",27,81,67
24/01/2018,0,"29,2","28,6",70,64
24/01/2018,0,"29,6",29,66,60
24/01/2018,0,"31,3","29,2",68,61
24/01/2018,0,"33,3","30,2",69,59
24/01/2018,0,35,32,65,56
24/01/2018,0,"34,4","31,6",65,58
24/01/2018,0,"34,3","31,6",65,56
24/01/2018,0,"34,1","31,7",66,57
24/01/2018,0,32,"30,1",68,64
24/01/2018,0,"30,1",28,72,67
24/01/2018,0,"28,7","27,9",69,65
24/01/2018,0,"28,2","27,5",73,67
24/01/2018,0,"27,6","27,1",78,73
25/01/2018,0,"27,5","26,9",82,78
25/01/2018,0,"27,4",27,84,82
25/01/2018,0,"27,1","26,6",85,83
25/01/2018,0,"28,7","26,9",83,69
25/01/2018,0,"27,9","27,3",78,74
25/01/2018,0,"27,9","26,9",84,73
25/01/2018,0,27,"26,7",85,84
25/01/2018,0,"26,9","26,5",85,82
25/01/2018,0,"26,9","26,5",83,82
25/01/2018,0,"26,7","26,3",83,81
25/01/2018,0,"28,2","26,6",81,75
25/01/2018,0,"29,3",28,77,72
25/01/2018,0,"29,1","27,4",83,77
25/01/2018,0,"29,3","28,4",80,74
25/01/2018,0,"29,2","28,5",79,75
25/01/2018,0,"29,2","28,9",77,73
25/01/2018,0,"29,2","28,7",76,74
25/01/2018,0,"29,1","28,7",76,71
25/01/2018,0,"29,1","28,7",74,70
25/01/2018,0,29,"28,2",74,69
25/01/2018,0,"28,5","27,7",74,71
25/01/2018,0,"27,8","27,2",75,72
25/01/2018,0,"27,3","26,6",78,74
25/01/2018,0,"26,6","26,2",82,78
26/01/2018,0,"26,4","26,1",82,81
26/01/2018,0,27,"26,3",82,72
26/01/2018,0,"26,8","26,2",83,74
26/01/2018,0,"26,4","26,2",83,79
26/01/2018,0,"26,4","26,1",80,79
26/01/2018,0,"26,1","25,9",82,80
26/01/2018,0,"26,1","25,9",82,81
26/01/2018,0,"26,2","26,1",82,81
26/01/2018,0,"26,1","25,9",83,82
26/01/2018,0,"26,2","25,5",85,82
26/01/2018,0,"26,5","25,5",86,83
26/01/2018,0,"27,3","26,4",83,79
26/01/2018,0,"27,9","26,9",82,78
26/01/2018,0,"29,3","27,4",81,74
26/01/2018,0,"29,4","28,2",77,72
26/01/2018,0,30,"28,7",75,71
26/01/2018,0,"30,1","28,3",75,70
26/01/2018,0,"30,8",28,78,66
26/01/2018,0,"30,5","27,8",75,69
26/01/2018,0,"27,9",27,80,73
26/01/2018,0,"27,8","26,8",80,73
26/01/2018,"4,6","26,9","25,2",90,79
26/01/2018,0,"25,2","24,6",91,90
26/01/2018,0,"24,7","24,5",91,91
27/01/2018,0,"24,7","24,5",91,90
27/01/2018,0,"24,6","24,4",91,90
27/01/2018,0,"24,6","24,4",90,89
27/01/2018,0,"24,6","24,3",89,89
27/01/2018,0,"24,5","24,3",89,88
27/01/2018,0,"24,6","24,3",88,87
