Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2019/01/01,0000 UTC,0,"19,6","19,2",94.0,93.0
2019/01/01,0100 UTC,0,"19,2","18,9",94.0,94.0
2019/01/01,0200 UTC,"0,4","19,1","18,9",94.0,94.0
2019/01/01,0300 UTC,"0,2","19,5",19,94.0,94.0
2019/01/01,0400 UTC,0,"19,1","18,6",94.0,93.0
2019/01/01,0500 UTC,0,"18,9","18,7",94.0,93.0
2019/01/01,0600 UTC,0,"18,9","18,7",93.0,93.0
2019/01/01,0700 UTC,0,"18,8","18,6",94.0,93.0
2019/01/01,0800 UTC,0,"18,9","18,7",94.0,94.0
2019/01/01,0900 UTC,0,"18,9","18,7",95.0,94.0
2019/01/01,1000 UTC,0,"19,4","18,7",95.0,95.0
2019/01/01,1100 UTC,0,"20,2","19,1",95.0,94.0
2019/01/01,1200 UTC,0,"21,5","20,1",94.0,89.0
2019/01/01,1300 UTC,0,"24,4","21,5",90.0,70.0
2019/01/01,1400 UTC,0,"25,3","23,9",75.0,64.0
2019/01/01,1500 UTC,0,"26,1","23,6",74.0,61.0
2019/01/01,1600 UTC,"0,2","23,6","20,6",86.0,74.0
2019/01/01,1700 UTC,0,"22,7","21,7",84.0,73.0
2019/01/01,1800 UTC,0,"23,8",22,81.0,72.0
2019/01/01,1900 UTC,0,"23,4","21,5",81.0,73.0
2019/01/01,2000 UTC,0,"23,2","22,2",81.0,71.0
2019/01/01,2100 UTC,0,24,23,74.0,67.0
2019/01/01,2200 UTC,0,"23,7","21,9",77.0,69.0
2019/01/01,2300 UTC,0,"21,9","20,8",84.0,77.0
2019/01/02,0000 UTC,0,"20,8",20,85.0,82.0
2019/01/02,0100 UTC,0,"20,2","19,3",87.0,82.0
2019/01/02,0200 UTC,0,"20,4","18,5",90.0,82.0
2019/01/02,0300 UTC,0,"19,3","18,1",92.0,88.0
2019/01/02,0400 UTC,0,"18,1","17,2",93.0,91.0
2019/01/02,0500 UTC,0,"17,2","16,7",94.0,93.0
2019/01/02,0600 UTC,0,17,"16,4",94.0,94.0
2019/01/02,0700 UTC,0,"16,9","16,3",94.0,94.0
2019/01/02,0800 UTC,0,"16,8",16,95.0,94.0
2019/01/02,0900 UTC,0,"18,1","16,1",95.0,88.0
2019/01/02,1000 UTC,0,"20,8",17,91.0,80.0
2019/01/02,1100 UTC,0,"23,4","20,8",81.0,71.0
2019/01/02,1200 UTC,0,"25,9","23,4",72.0,63.0
2019/01/02,1300 UTC,0,27,"25,7",65.0,59.0
2019/01/02,1400 UTC,0,"28,1","26,5",63.0,57.0
2019/01/02,1500 UTC,0,"29,2","27,3",59.0,50.0
2019/01/02,1600 UTC,0,"30,7","28,4",54.0,40.0
2019/01/02,1700 UTC,0,"30,9","29,4",47.0,40.0
2019/01/02,1800 UTC,0,"30,9",28,50.0,40.0
2019/01/02,1900 UTC,0,"30,7","28,6",48.0,39.0
2019/01/02,2000 UTC,0,"30,1","29,4",42.0,38.0
2019/01/02,2100 UTC,0,"29,6","27,6",48.0,40.0
2019/01/02,2200 UTC,0,"27,6",23,68.0,47.0
2019/01/02,2300 UTC,0,23,"20,6",77.0,66.0
2019/01/03,0000 UTC,0,"20,6","19,5",83.0,77.0
2019/01/03,0100 UTC,0,"20,6","19,3",83.0,74.0
2019/01/03,0200 UTC,0,21,"20,4",76.0,72.0
2019/01/03,0300 UTC,0,"20,8","18,6",86.0,75.0
2019/01/03,0400 UTC,0,"18,9","18,6",88.0,85.0
2019/01/03,0500 UTC,0,"18,8","17,3",91.0,86.0
2019/01/03,0600 UTC,0,"18,8","16,8",92.0,84.0
2019/01/03,0700 UTC,0,"17,5","16,7",92.0,89.0
2019/01/03,0800 UTC,0,"17,8","16,7",93.0,89.0
2019/01/03,0900 UTC,0,"17,5","16,1",92.0,89.0
2019/01/03,1000 UTC,0,"20,4","16,1",94.0,78.0
2019/01/03,1100 UTC,0,"24,8","20,4",79.0,58.0
2019/01/03,1200 UTC,0,"26,4","24,6",59.0,47.0
2019/01/03,1300 UTC,0,"27,5","26,1",51.0,46.0
2019/01/03,1400 UTC,0,"28,5",27,49.0,42.0
2019/01/03,1500 UTC,0,"29,6","28,1",45.0,34.0
2019/01/03,1600 UTC,0,"30,8","28,1",42.0,33.0
2019/01/03,1700 UTC,0,"30,8","28,6",38.0,32.0
2019/01/03,1800 UTC,0,"30,6","28,1",38.0,28.0
2019/01/03,1900 UTC,0,"30,7","29,5",35.0,23.0
2019/01/03,2000 UTC,0,"31,2","29,6",32.0,26.0
2019/01/03,2100 UTC,0,"30,2","28,3",36.0,29.0
2019/01/03,2200 UTC,0,"28,3","22,7",61.0,35.0
2019/01/03,2300 UTC,0,"22,7","21,4",71.0,61.0
2019/01/04,0000 UTC,0,"21,9","19,9",77.0,67.0
2019/01/04,0100 UTC,0,"20,3","19,7",78.0,72.0
2019/01/04,0200 UTC,0,"19,9","19,4",82.0,74.0
2019/01/04,0300 UTC,0,"19,6","18,9",85.0,80.0
2019/01/04,0400 UTC,0,"18,9","18,1",88.0,83.0
2019/01/04,0500 UTC,0,"18,6","18,2",89.0,85.0
2019/01/04,0600 UTC,0,21,"18,2",89.0,74.0
2019/01/04,0700 UTC,"0,2",21,"19,3",90.0,75.0
2019/01/04,0800 UTC,0,"19,3","18,9",93.0,90.0
2019/01/04,0900 UTC,0,"18,9","17,8",92.0,91.0
2019/01/04,1000 UTC,0,"20,4","17,8",93.0,83.0
2019/01/04,1100 UTC,0,"24,2","20,4",84.0,69.0
2019/01/04,1200 UTC,0,"26,1","24,2",70.0,55.0
2019/01/04,1300 UTC,0,"27,3","25,8",57.0,51.0
2019/01/04,1400 UTC,0,"28,2",27,54.0,43.0
2019/01/04,1500 UTC,0,"28,9","27,6",46.0,39.0
2019/01/04,1600 UTC,0,"30,2","28,4",41.0,33.0
2019/01/04,1700 UTC,0,"30,4","28,6",39.0,33.0
2019/01/04,1800 UTC,0,"30,3","28,8",40.0,31.0
2019/01/04,1900 UTC,0,"30,4","28,3",39.0,32.0
2019/01/04,2000 UTC,0,"28,7","27,5",49.0,37.0
2019/01/04,2100 UTC,0,"27,8","25,9",52.0,43.0
2019/01/04,2200 UTC,0,"25,9",23,73.0,51.0
2019/01/04,2300 UTC,0,23,"20,6",83.0,73.0
2019/01/05,0000 UTC,0,21,"20,1",84.0,78.0
2019/01/05,0100 UTC,0,"20,8","19,8",86.0,80.0
2019/01/05,0200 UTC,0,20,"19,5",87.0,84.0
2019/01/05,0300 UTC,0,"21,1",20,87.0,82.0
2019/01/05,0400 UTC,0,"20,7","19,7",89.0,85.0
2019/01/05,0500 UTC,0,"20,2","19,7",90.0,88.0
2019/01/05,0600 UTC,0,"20,2","19,7",89.0,87.0
2019/01/05,0700 UTC,0,20,"19,4",91.0,88.0
2019/01/05,0800 UTC,0,"20,2","19,8",89.0,87.0
2019/01/05,0900 UTC,0,"20,2","19,8",89.0,87.0
2019/01/05,1000 UTC,0,"21,2","19,9",88.0,83.0
2019/01/05,1100 UTC,0,"24,6","21,2",83.0,70.0
2019/01/05,1200 UTC,0,"26,8","24,4",71.0,57.0
2019/01/05,1300 UTC,0,"27,7","26,5",63.0,56.0
2019/01/05,1400 UTC,0,"28,2",27,60.0,50.0
2019/01/05,1500 UTC,"42,4",27,"17,1",95.0,55.0
2019/01/05,1600 UTC,4,"19,9",17,96.0,94.0
2019/01/05,1700 UTC,0,"20,3",19,94.0,83.0
2019/01/05,1800 UTC,"0,6","19,5","18,6",90.0,86.0
2019/01/05,1900 UTC,0,"20,2","19,5",90.0,86.0
2019/01/05,2000 UTC,0,"21,2","20,2",88.0,83.0
2019/01/05,2100 UTC,0,"21,3","20,9",85.0,81.0
2019/01/05,2200 UTC,0,21,"19,9",89.0,84.0
2019/01/05,2300 UTC,0,"19,9","19,5",91.0,89.0
2019/01/06,0000 UTC,0,"19,8","19,4",92.0,91.0
2019/01/06,0100 UTC,0,"19,4","19,1",93.0,92.0
2019/01/06,0200 UTC,0,"19,1","18,8",93.0,92.0
2019/01/06,0300 UTC,0,19,"18,5",92.0,88.0
2019/01/06,0400 UTC,0,19,"18,6",91.0,87.0
2019/01/06,0500 UTC,0,19,"18,5",91.0,87.0
2019/01/06,0600 UTC,0,"18,6","18,1",92.0,89.0
2019/01/06,0700 UTC,0,"18,6","18,4",91.0,87.0
2019/01/06,0800 UTC,0,"18,6","18,4",89.0,86.0
2019/01/06,0900 UTC,0,"18,5","18,1",89.0,86.0
2019/01/06,1000 UTC,0,19,"18,1",90.0,88.0
2019/01/06,1100 UTC,0,"21,1",19,88.0,74.0
2019/01/06,1200 UTC,0,"22,9","21,1",76.0,67.0
2019/01/06,1300 UTC,0,"24,1","22,5",72.0,62.0
2019/01/06,1400 UTC,0,"26,5","23,9",65.0,53.0
2019/01/06,1500 UTC,0,"28,3","25,4",55.0,47.0
2019/01/06,1600 UTC,0,29,"27,3",53.0,35.0
2019/01/06,1700 UTC,0,"28,7","27,9",43.0,35.0
2019/01/06,1800 UTC,0,29,"27,5",46.0,36.0
2019/01/06,1900 UTC,0,"28,6","27,9",45.0,39.0
2019/01/06,2000 UTC,0,29,28,44.0,35.0
2019/01/06,2100 UTC,0,"28,3","26,4",48.0,36.0
2019/01/06,2200 UTC,0,"26,4","21,7",66.0,46.0
2019/01/06,2300 UTC,0,"21,7","19,3",79.0,65.0
2019/01/07,0000 UTC,0,"19,3","17,8",82.0,73.0
2019/01/07,0100 UTC,0,"17,9","17,2",87.0,78.0
2019/01/07,0200 UTC,0,"17,3","16,8",87.0,84.0
2019/01/07,0300 UTC,0,"17,9","17,1",86.0,82.0
2019/01/07,0400 UTC,"1,6","19,2","16,8",91.0,83.0
2019/01/07,0500 UTC,"2,6","18,7","18,2",93.0,91.0
2019/01/07,0600 UTC,0,"18,3","17,7",94.0,93.0
2019/01/07,0700 UTC,0,"17,7","16,4",94.0,94.0
2019/01/07,0800 UTC,0,"16,4","15,6",95.0,94.0
2019/01/07,0900 UTC,0,"15,8","15,3",95.0,94.0
2019/01/07,1000 UTC,0,"18,4","15,3",95.0,95.0
2019/01/07,1100 UTC,0,23,"18,3",95.0,69.0
2019/01/07,1200 UTC,0,26,"22,7",72.0,56.0
2019/01/07,1300 UTC,0,"26,9","25,4",61.0,53.0
2019/01/07,1400 UTC,0,28,"26,2",56.0,44.0
2019/01/07,1500 UTC,0,"28,5","27,2",49.0,42.0
2019/01/07,1600 UTC,0,29,"27,9",47.0,40.0
2019/01/07,1700 UTC,0,29,"27,8",46.0,38.0
2019/01/07,1800 UTC,0,"29,7",28,46.0,35.0
2019/01/07,1900 UTC,0,"29,6","28,6",44.0,34.0
2019/01/07,2000 UTC,0,"29,2","28,6",43.0,34.0
2019/01/07,2100 UTC,0,"28,9",27,42.0,32.0
2019/01/07,2200 UTC,0,27,"22,6",72.0,41.0
2019/01/07,2300 UTC,0,"22,6","20,7",78.0,68.0
2019/01/08,0000 UTC,0,"20,7",19,83.0,78.0
2019/01/08,0100 UTC,0,19,"18,6",86.0,83.0
2019/01/08,0200 UTC,0,"18,7","17,9",89.0,86.0
2019/01/08,0300 UTC,0,"18,4","17,8",90.0,86.0
2019/01/08,0400 UTC,0,19,"17,9",91.0,85.0
2019/01/08,0500 UTC,0,"18,1",17,92.0,87.0
2019/01/08,0600 UTC,0,"17,3","16,3",93.0,91.0
2019/01/08,0700 UTC,0,"17,4","16,7",93.0,91.0
2019/01/08,0800 UTC,0,"17,1","16,5",93.0,92.0
2019/01/08,0900 UTC,0,"18,6","16,6",94.0,87.0
2019/01/08,1000 UTC,0,"21,1","17,6",90.0,77.0
2019/01/08,1100 UTC,0,"24,4","21,1",77.0,62.0
2019/01/08,1200 UTC,0,"25,7","24,4",63.0,56.0
2019/01/08,1300 UTC,0,"27,2","25,3",58.0,53.0
2019/01/08,1400 UTC,0,"28,4","25,7",58.0,46.0
2019/01/08,1500 UTC,0,"29,4","26,7",53.0,43.0
2019/01/08,1600 UTC,0,"29,4","26,8",54.0,44.0
2019/01/08,1700 UTC,0,"29,1","28,2",47.0,42.0
2019/01/08,1800 UTC,0,30,"28,6",47.0,39.0
2019/01/08,1900 UTC,0,"29,8","27,4",53.0,42.0
2019/01/08,2000 UTC,0,"29,1","27,6",51.0,46.0
2019/01/08,2100 UTC,0,"28,4","25,6",57.0,44.0
2019/01/08,2200 UTC,0,"25,6","23,1",71.0,57.0
2019/01/08,2300 UTC,0,"23,1","21,8",76.0,70.0
2019/01/09,0000 UTC,0,"21,8","20,4",80.0,75.0
2019/01/09,0100 UTC,0,"20,4","19,6",83.0,80.0
2019/01/09,0200 UTC,0,"19,6",19,85.0,83.0
2019/01/09,0300 UTC,0,"19,2","18,4",86.0,83.0
2019/01/09,0400 UTC,0,"18,4","17,4",90.0,86.0
2019/01/09,0500 UTC,0,"17,7","16,7",92.0,88.0
2019/01/09,0600 UTC,0,17,"16,3",93.0,91.0
2019/01/09,0700 UTC,0,"16,4","14,9",93.0,92.0
2019/01/09,0800 UTC,0,"15,5","14,8",94.0,93.0
2019/01/09,0900 UTC,0,"15,4","14,6",94.0,94.0
2019/01/09,1000 UTC,0,21,"14,7",95.0,77.0
2019/01/09,1100 UTC,0,"23,2",21,77.0,63.0
2019/01/09,1200 UTC,0,"24,9","23,2",63.0,57.0
2019/01/09,1300 UTC,0,"26,3",24,61.0,52.0
2019/01/09,1400 UTC,0,"25,8","24,4",60.0,54.0
2019/01/09,1500 UTC,0,27,"25,1",55.0,41.0
2019/01/09,1600 UTC,0,28,"25,2",51.0,38.0
2019/01/09,1700 UTC,0,"27,6","25,9",46.0,39.0
2019/01/09,1800 UTC,0,29,"26,8",44.0,33.0
2019/01/09,1900 UTC,0,"28,8","26,1",46.0,33.0
2019/01/09,2000 UTC,0,"28,1","27,1",43.0,37.0
2019/01/09,2100 UTC,0,"27,1","25,8",48.0,41.0
2019/01/09,2200 UTC,0,"25,8","23,1",58.0,47.0
2019/01/09,2300 UTC,0,"23,1","20,6",69.0,57.0
2019/01/10,0000 UTC,0,"20,6","19,8",72.0,69.0
2019/01/10,0100 UTC,0,"20,2","19,7",71.0,68.0
2019/01/10,0200 UTC,0,"20,2","19,7",70.0,68.0
2019/01/10,0300 UTC,0,"20,1","19,7",70.0,68.0
2019/01/10,0400 UTC,0,"19,8","19,1",72.0,69.0
2019/01/10,0500 UTC,0,"20,1","18,7",74.0,68.0
2019/01/10,0600 UTC,0,"20,2","19,8",70.0,67.0
2019/01/10,0700 UTC,0,"20,1",19,73.0,69.0
2019/01/10,0800 UTC,0,19,"17,1",83.0,73.0
2019/01/10,0900 UTC,0,"17,5","17,1",85.0,83.0
2019/01/10,1000 UTC,0,"20,6","17,2",86.0,72.0
2019/01/10,1100 UTC,0,"21,5","20,6",73.0,70.0
2019/01/10,1200 UTC,0,"24,5","21,5",71.0,62.0
2019/01/10,1300 UTC,0,"26,9","24,4",64.0,56.0
2019/01/10,1400 UTC,0,"27,6","25,5",57.0,49.0
2019/01/10,1500 UTC,0,"28,9","25,8",55.0,42.0
2019/01/10,1600 UTC,0,29,"26,9",49.0,39.0
2019/01/10,1700 UTC,"0,4","26,9","21,3",82.0,49.0
2019/01/10,1800 UTC,0,"23,7","22,2",79.0,64.0
2019/01/10,1900 UTC,0,"25,6","22,8",71.0,54.0
2019/01/10,2000 UTC,0,"25,7","23,4",64.0,52.0
2019/01/10,2100 UTC,"0,2","23,4","20,3",84.0,62.0
2019/01/10,2200 UTC,0,"20,3","19,6",91.0,84.0
