Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,0.12522323773505614,0.5224883177570092,0.4962962962962963,0.8076107501537412,0.8129016573084424
2,0.025861320836587685,0.6037772585669782,0.5464387464387465,0.7625435256999592,0.7425728591833047
3,0.0,0.7032710280373831,0.6197530864197528,0.54062158710179,0.5158589276744231
4,0.011365803424997127,0.7073598130841122,0.681045751633987,0.5365245666969009,0.5143751977561712
5,0.38414836992681306,0.6158339324227174,0.6148148148148148,0.7813215358890353,0.745095200044333
6,0.23334868724090277,0.4770868734069669,0.35238095238095246,0.8499466276709305,0.828629194441912
7,0.07234180288072496,0.518107476635514,0.4850088183421517,0.7565687042761625,0.7309997658209405
8,0.0,0.72473714953271,0.5524366471734892,0.6708726941405617,0.6336670831836196
9,0.0,0.6552278037383177,0.5978835978835979,0.5097232248815835,0.48974528111319054
10,0.0,0.5775946876537138,0.7102880658436214,0.5013584748882678,0.4789140527099521
11,0.0,0.6728971962616824,0.5832098765432098,0.5710078217713855,0.5425660662029562
12,0.4060724704437279,0.4517031480570585,0.4693602693602694,0.6208549033642051,0.6011733979739042
13,0.036666393240915425,0.6310358255451717,0.4962962962962963,0.755885867542014,0.7258067111070592
14,0.0,0.5969626168224299,0.5682539682539683,0.7227682859358259,0.7130466338100934
15,0.04546321369998851,0.40005533694048206,0.4,0.771249694060349,0.736341193526647
16,0.0,0.34013580607476634,0.24444444444444444,0.6510704288502636,0.6085920475651632
17,0.0,0.5448306074766354,0.451146384479718,0.695113398202823,0.6802562026167273
18,0.0,0.5547970210280374,0.3461728395061727,0.6285368166233724,0.6029538738758065
19,0.0,0.3460598980458794,0.2654970760233918,0.7499110461182174,0.7351542095920458
20,0.0,0.1676401869158878,0.06502057613168709,0.6633614900649315,0.6201651409275278
21,0.0,0.2523364485981307,0.22788671023965154,0.6783838982161919,0.6446466845786833
22,0.0,0.3311915887850468,0.2777777777777778,0.7185005563473997,0.7063698491779599
23,0.0,0.2979702102803738,0.17629629629629637,0.7360836022517159,0.7264002030743598
24,0.0,0.10338785046728968,0.10019493177387905,0.7248167961382704,0.7093373090144636
25,0.0,0.3478022780373832,0.36790123456790097,0.6712141125076357,0.6536974370800193
26,0.0,0.17172897196261655,0.04501424501424493,0.6220498676489646,0.5944966133417707
27,0.0,0.11397488317757005,0.2541062801932368,0.47336216878819126,0.4390017179089777
28,0.0,0.32332854061826033,0.42592592592592593,0.3905682147727206,0.3793557751952533
29,0.0,0.3735397196261682,0.2931216931216932,0.6188063931617606,0.6033989928512818
30,0.0,0.21093320505772406,0.11229629629629627,0.6032718574598885,0.5760983623554481
31,0.0,0.3516355140186916,0.23834422657952078,0.5542783217847544,0.5467205099740615
32,0.0,0.24941588785046698,0.21269841269841275,0.555985413620125,0.5388567414073268
33,0.0,0.24340296866410085,0.1068783068783068,0.32108957707313984,0.3391466944106286
34,0.0,0.29030373831775697,0.23555555555555563,0.4117361535313148,0.4087336275766399
35,0.0,0.18808411214953238,0.19153439153439156,0.3984208372154249,0.4014633509772061
36,0.0,0.5005841121495326,0.32592592592592595,0.2357349853046131,0.272823967064771
37,0.0,0.18651150251617532,0.14422657952069715,0.755032321624329,0.749991508774564
38,0.0,0.3451795376291195,0.2871459694989108,0.5327689646590857,0.5329218217343193
39,0.0829967971034674,0.26474883177570063,0.25302144249512676,0.8026601838311666,0.8130500303002676
40,0.012138987331459485,0.45896612149532706,0.37777777777777777,0.7574222501938476,0.7609711101696277
41,0.0,0.481113707165109,0.48262108262108266,0.5187708116090473,0.5025053584101563
42,0.0,0.41942326610919817,0.5239506172839505,0.5633259085122182,0.5621513011238808
43,0.05147397512666965,0.5632301401869159,0.4495126705653023,0.5757876789104232,0.5584419763282509
44,0.024783765801729803,0.20443925233644863,0.25925925925925924,0.7109893522717691,0.6916809229872667
45,0.09424812347136712,0.3271028037383178,0.35622895622895645,0.7739810409969416,0.7559264284475715
46,0.11512458953061615,0.34141355140186885,0.3568627450980393,0.6459491533441519,0.6213521248621293
47,0.11293867960281963,0.454784409515718,0.37448559670781884,0.5757876789104232,0.5670476098541118
48,0.046348860720118165,0.5646827348745695,0.5555555555555556,0.6652392910838391,0.6452401765459839
49,0.0,0.6347052480230051,0.4403292181069962,0.7227682859358259,0.7008800484804282
50,0.0,0.425233644859813,0.3950617283950618,0.6712141125076357,0.6375247809710743
51,0.0,0.3421998562185478,0.38713450292397644,0.7762002603829237,0.7658674188998588
52,0.2773102443761126,0.5329642421779766,0.5174603174603175,0.7492282093840692,0.7289781838073224
