Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
01/01/2022,0000 UTC,"0,6","23,3","23,1",98.0,97.0
01/01/2022,0100 UTC,0,"23,3","23,1",98.0,97.0
01/01/2022,0200 UTC,0,"23,4",23,98.0,98.0
01/01/2022,0300 UTC,"0,8","23,4","23,1",98.0,98.0
01/01/2022,0400 UTC,"0,8","23,2","22,9",98.0,98.0
01/01/2022,0500 UTC,"2,4","23,1","22,8",98.0,95.0
01/01/2022,0600 UTC,0,"22,8","22,6",98.0,96.0
01/01/2022,0700 UTC,0,"27,2","22,6",98.0,57.0
01/01/2022,0800 UTC,0,"27,7","26,9",59.0,56.0
01/01/2022,0900 UTC,0,"28,1","26,2",64.0,52.0
01/01/2022,1000 UTC,0,"28,3",25,76.0,51.0
01/01/2022,1100 UTC,"0,4",25,"23,5",87.0,76.0
01/01/2022,1200 UTC,"0,6","25,1",24,89.0,84.0
01/01/2022,1300 UTC,0,"25,7","24,9",89.0,81.0
01/01/2022,1400 UTC,0,"26,2","25,2",89.0,83.0
01/01/2022,1500 UTC,0,"26,8","25,7",87.0,77.0
01/01/2022,1600 UTC,0,"27,7","26,8",77.0,71.0
01/01/2022,1700 UTC,0,"29,6","27,3",78.0,68.0
01/01/2022,1800 UTC,0,30,"27,3",78.0,67.0
01/01/2022,1900 UTC,0,"29,1","26,7",81.0,69.0
01/01/2022,2000 UTC,0,"26,7","26,2",83.0,76.0
01/01/2022,2100 UTC,1,"26,2","24,3",93.0,77.0
01/01/2022,2200 UTC,"7,8","24,3","23,2",96.0,90.0
01/01/2022,2300 UTC,"4,4","23,6","23,2",97.0,96.0
02/01/2022,0000 UTC,0,"23,6","23,4",98.0,97.0
02/01/2022,0100 UTC,0,"23,6","23,4",98.0,97.0
02/01/2022,0200 UTC,0,"23,5","23,3",97.0,97.0
02/01/2022,0300 UTC,0,"23,4","23,2",98.0,97.0
02/01/2022,0400 UTC,0,"23,4","23,2",98.0,97.0
02/01/2022,0500 UTC,0,"23,4","23,2",98.0,98.0
02/01/2022,0600 UTC,0,"23,5","23,2",98.0,98.0
02/01/2022,0700 UTC,0,"23,6","23,5",98.0,97.0
02/01/2022,0800 UTC,0,"23,9","23,4",98.0,95.0
02/01/2022,0900 UTC,0,"23,5","23,4",97.0,96.0
02/01/2022,1000 UTC,0,24,"23,4",97.0,95.0
02/01/2022,1100 UTC,0,"26,6",24,95.0,83.0
02/01/2022,1200 UTC,0,"28,7","26,4",84.0,76.0
02/01/2022,1300 UTC,"0,2","29,5","28,4",80.0,70.0
02/01/2022,1400 UTC,0,"30,3","28,7",77.0,66.0
02/01/2022,1500 UTC,0,"31,7","29,1",77.0,65.0
02/01/2022,1600 UTC,0,33,"29,9",77.0,63.0
02/01/2022,1700 UTC,0,"31,7","28,9",80.0,63.0
02/01/2022,1800 UTC,"0,8","28,9","24,5",90.0,66.0
02/01/2022,1900 UTC,"0,4","25,6","24,9",89.0,83.0
02/01/2022,2000 UTC,0,"25,6",25,89.0,84.0
02/01/2022,2100 UTC,"1,4",25,24,94.0,87.0
02/01/2022,2200 UTC,"0,6","24,1","23,7",94.0,92.0
02/01/2022,2300 UTC,"0,6","23,7","23,5",95.0,94.0
03/01/2022,0000 UTC,"1,4","23,5","23,2",97.0,95.0
03/01/2022,0100 UTC,"0,2","23,3","23,2",97.0,96.0
03/01/2022,0200 UTC,0,"23,3",23,97.0,96.0
03/01/2022,0300 UTC,0,"23,2",23,98.0,97.0
03/01/2022,0400 UTC,0,"23,1","22,9",97.0,97.0
03/01/2022,0500 UTC,0,"23,1",23,97.0,97.0
03/01/2022,0600 UTC,0,"23,1","22,9",97.0,96.0
03/01/2022,0700 UTC,0,23,"22,8",97.0,97.0
03/01/2022,0800 UTC,0,23,"22,8",97.0,96.0
03/01/2022,0900 UTC,0,"23,7","22,9",97.0,96.0
03/01/2022,1000 UTC,0,24,"23,4",96.0,93.0
03/01/2022,1100 UTC,"0,2","26,1",24,94.0,85.0
03/01/2022,1200 UTC,0,"26,6","25,9",88.0,82.0
03/01/2022,1300 UTC,0,28,"26,1",87.0,80.0
03/01/2022,1400 UTC,0,"27,8",27,85.0,80.0
03/01/2022,1500 UTC,0,"27,8","27,4",83.0,77.0
03/01/2022,1600 UTC,0,"28,6","27,7",82.0,76.0
03/01/2022,1700 UTC,0,"31,5","28,6",79.0,65.0
03/01/2022,1800 UTC,0,"32,2","30,8",71.0,62.0
03/01/2022,1900 UTC,0,"31,6",30,67.0,60.0
03/01/2022,2000 UTC,0,30,"28,5",76.0,67.0
03/01/2022,2100 UTC,0,"28,6","28,2",81.0,74.0
03/01/2022,2200 UTC,0,"28,4","27,5",85.0,80.0
03/01/2022,2300 UTC,"5,4","28,1","24,9",94.0,79.0
04/01/2022,0000 UTC,"1,8","24,9","23,9",94.0,88.0
04/01/2022,0100 UTC,"0,2","24,2","23,9",96.0,93.0
04/01/2022,0200 UTC,0,"24,2","23,8",96.0,94.0
04/01/2022,0300 UTC,0,24,"23,7",96.0,94.0
04/01/2022,0400 UTC,0,"23,8","23,7",96.0,95.0
04/01/2022,0500 UTC,0,"23,7","23,6",96.0,95.0
04/01/2022,0600 UTC,0,"23,7","23,6",96.0,95.0
04/01/2022,0700 UTC,0,"23,6","23,4",97.0,95.0
04/01/2022,0800 UTC,0,"23,7","23,5",97.0,95.0
04/01/2022,0900 UTC,0,24,"23,6",97.0,94.0
04/01/2022,1000 UTC,0,25,24,94.0,89.0
04/01/2022,1100 UTC,0,"26,5",25,91.0,84.0
04/01/2022,1200 UTC,0,"27,9","26,5",86.0,77.0
04/01/2022,1300 UTC,0,"29,2","27,4",80.0,69.0
04/01/2022,1400 UTC,0,"28,4",28,79.0,74.0
04/01/2022,1500 UTC,"0,2","28,8","28,1",79.0,72.0
04/01/2022,1600 UTC,0,"30,5","28,7",79.0,67.0
04/01/2022,1700 UTC,0,"32,7","30,4",74.0,59.0
