Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,35,1,0.1052631578947368,27.894736842105264,26.8671875,77.9375,73.05208333333333
2,41,2,0.0,28.541666666666668,25.491071428571427,76.83333333333333,71.74404761904762
3,44,3,0.0,27.87202380952381,26.28273809523809,69.86904761904762,64.33333333333333
4,23,4,0.0,30.595845481049565,25.771164021164022,69.51785714285714,64.16071428571429
5,23,5,0.1309523809523809,25.92201166180758,24.202050264550262,80.70833333333333,76.06547619047619
6,16,6,0.181547619047619,26.28769841269841,25.459415584415584,81.45238095238095,77.06547619047619
7,29,7,0.0357142857142857,27.90575396825397,25.21674654710369,77.2202380952381,71.72619047619048
8,39,8,0.2857142857142857,26.73469387755102,26.47562358276644,79.89285714285714,74.89285714285714
9,37,9,0.2648809523809524,28.536734693877552,27.217205750224625,81.06547619047619,75.85119047619048
10,31,10,1.2291666666666667,26.63850931677019,25.661762503743635,83.48214285714286,78.71428571428571
11,30,11,0.0,28.971014492753625,25.00496031746032,80.33333333333333,75.07142857142857
12,35,12,0.5178571428571429,25.56547619047619,26.20337301587302,82.13095238095238,77.73214285714286
13,43,13,0.0,26.58511904761905,25.18706597222222,78.17261904761905,72.76785714285714
14,90,14,0.0089285714285714,27.19404761904762,25.088727678571427,82.79166666666667,78.41666666666667
15,115,15,0.0267857142857142,25.30599078341013,24.348624794745483,82.30357142857143,76.92857142857143
16,145,16,0.0,22.96113884621949,22.048696633825944,79.55952380952381,73.82738095238095
17,146,17,0.0595238095238095,23.038389850889853,22.671130952380956,82.91071428571429,77.69047619047619
18,122,18,0.0535714285714285,23.49512987012987,23.8517316017316,82.30357142857143,77.42857142857143
19,64,19,0.0238095238095238,24.613636363636363,21.2684558349452,80.41666666666667,75.88095238095238
20,42,20,0.0,24.84696115288221,22.12882049983114,80.64880952380952,76.10714285714286
21,32,21,0.0178571428571428,21.5062134502924,21.63959750566893,80.2202380952381,75.23809523809524
22,13,22,0.0238095238095238,21.58029878618114,22.16695011337869,82.94047619047619,77.95833333333333
23,2,23,0.0,22.24807422969188,20.99190261690261,80.92857142857143,76.63690476190476
24,6,24,0.0,23.00297619047619,21.71971215721216,80.60714285714286,76.41071428571429
25,12,25,0.0,21.248809523809523,21.762321012321014,80.07738095238095,75.01785714285714
26,8,26,0.0,21.762376847290643,22.04599567099567,81.44642857142857,76.66666666666667
27,4,27,0.0,23.813962438423648,21.014880952380956,77.70238095238095,71.80357142857143
28,3,28,0.0357142857142857,19.61895056935818,19.41679097929098,82.29761904761905,77.60119047619048
29,2,29,0.0,21.493400621118013,21.056829150579148,80.21428571428571,75.17857142857143
30,1,30,0.0,22.295068027210885,20.86755952380953,81.17857142857143,76.19047619047619
31,0,31,0.1398809523809523,20.767431972789115,21.297619047619047,84.64285714285714,81.02380952380952
32,0,32,0.0208333333333333,20.377125850340136,20.449404761904763,81.69047619047619,77.57142857142857
33,0,33,0.0,20.512755102040817,18.87202380952381,80.5297619047619,75.6547619047619
34,0,34,0.0,24.02579365079365,22.61497493734336,79.66666666666667,75.03571428571429
35,1,35,0.0,21.039682539682538,21.07252506265664,80.11904761904762,75.33333333333333
36,1,36,0.0,21.5625,22.078968253968256,71.96428571428571,66.46428571428571
37,1,37,0.0952380952380952,20.389880952380956,20.88531746031746,75.39285714285714,70.77380952380952
38,0,38,0.0059523809523809,24.226190476190474,24.52614795918367,80.5952380952381,76.26785714285714
39,1,39,0.0,25.357142857142858,24.33628590325019,78.81547619047619,73.98809523809524
40,0,40,0.0,25.484418767507,22.88161375661376,79.8452380952381,75.75595238095238
41,0,41,0.0,25.768557422969188,24.748299319727888,77.60119047619048,73.2797619047619
42,0,42,0.0089285714285714,23.87627551020408,22.276502267573694,80.01190476190476,75.71428571428571
43,0,43,0.1041666666666666,23.470903578822835,23.8234126984127,79.41666666666667,75.07142857142857
44,1,44,0.0,24.2842693236715,23.639880952380956,78.4047619047619,73.72619047619048
45,0,45,0.0595238095238095,23.667110484544693,22.26519423558897,84.48809523809524,80.98809523809524
46,1,46,0.0059523809523809,26.21526598754952,25.273496240601503,78.13095238095238,73.48809523809524
47,0,47,0.2113095238095238,24.65879416282642,24.087585034013607,81.07738095238095,77.32142857142857
48,0,48,0.1309523809523809,24.97891865079365,23.53071853741497,79.44642857142857,74.57738095238095
49,1,49,0.1785714285714285,24.500806051587304,23.363839285714285,78.10714285714286,72.98809523809524
50,2,50,0.0,27.701822916666668,26.174107142857142,73.66666666666667,68.20833333333333
51,1,51,0.0,28.30952380952381,26.038318452380956,71.81547619047619,66.55952380952381
52,1,52,0.0476190476190476,24.541666666666668,24.38876488095238,81.47619047619048,76.88095238095238
