Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,0,1,0.5411255411255411,26.230654761904763,24.329464285714284,84.0297619047619,80.61309523809524
2,2,2,0.0481601731601731,28.09375,25.19285714285714,80.44642857142857,75.32738095238095
3,2,3,0.0,27.79271708683473,26.409013605442176,76.55952380952381,71.28571428571429
4,1,4,0.0148809523809523,27.25490196078432,27.07114512471655,75.03571428571429,69.32142857142857
5,3,5,0.3869047619047619,27.75,26.338955026455025,81.07738095238095,76.36309523809524
6,2,6,0.2291666666666666,24.752232142857142,24.44770518026332,85.11309523809524,81.08928571428571
7,2,7,0.0863095238095238,25.76434948979592,25.19746677740864,83.10119047619048,78.73214285714286
8,1,8,0.0,26.546513605442176,24.28035714285714,80.39285714285714,75.45833333333333
9,3,9,0.0,26.206037414965987,25.334722222222226,75.89880952380952,70.21428571428571
10,3,10,0.0,28.192702080832333,26.245039682539684,76.13690476190476,70.50595238095238
11,4,11,0.0,26.896091331269343,26.258928571428573,74.2797619047619,68.75595238095238
12,3,12,0.0119047619047619,23.034789354338223,24.46230158730159,79.79761904761905,74.4047619047619
13,4,13,0.0,25.65014172335601,26.149603174603172,80.83928571428571,75.29761904761905
14,7,14,0.0148809523809523,27.79047619047619,27.052709359605917,78.75595238095238,74.07142857142857
15,13,15,0.0,23.641369047619047,22.48047516420361,78.7797619047619,73.53571428571429
16,29,16,0.0,24.84796626984127,24.57608865914787,75.91071428571429,70.0
17,45,17,0.0952380952380952,25.78447420634921,24.257988721804512,81.56547619047619,76.67261904761905
18,57,18,0.0,25.22023809523809,22.714285714285715,79.17261904761905,74.2202380952381
19,87,19,0.0535714285714285,23.14880952380953,22.274159663865547,80.0952380952381,75.20833333333333
20,85,20,0.0,21.52083333333333,19.340061700355815,71.31547619047619,65.64285714285714
21,63,21,0.0,22.25119047619048,20.158596096096097,81.74404761904762,76.9047619047619
22,42,22,0.0059523809523809,23.436309523809523,22.640873015873016,81.61309523809524,76.74404761904762
23,49,23,0.0,20.767857142857142,21.20684523809524,78.88690476190476,73.86309523809524
24,38,24,0.0,22.393032212885156,19.032242063492063,76.38095238095238,71.05952380952381
25,31,25,0.0148809523809523,21.604735644257705,20.427579365079367,82.5952380952381,77.61309523809524
26,35,26,0.0,20.813587454212456,19.797619047619047,77.42857142857143,72.125
27,31,27,0.0,23.158882783882785,20.78148496240601,78.67857142857143,72.61904761904762
28,36,28,0.0,24.31547619047619,22.156015037593985,78.07738095238095,72.9702380952381
29,33,29,0.0,23.391760651629077,21.038690476190474,81.73809523809524,76.83928571428571
30,17,30,0.0,22.440084586466167,20.30269607843137,76.97619047619048,71.69047619047619
31,17,31,0.0,23.620535714285715,22.295518207282917,76.20238095238095,70.8452380952381
32,16,32,0.0,22.984126984126984,21.604166666666668,73.0297619047619,67.48214285714286
33,22,33,0.0,22.70753968253968,21.26309523809524,71.44642857142857,65.7797619047619
34,11,34,0.0267857142857142,21.85892857142857,20.18928571428572,78.23809523809524,73.44642857142857
35,10,35,0.0,21.84523809523809,20.514880952380956,75.20238095238095,68.70238095238095
36,15,36,0.0,22.169642857142858,21.303571428571427,69.17261904761905,63.892857142857146
37,11,37,0.1488095238095238,21.70744047619048,21.294642857142858,80.31547619047619,76.53571428571429
38,17,38,0.0416666666666666,22.45625,22.4375,74.74404761904762,69.85119047619048
39,9,39,0.0714285714285714,22.452380952380956,22.110347985347985,80.05952380952381,76.10119047619048
40,7,40,0.0119047619047619,23.83333333333333,23.789453601953603,80.83928571428571,76.875
41,12,41,0.0,25.09325396825397,23.53174603174603,75.06547619047619,70.0297619047619
42,15,42,0.0,25.930555555555557,24.15371148459384,76.6547619047619,71.92857142857143
43,22,43,0.0,26.673611111111114,25.691526610644257,78.1547619047619,72.98511904761905
44,23,44,0.2351190476190476,22.77058531746032,22.252199792960663,79.44047619047619,74.57142857142857
45,22,45,0.0833333333333333,24.13794642857143,23.276966873706005,80.35119047619048,75.35119047619048
46,28,46,0.3720238095238095,24.963988095238093,22.84087301587302,76.80357142857143,71.32142857142857
47,22,47,0.2619047619047619,24.415178571428573,23.897817460317462,83.7797619047619,79.5
48,22,48,0.0952380952380952,23.803046218487395,23.70595238095238,88.17261904761905,84.875
49,32,49,0.0208333333333333,25.90399311898673,24.716666666666665,80.95238095238095,76.6577380952381
50,26,50,0.3869047619047619,25.16424042443064,24.322115384615387,78.57142857142857,72.73809523809524
51,24,51,1.5863095238095235,23.77049512987013,23.118360805860807,86.51190476190476,82.4047619047619
52,31,52,0.0,25.15503685503685,25.32068062827225,81.58333333333333,77.3125
