Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,96,1,0.1875,26.029769665362885,25.511458333333334,81.11458333333333,75.6875
2,103,2,0.0059523809523809,26.60375457875458,25.02261904761905,81.88690476190476,76.96428571428571
3,130,3,0.0,28.10892857142857,26.991071428571427,75.44047619047619,68.375
4,97,4,0.0,29.30438311688312,27.90811688311689,76.80952380952381,71.30357142857143
5,118,5,0.1041666666666666,25.619724025974023,24.86837121212121,78.06547619047619,73.8452380952381
6,75,6,0.0267857142857142,26.07146486643438,25.82068452380953,79.49404761904762,75.08333333333333
7,95,7,0.0,28.113526630164262,26.15223214285714,80.60714285714286,75.63095238095238
8,132,8,0.6964285714285714,28.056756338899195,26.75,77.69642857142857,72.58333333333333
9,139,9,0.0,27.186823593073598,27.295436507936508,81.16666666666667,77.29166666666667
10,189,10,0.0654761904761904,26.852678571428573,25.88640873015873,80.74404761904762,76.7797619047619
11,169,11,0.0,27.781135531135533,27.4316829004329,79.66071428571429,75.13095238095238
12,194,12,0.5833333333333334,27.04326923076923,26.50765533486122,80.50595238095238,75.98214285714286
13,225,13,0.0,26.366071428571427,25.511554621848735,77.86309523809524,72.55357142857143
14,290,14,0.0654761904761904,26.90688775510204,25.539835164835164,80.78571428571429,76.30952380952381
15,271,15,0.0178571428571428,25.572278911564624,24.33367673992674,81.18452380952381,77.23214285714286
16,243,16,0.0089285714285714,23.40416666666667,22.299107142857142,79.99404761904762,75.10714285714286
17,265,17,0.0,23.48869047619048,22.830357142857142,84.32738095238095,79.91666666666667
18,312,18,0.0,23.40376984126984,22.726190476190474,84.07738095238095,79.875
19,311,19,0.0,24.272817460317462,22.967261904761905,77.79761904761905,73.42261904761905
20,318,20,0.0446428571428571,23.32358776844071,22.823846726190474,80.02380952380952,75.00595238095238
21,202,21,0.0,21.38375350140056,20.944010416666668,77.23214285714286,73.76785714285714
22,197,22,0.0345238095238095,23.33603896103896,21.98809523809524,74.55952380952381,69.20833333333333
23,195,23,0.0309523809523809,21.761877705627708,20.607142857142858,81.88095238095238,78.28571428571429
24,190,24,0.0863095238095238,22.44077380952381,21.25297619047619,83.8452380952381,79.83928571428571
25,162,25,0.0,22.794642857142858,22.138752052545158,79.375,74.07738095238095
26,185,26,0.0,23.58630952380953,22.99749133369823,77.30357142857143,71.72619047619048
27,212,27,0.0,22.729761904761904,22.447515117157973,81.32738095238095,77.41666666666667
28,156,28,0.0357142857142857,21.386309523809523,20.20405662264906,76.5952380952381,72.03571428571429
29,150,29,0.0,24.04931972789116,23.06932773109244,74.25595238095238,68.21428571428571
30,117,30,0.0,23.135865457294027,22.857142857142858,79.86309523809524,75.71428571428571
31,88,31,0.0089285714285714,21.9180291005291,20.610119047619047,81.95833333333333,78.30357142857143
32,107,32,0.0863095238095238,20.35809523809524,20.161706349206348,81.72619047619048,78.35714285714286
33,74,33,0.0,20.25297619047619,19.748157596371883,80.45238095238095,77.38690476190476
34,61,34,0.0327380952380952,21.955357142857142,22.33715986394558,81.63690476190476,76.46130952380952
35,63,35,0.0,22.875992063492063,21.55059523809524,77.375,72.76785714285714
36,51,36,0.0208333333333333,21.87996031746032,20.271008403361343,75.83333333333333,71.55357142857143
37,53,37,0.0,21.333664021164022,21.19733575248281,77.13095238095238,73.54166666666667
38,63,38,0.0,24.335978835978835,23.26181457431457,80.30357142857143,76.41666666666667
39,40,39,0.0,24.01593137254902,23.633165445665448,83.88690476190476,80.73214285714286
40,59,40,0.2529761904761904,23.95430672268908,22.39344359977921,81.77380952380952,77.94642857142857
41,42,41,0.0,23.27353896103896,23.159898891063275,87.39285714285714,84.69642857142857
42,69,42,0.0,22.50919913419913,22.26766717325228,80.75595238095238,77.46428571428571
43,65,43,0.0446428571428571,23.503174603174603,22.327570921985814,81.79166666666667,78.61309523809524
44,59,44,0.0744047619047619,23.339087301587305,23.421875,81.05357142857143,77.35119047619048
45,68,45,0.0,21.511040706605225,20.295386904761905,86.30952380952381,83.79166666666667
46,68,46,0.0,24.352054531490012,22.68452380952381,81.92261904761905,76.64880952380952
47,67,47,0.0416666666666666,23.525119047619047,22.89880952380953,79.08333333333333,73.5
48,102,48,0.4196428571428571,25.39572695035461,22.857142857142858,84.6547619047619,81.14880952380952
49,131,49,0.0178571428571428,23.108915906788248,23.02624458874459,80.44047619047619,75.97619047619048
50,139,50,0.0,25.865646258503403,24.332386363636363,76.97619047619048,71.27380952380952
51,121,51,0.0,27.6016156462585,26.453869047619047,79.11904761904762,74.17857142857143
52,152,52,0.1934523809523809,26.279761904761905,24.754761904761907,80.79761904761905,77.52380952380952
