Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,3,1,0.0833333333333333,28.84581852039953,24.32240973312402,74.00520833333333,68.20833333333333
2,2,2,0.0,27.50148809523809,25.866071428571427,72.43452380952381,67.30952380952381
3,2,3,0.0,29.479166666666668,29.17299972314507,70.55952380952381,65.21428571428571
4,2,4,0.0,28.42559523809524,27.42372646733112,69.7202380952381,64.55357142857143
5,1,5,0.0,26.56547619047619,26.64880952380953,70.19642857142857,64.88095238095238
6,2,6,0.0,26.197916666666668,25.86904761904762,75.77380952380952,70.82738095238095
7,5,7,0.0,26.74434523809524,26.85,72.24404761904762,66.92261904761905
8,4,8,0.0327380952380952,28.682738095238093,28.23333333333333,76.41071428571429,70.49404761904762
9,1,9,0.0,28.25059523809524,27.348214285714285,76.04166666666667,69.97619047619048
10,5,10,0.0,28.22113095238095,27.43100649350649,77.63690476190476,72.54166666666667
11,5,11,0.0,26.52827380952381,28.3924062049062,78.49404761904762,72.83333333333333
12,6,12,0.0446428571428571,25.19761904761905,24.069444444444443,80.97619047619048,75.75595238095238
13,12,13,0.0,25.98541666666667,25.17708333333333,77.5,70.8452380952381
14,37,14,0.0,28.99255952380953,26.191964285714285,77.64285714285714,72.25595238095238
15,38,15,0.0,25.913690476190474,24.101190476190474,78.9047619047619,73.6547619047619
16,8,16,0.0,27.1875,25.48333333333333,79.20238095238095,74.0297619047619
17,2,17,0.0089285714285714,25.77938988095238,25.39563492063492,78.16666666666667,72.82738095238095
18,7,18,0.0,25.955729166666668,23.966641865079367,79.36904761904762,74.57738095238095
19,5,19,0.0267857142857142,24.401190476190475,25.90141369047619,78.33333333333333,73.04166666666667
20,3,20,0.3511904761904761,24.044758064516127,22.65833333333333,84.82738095238095,81.0297619047619
21,1,21,0.0,24.14036098310292,22.65714285714286,80.05952380952381,75.23214285714286
22,5,22,0.0,26.563375350140056,23.97797619047619,79.36904761904762,74.29166666666667
23,2,23,0.0119047619047619,21.576505602240896,20.330194805194804,80.00595238095238,74.53571428571429
24,5,24,0.0089285714285714,24.31063988095238,22.28543499511241,82.33928571428571,77.6547619047619
25,2,25,0.0,22.596856901544403,22.63258448540707,80.375,75.50595238095238
26,1,26,0.0,24.468190030690028,22.488520408163264,78.51190476190476,73.3452380952381
27,0,27,0.0,24.112408424908423,20.178146258503403,72.63690476190476,66.54761904761905
28,3,28,0.0,20.452380952380956,18.33887520525452,73.19642857142857,66.70833333333333
29,0,29,0.0,19.26463963963964,20.08374384236453,79.04761904761905,73.72619047619048
30,0,30,0.0,22.85775619369369,21.974789915966387,80.92857142857143,75.76785714285714
31,1,31,0.0178571428571428,21.999627976190474,21.049290170613705,80.94047619047619,76.29761904761905
32,0,32,0.0773809523809523,21.41269841269841,21.42491416629348,81.51785714285714,76.94047619047619
33,0,33,0.0,20.34325396825397,20.675013683634376,73.80952380952381,67.67857142857143
34,0,34,0.1220238095238095,20.62280701754386,19.780365769496207,82.16666666666667,78.125
35,1,35,0.0178571428571428,20.183182565789476,20.035441108810677,76.22619047619048,71.125
36,0,36,0.0,23.357700892857142,22.366732804232804,79.33928571428571,75.11904761904762
37,1,37,0.0,24.83333333333333,23.077380952380956,75.91666666666667,71.42857142857143
38,1,38,0.0089285714285714,25.598214285714285,25.01607142857143,76.0952380952381,71.51785714285714
39,0,39,0.1785714285714285,20.28434065934066,19.47053571428572,81.67857142857143,77.80952380952381
40,0,40,0.0238095238095238,23.320406727418924,21.29513888888889,76.69047619047619,71.75595238095238
41,0,41,0.0773809523809523,24.64335867384648,23.60396825396825,78.25595238095238,74.04166666666667
42,0,42,0.0,25.759579292016,24.926455026455024,76.21428571428571,71.375
43,1,43,0.0,24.074159885473176,23.59854497354497,79.67857142857143,75.85714285714286
44,0,44,0.0,28.289186507936503,25.717261904761905,73.41666666666667,68.68452380952381
45,0,45,0.4166666666666667,28.86955377389051,24.92691798941799,75.43452380952381,70.61309523809524
46,0,46,0.4166666666666667,23.32626429692756,22.933626228269084,83.18452380952381,79.85714285714286
47,0,47,0.1934523809523809,23.141908686551545,23.660289115646258,85.55357142857143,82.625
48,0,48,0.2470238095238095,24.303496398559425,22.480131917631915,75.67857142857143,70.875
49,1,49,0.0535714285714285,24.78382473679127,23.75498712998713,80.56547619047619,76.4047619047619
50,0,50,0.0952380952380952,24.95689655172413,25.50178571428572,81.42857142857143,77.38690476190476
51,1,51,0.0,27.43885281385281,27.040542328042328,77.04166666666667,72.26190476190476
52,1,52,0.1011904761904761,26.709054834054832,24.92833522297808,80.60714285714286,76.05952380952381
