Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,20,1,0.0724206349206349,25.324922360248447,24.7734593837535,85.08928571428571,80.19047619047619
2,14,2,0.0228174603174603,25.70256363414931,25.09107142857143,88.72619047619048,86.19642857142857
3,19,3,0.0,25.59513305322129,25.54583333333333,83.70238095238095,79.49404761904762
4,16,4,0.0,24.712087912087917,24.60892857142857,80.73809523809524,75.57142857142857
5,29,5,0.0,26.209425693354262,24.55605590062112,85.9702380952381,82.06547619047619
6,39,6,0.0476190476190476,24.75646258503401,22.99811076604555,84.61309523809524,80.74404761904762
7,49,7,0.0,25.572059884559888,25.149776785714288,85.98809523809524,82.77380952380952
8,60,8,0.0,27.31572022748493,26.858650532581454,83.16071428571429,79.24404761904762
9,67,9,0.0,27.232259570494865,24.896504654493377,79.375,74.13690476190476
10,104,10,0.0,25.41557859703021,25.786139455782312,77.39880952380952,72.11309523809524
11,121,11,0.0,28.90188172043011,26.41624149659864,79.13690476190476,74.24404761904762
12,170,12,0.0148809523809523,27.66468253968254,25.48371271585557,74.375,68.54761904761905
13,150,13,0.1458333333333333,26.14484126984127,24.603021978021975,88.2202380952381,85.04761904761905
14,208,14,0.0,25.633928571428573,24.474816849816847,85.98809523809524,83.07738095238095
15,188,15,0.0446428571428571,24.128968253968253,23.602564102564106,80.38690476190476,76.2797619047619
16,227,16,0.0,23.522817460317462,23.517857142857142,75.18452380952381,71.23809523809524
17,323,17,0.0,25.360119047619047,24.78273809523809,80.69642857142857,77.22619047619048
18,430,18,0.0,25.44345238095238,23.710317460317462,80.70238095238095,76.07738095238095
19,489,19,0.0,22.736201298701296,22.694444444444443,76.57142857142857,72.41666666666667
20,379,20,0.0714285714285714,21.428571428571427,19.89664502164502,72.00595238095238,67.00595238095238
21,388,21,0.0,23.503878066378064,22.18073593073593,71.20238095238095,65.39880952380952
22,327,22,0.0982142857142857,22.084325396825395,21.857142857142858,83.30357142857143,80.04761904761905
23,243,23,0.0327380952380952,21.327380952380956,20.38095238095238,82.36309523809524,78.89880952380952
24,144,24,0.1041666666666666,20.51554232804233,20.260131712259373,77.82142857142857,73.57142857142857
25,196,25,0.0238095238095238,21.7022662239499,21.308320668693007,79.7202380952381,74.56547619047619
26,183,26,0.0238095238095238,21.53318351149984,20.10691391941392,74.08333333333333,69.41071428571429
27,148,27,0.0,23.915674603174605,22.499236874236875,71.18452380952381,64.17857142857143
28,138,28,0.0892857142857142,24.498511904761905,22.75887021475257,70.13095238095238,63.75
29,165,29,0.0,23.16220238095238,21.7718837535014,80.91666666666667,77.16071428571429
30,117,30,0.0,22.846137873754152,22.08779761904762,65.76190476190476,61.17857142857143
31,126,31,0.0,22.56457641196013,22.43898809523809,71.25595238095238,67.23809523809524
32,93,32,0.0,21.39166666666667,20.634920634920636,76.76785714285714,72.33928571428571
33,104,33,0.0,22.816666666666663,21.40542328042328,67.33333333333333,60.26190476190476
34,91,34,0.0357142857142857,21.811755952380956,21.283790283790285,76.27380952380952,72.35714285714286
35,90,35,0.0119047619047619,20.218005952380956,18.531285600364548,72.03571428571429,66.95833333333333
36,92,36,0.0059523809523809,22.148065476190474,21.999287992709043,66.7202380952381,60.72619047619048
37,109,37,0.1547619047619047,20.54721840659341,19.541125541125545,81.86904761904762,79.33333333333333
38,94,38,0.0,21.71840659340659,21.05059523809524,73.92261904761905,71.26190476190476
39,89,39,0.2202380952380952,20.958791208791208,20.39880952380953,82.80357142857143,80.41071428571429
40,89,40,0.0119047619047619,22.76591117216117,22.275532581453632,80.68452380952381,77.38690476190476
41,113,41,0.0,22.713647959183675,22.74700143215181,83.13095238095238,80.11904761904762
42,149,42,0.0,24.475340136054424,23.9578231292517,77.69047619047619,73.54166666666667
43,123,43,0.0119047619047619,26.118329228243024,24.700198412698413,74.07142857142857,69.125
44,130,44,0.1339285714285714,23.18405172413793,21.566096230158728,74.2797619047619,68.54166666666667
45,155,45,0.0208333333333333,23.53227513227513,21.82523466117216,79.48214285714286,76.0297619047619
46,120,46,0.0,24.67308201058201,24.0455377955378,67.11309523809524,62.523809523809526
47,81,47,0.1071428571428571,24.444642857142856,22.83198051948052,77.50595238095238,73.79166666666667
48,85,48,0.0,24.86309523809524,23.294642857142858,81.31547619047619,77.0
49,94,49,0.0119047619047619,25.107142857142858,23.076765188834155,81.57142857142857,72.57142857142857
50,121,50,0.0,24.96641156462585,24.152401477832512,78.27678571428571,71.19642857142857
51,120,51,0.1011904761904761,22.1562074829932,21.499574829931973,86.58928571428571,77.0922619047619
52,157,52,0.0546875,24.91420454545454,23.853317116320213,81.02083333333333,73.1640625
